seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch,knn_selection_version
43,bernoulli,54,none,0.5,1.0,raw,none,,54,31.0,50,0.558179448876458,0.3870333345716671,2.0
10,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,20,0.5643831647703329,0.5013922143804154,2.0
46,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5902262283492401,0.4378878202867481,2.0
42,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5434945631796025,0.4610546900597222,2.0
26,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5690757300544922,0.4780914762375432,2.0
39,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5837591240875912,0.465912367963579,2.0
23,bernoulli,54,none,0.5,1.0,raw,none,,54,30.0,20,0.515363184079602,0.5268853632494891,2.0
22,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.6619189633895516,0.3875171242283438,2.0
15,bernoulli,54,none,0.5,1.0,raw,none,,54,31.0,10,0.5941424086757991,0.3615624776129686,2.0
30,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,20,0.5715946325479794,0.4427942884438228,2.0
24,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,10,0.5391392801251956,0.487927285642685,2.0
36,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,20,0.5998848115846636,0.4628383429895723,2.0
28,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5834170961739985,0.4403692064394144,2.0
32,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5484187811593125,0.4972963849522918,2.0
31,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5961318001806435,0.5029226061868735,2.0
27,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5803845896819031,0.4593391346067976,2.0
47,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.6442542473076823,0.4186996593392414,2.0
12,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.6244109885967393,0.4600864571198887,2.0
44,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5123519257098637,0.5187710240711233,2.0
48,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.6258379958667272,0.4352235663240563,2.0
40,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5542209530608603,0.4731878806019327,2.0
20,bernoulli,54,none,0.5,1.0,raw,none,,54,30.0,20,0.5496436525612473,0.4578103166339354,2.0
17,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5531238714337305,0.4864045048678395,2.0
33,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5902145890203215,0.433133972675032,2.0
49,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5827878385113806,0.4545745683146129,2.0
25,bernoulli,54,none,0.5,1.0,raw,none,,54,31.0,50,0.5491598389112624,0.4282369752619082,2.0
29,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5612852306873075,0.4593534243960019,2.0
21,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,20,0.5529351395730706,0.4659660319362303,2.0
37,bernoulli,54,none,0.5,1.0,raw,none,,54,30.0,50,0.6174567598426861,0.4260458168007969,2.0
41,bernoulli,54,none,0.5,1.0,raw,none,,54,30.0,50,0.553740221642764,0.4709043428864777,2.0
5,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,5,0.6231050818260121,0.4299716876656219,2.0
45,bernoulli,54,none,0.5,1.0,raw,none,,54,29.0,50,0.5406708361253816,0.4892171054740564,2.0
