seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch
3,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5717079849396118,0.4531291764165526
2,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,10,0.5350215517241379,0.4186345083478739
6,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.6234762526358067,0.4399248261878599
1,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5588013877978528,0.5152574153720065
5,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.6231050818260121,0.4299716876656219
7,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,10,0.5330180921052631,0.4631605206508808
14,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.6294134130394171,0.4186114245617261
0,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5196393777255436,0.5089788394138046
4,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5592271514811176,0.4926962266957521
8,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5664412510566357,0.4685864799116168
12,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.6205470737913485,0.4561381621005013
35,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,20,0.5598845598845599,0.461632963624712
42,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5434945631796025,0.4610546900597222
34,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,5,0.5278879988021262,0.5282935454803056
18,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5182370820668692,0.514003603033878
19,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.6080549647289253,0.4782875140134168
38,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,20,0.5844958317623895,0.4361620608343988
46,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5902262283492401,0.4378878202867481
10,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5643831647703329,0.5013922143804154
22,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.6619189633895516,0.3875171242283438
26,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5690757300544922,0.4780914762375432
11,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5660158775774121,0.4706064180300056
43,bernoulli,54,none,0.5,1.0,sae,none,,54,31.0,5,0.558179448876458,0.3870333345716671
23,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,5,0.515363184079602,0.5268853632494891
30,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5715946325479794,0.4427942884438228
15,bernoulli,54,none,0.5,1.0,sae,none,,54,31.0,50,0.5941424086757991,0.3615624776129686
39,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5837591240875912,0.465912367963579
27,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5803845896819031,0.4593391346067976
47,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.6442542473076823,0.4186996593392414
31,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5961318001806435,0.5029226061868735
9,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,20,0.5654917933621002,0.5062838213419517
33,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5902145890203215,0.433133972675032
17,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,10,0.5531238714337305,0.4864045048678395
37,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,50,0.6174567598426861,0.4260458168007969
41,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,50,0.553740221642764,0.4709043428864777
25,bernoulli,54,none,0.5,1.0,sae,none,,54,31.0,50,0.5491598389112624,0.4282369752619082
49,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5827878385113806,0.4545745683146129
13,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,5,0.5479154572233331,0.4818490059467784
48,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5999798376934322,0.4381338194532178
29,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5612852306873075,0.4593534243960019
32,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5215120172631893,0.4966444578288411
21,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5529351395730706,0.4659660319362303
45,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5406708361253816,0.4892171054740564
44,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5026266444431216,0.5216184008098845
16,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,20,0.5216209716209717,0.4683177703628061
36,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5721573144643739,0.4661064628583504
40,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5587006960556845,0.4703723013995856
28,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5749909108406938,0.4421727605998407
24,bernoulli,54,none,0.5,1.0,sae,none,,54,29.0,50,0.5292331768388107,0.4859825806390368
20,bernoulli,54,none,0.5,1.0,sae,none,,54,30.0,20,0.5239420935412027,0.45769776543785834
