seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
1,beta,54,none,0.3,1.0,pca,none,,2,0.3127482381964687,0.5194672131147541,0.2403294677473652,0.9103220666894276
3,beta,54,none,0.3,1.0,pca,none,,2,0.311989187940452,0.5763680763680764,0.2569417989153603,0.8719031255113728
0,beta,54,none,0.3,1.0,pca,none,,2,0.3148578266754858,0.5812670565302145,0.2314360411513272,0.8776942355889723
1,beta,54,none,0.3,1.0,pca,none,,3,0.3172380792288518,0.5410457029309488,0.2423636733989631,0.9148173438033458
3,beta,54,none,0.3,1.0,pca,none,,3,0.3173227928337611,0.5921300921300922,0.261675503702026,0.8806414662084765
0,beta,54,none,0.3,1.0,pca,none,,3,0.3169721323227928,0.5325730994152047,0.2321563454131124,0.877218045112782
1,beta,54,none,0.3,1.0,pca,none,,4,0.3149351843877301,0.5809736711376056,0.2307680901589388,0.9172072379651758
7,beta,54,none,0.3,1.0,pca,none,,2,0.3114433903229947,0.50125102124183,0.2452408300171845,0.8877825877825878
3,beta,54,none,0.3,1.0,pca,none,,4,0.3135242960586535,0.5655733155733156,0.2425764252730573,0.8806087383406971
0,beta,54,none,0.3,1.0,pca,none,,4,0.3134773705968215,0.5776413255360624,0.2294548815983731,0.8799749373433585
7,beta,54,none,0.3,1.0,pca,none,,3,0.3185720260083457,0.5264501633986929,0.2534166457301537,0.8917267917267919
1,beta,54,none,0.3,1.0,pca,none,,5,0.3346360858460302,0.528936910084451,0.2745314784692238,0.9088995106407192
3,beta,54,none,0.3,1.0,pca,none,,5,0.3104408131025765,0.5846098346098346,0.2464469993172003,0.8746195385370643
4,beta,54,none,0.3,1.0,pca,none,,2,0.3090615408856482,0.5895202880217963,0.2103490923184831,0.9198161389172624
0,beta,54,none,0.3,1.0,pca,none,,5,0.3147184898967045,0.5477777777777777,0.2295707324733141,0.8785213032581453
7,beta,54,none,0.3,1.0,pca,none,,4,0.3105498979529313,0.556423611111111,0.2228242842405643,0.8927609427609429
3,beta,54,none,0.3,1.0,pca,none,,6,0.3272234019463485,0.5322732822732823,0.2702871862035935,0.8868270332187858
1,beta,54,none,0.3,1.0,pca,none,,6,0.3159698608796937,0.5576875310481868,0.2276418069199632,0.9109195402298852
8,beta,54,none,0.3,1.0,pca,none,,2,0.28088226384259,0.5555958862673926,0.2169009379918203,0.899503781856723
4,beta,54,none,0.3,1.0,pca,none,,3,0.3102637025549092,0.5913204242483214,0.2093007642890811,0.9188798093292476
7,beta,54,none,0.3,1.0,pca,none,,5,0.314810910653909,0.5536151960784313,0.2234554336926862,0.895983645983646
0,beta,54,none,0.3,1.0,pca,none,,6,0.326143914583293,0.5218713450292397,0.2680087557365878,0.8846365914786968
3,beta,54,none,0.3,1.0,pca,none,,7,0.3158996788992039,0.6068931068931069,0.2378848483882906,0.8843397152675503
1,beta,54,none,0.3,1.0,pca,none,,7,0.3209440355647629,0.5719696969696969,0.2326512206938557,0.9130249231819734
8,beta,54,none,0.3,1.0,pca,none,,3,0.2959177873283707,0.5483565234926396,0.2358667583390283,0.9079587608999372
19,beta,54,none,0.3,1.0,pca,none,,2,0.2937122701195348,0.6401877037203552,0.1908894978633844,0.9220860975255436
7,beta,54,none,0.3,1.0,pca,none,,6,0.3153644057235826,0.5530535130718954,0.2219636501594816,0.8982443482443482
4,beta,54,none,0.3,1.0,pca,none,,4,0.3123901889507773,0.5686970905906393,0.2084693623543656,0.9230791056633754
3,beta,54,none,0.3,1.0,pca,none,,8,0.3151773204956177,0.5675435675435676,0.2441725748137177,0.8797578137784323
0,beta,54,none,0.3,1.0,pca,none,,7,0.3217961330456201,0.4985575048732944,0.2481180374312082,0.8900751879699247
20,beta,54,none,0.3,1.0,pca,none,,2,0.2936383415616083,0.5521186973469131,0.1645923810948652,0.9424340027788304
1,beta,54,none,0.3,1.0,pca,none,,8,0.3282767807639493,0.5332215598609041,0.2439624364995407,0.9155855240696484
19,beta,54,none,0.3,1.0,pca,none,,3,0.2967469416037334,0.6105990783410139,0.1904303232818162,0.9237567188029636
8,beta,54,none,0.3,1.0,pca,none,,4,0.2959810273889828,0.5714660213752772,0.2293291283689691,0.920773714891362
7,beta,54,none,0.3,1.0,pca,none,,7,0.3165936444920303,0.5623468137254901,0.2254564070280619,0.8963443963443963
3,beta,54,none,0.3,1.0,pca,none,,9,0.3286364860333884,0.5542235542235542,0.2632612067949977,0.8878088692521682
4,beta,54,none,0.3,1.0,pca,none,,5,0.3118733560446181,0.606694560669456,0.2114205392799982,0.9161559414368404
0,beta,54,none,0.3,1.0,pca,none,,8,0.3207410178989562,0.567270955165692,0.2400180649167427,0.8758145363408522
20,beta,54,none,0.3,1.0,pca,none,,3,0.2952790528989907,0.526258434972128,0.1564534055447689,0.9433181760767968
1,beta,54,none,0.3,1.0,pca,none,,9,0.3188152209107669,0.5779309488325881,0.2271275708363244,0.9106350290201431
2,beta,54,none,0.3,1.0,pca,none,,2,0.2842395758692744,0.5891957364341086,0.16850102720846,0.945160031225605
19,beta,54,none,0.3,1.0,pca,none,,4,0.2972744588253673,0.6558390468697314,0.1941498963350829,0.9209481381046922
16,beta,54,none,0.3,1.0,pca,none,,2,0.3243508242269246,0.5392521193821855,0.2261646493604147,0.8808428279287176
7,beta,54,none,0.3,1.0,pca,none,,8,0.3112284420583023,0.5779207516339868,0.2196118457998532,0.8947089947089948
8,beta,54,none,0.3,1.0,pca,none,,5,0.298968724602975,0.526537608388788,0.2335027597226504,0.9070193187840248
