seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
1,bernoulli,54,none,1.0,1.0,sae,none,,2,0.445773705687063,0.5609873711373796,0.3059600396469568,0.9061767246698756
1,bernoulli,54,none,1.0,1.0,sae,none,,3,0.4414972194679116,0.5617128682332191,0.3067457055496207,0.8931002920728949
2,bernoulli,54,none,1.0,1.0,sae,none,,2,0.4156557236695289,0.5434754715367178,0.2781349635750501,0.927669410916659
2,bernoulli,54,none,1.0,1.0,sae,none,,3,0.4153668354734712,0.540492280056456,0.2762517519502623,0.9255692195960044
1,bernoulli,54,none,1.0,1.0,sae,none,,4,0.4404495640771488,0.5780365528896072,0.3006568255005147,0.8962601299930065
2,bernoulli,54,none,1.0,1.0,sae,none,,4,0.4178521359059847,0.5434995295325264,0.2766421941385741,0.9257128455830944
1,bernoulli,54,none,1.0,1.0,sae,none,,5,0.4434673833153287,0.5635526767367401,0.3005624941680901,0.910624665761652
2,bernoulli,54,none,1.0,1.0,sae,none,,5,0.41923139714441,0.5553868525726016,0.2777758040291812,0.9277805178123324
1,bernoulli,54,none,1.0,1.0,sae,none,,6,0.4435992999131085,0.5700930113342629,0.3010246852300319,0.9120027561808384
2,bernoulli,54,none,1.0,1.0,sae,none,,6,0.4173495974286382,0.5751491595740131,0.2778569698035506,0.928411930170671
1,bernoulli,54,none,1.0,1.0,sae,none,,7,0.4423954100846698,0.5570470964911137,0.2995639418430597,0.9124912583816692
5,bernoulli,54,none,1.0,1.0,sae,none,,2,0.4243413042109946,0.5948754550326145,0.3039675300223057,0.9045536730050384
2,bernoulli,54,none,1.0,1.0,sae,none,,7,0.4209150412840354,0.5542053376673367,0.2790062465976807,0.9239107459337588
1,bernoulli,54,none,1.0,1.0,sae,none,,8,0.4439457951688681,0.5803064464978475,0.3024822292546364,0.8981781438973219
0,bernoulli,54,none,1.0,1.0,sae,none,,2,0.4377629647832262,0.5547945205479452,0.3031433788115688,0.9168269022562904
5,bernoulli,54,none,1.0,1.0,sae,none,,3,0.4260887820237838,0.6023500009239241,0.3049134126075852,0.90644807411019
2,bernoulli,54,none,1.0,1.0,sae,none,,8,0.420443259961745,0.5349963645695223,0.2793779722264722,0.9263686472599956
1,bernoulli,54,none,1.0,1.0,sae,none,,9,0.4455444334265258,0.5642955510085279,0.2999789821692981,0.912447550290016
0,bernoulli,54,none,1.0,1.0,sae,none,,3,0.4373669762694436,0.5714912494515673,0.3035552800415366,0.9087653198215756
5,bernoulli,54,none,1.0,1.0,sae,none,,4,0.4274938943772684,0.5787945562392594,0.3036983278852145,0.9102165610271412
2,bernoulli,54,none,1.0,1.0,sae,none,,9,0.4211698042320331,0.5437240708267397,0.2817307575351765,0.9254825020188936
1,bernoulli,54,none,1.0,1.0,sae,none,,10,0.4475167581414621,0.5795722608140338,0.3055572688832557,0.8934422436134766
0,bernoulli,54,none,1.0,1.0,sae,none,,4,0.4360814427737507,0.5519975137717545,0.2992611284847801,0.9080161101727946
5,bernoulli,54,none,1.0,1.0,sae,none,,5,0.4284107660679828,0.5987028105770831,0.3044485842723698,0.9011076913700632
2,bernoulli,54,none,1.0,1.0,sae,none,,10,0.4229289770292137,0.5180595355202942,0.2789671492139137,0.9259757082387118
8,bernoulli,54,none,1.0,1.0,sae,none,,2,0.4283763127002133,0.5770577830188679,0.3097304402364945,0.906185160002632
4,bernoulli,54,none,1.0,1.0,sae,none,,2,0.4328592626325508,0.5865844082469093,0.3093513171446477,0.9034134697186552
1,bernoulli,54,none,1.0,1.0,sae,none,,11,0.4461116813890515,0.5710140016595203,0.3014012177216826,0.909024178287877
0,bernoulli,54,none,1.0,1.0,sae,none,,5,0.4384116143805197,0.5678533125335152,0.299281206908297,0.9080778225282576
5,bernoulli,54,none,1.0,1.0,sae,none,,6,0.4306168822310944,0.5782101742520834,0.3015715014641127,0.909873740451812
