seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_rasch,rmse_rasch,knn_selection_version
2,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,20,0.5683107654938642,0.4767601353808695,2.0
3,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.604825434433738,0.4465478693418678,2.0
5,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5653693621025744,0.4632260037139702,2.0
1,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.5655688966315812,0.4960134245955424,2.0
0,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.5758387400155158,0.4849845834375996,2.0
7,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6175284547634688,0.4270803947657773,2.0
10,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.5904359054749898,0.4571627240302429,2.0
12,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6332161264282167,0.4440950684010115,2.0
8,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.5969281435425715,0.4256447914608307,2.0
15,bernoulli,54,none,0.9,1.0,raw,none,,54,31.0,50,0.6152459438578419,0.4623967686994796,2.0
4,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5872745740002376,0.4677039395432517,2.0
40,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6456276838993922,0.4045407761991502,2.0
16,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5549159739250045,0.4477648718103738,2.0
11,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6121692338072668,0.4495057225992853,2.0
48,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.604362123996518,0.4734906642007567,2.0
43,bernoulli,54,none,0.9,1.0,raw,none,,54,31.0,20,0.5231854420847554,0.4954596544559903,2.0
24,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5480781610561448,0.4672894612176795,2.0
38,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,0.5525598991172762,0.4411432107024016,2.0
30,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5435464721845319,0.4921282172452773,2.0
14,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5026734604013335,0.5398899859048514,2.0
31,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6244741614339818,0.4507048034636715,2.0
39,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5893276973115201,0.441684010977842,2.0
19,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.585919460229599,0.4642486930853423,2.0
36,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6155646111234917,0.4701609040851153,2.0
32,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6253206045947741,0.4001585683342128,2.0
46,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5675640976871577,0.4646563753377637,2.0
34,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,0.6284966540780494,0.4624003779884133,2.0
18,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5469644057514796,0.4990547454030869,2.0
28,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.5183468864876908,0.4901010400373051,2.0
20,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,20,0.5356216926519161,0.4902148755819522,2.0
27,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5789986460772834,0.4684350704208999,2.0
26,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5140110925636746,0.4972449784588698,2.0
35,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,0.5088441699320361,0.4627582344629131,2.0
6,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5731157821391244,0.4587348422007136,2.0
42,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5855275958233348,0.4280064209775037,2.0
44,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6270089090750284,0.43006549161811,2.0
22,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5804957244165693,0.4962685494835634,2.0
47,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.54257958357066,0.5067433767012919,2.0
23,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,20,0.5278441920701336,0.4752760392499769,2.0
9,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,0.5569875339769426,0.492382101915657,2.0
13,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5403596710609978,0.4813559180286111,2.0
25,bernoulli,54,none,0.9,1.0,raw,none,,54,31.0,20,0.556616228292881,0.4108523139121985,2.0
21,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5560400245961206,0.4495162310592383,2.0
37,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,0.6439537208391306,0.4192205916288561,2.0
45,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5649750053120701,0.4761873707428784,2.0
17,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5705331153092347,0.4738268268061101,2.0
29,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.5819092654150475,0.4488712791367264,2.0
33,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,50,0.6170595469919034,0.4323436483666369,2.0
41,bernoulli,54,none,0.9,1.0,raw,none,,54,30.0,50,0.5621060501495284,0.4790308144698252,2.0
49,bernoulli,54,none,0.9,1.0,raw,none,,54,29.0,20,0.5535742692384171,0.4573716420282084,2.0
