seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
35,bernoulli,54,none,0.9,1.0,sae,none,,54,30.0,50,0.5567657715495931,0.4266339958275237,3,2,30,2
43,bernoulli,54,none,0.9,1.0,sae,none,,54,31.0,50,0.5553970403327209,0.4370782045051951,2,2,30,2
19,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,20,0.5810256074327607,0.4256779606676817,2,2,30,2
38,bernoulli,54,none,0.9,1.0,sae,none,,54,30.0,50,0.598984867591425,0.4160037509137016,3,2,30,2
34,bernoulli,54,none,0.9,1.0,sae,none,,54,30.0,50,0.6099880739415623,0.4303213819197992,3,2,30,2
30,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.5673337856173677,0.4390831470725609,3,2,30,2
14,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,20,0.4946342077121469,0.4646948407586777,27,2,30,2
22,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,20,0.5883937873155047,0.4537596533145189,23,2,30,2
18,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,20,0.5417670880264949,0.4436591559090095,12,2,30,2
42,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.6063838986531768,0.4165978454338175,7,2,30,2
46,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,10,0.6006947086122946,0.4410057614138269,24,2,30,2
10,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.5704633255926412,0.436010327972569,17,2,30,2
26,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.5286602767756179,0.4524748182402931,15,2,30,2
12,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.611657041728763,0.4220850562857244,6,2,30,2
9,bernoulli,54,none,0.9,1.0,sae,none,,54,30.0,20,0.5611317167226813,0.4441415214697279,5,2,30,2
13,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.5773997499046246,0.4480831553928409,28,2,30,2
44,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.6087540396541183,0.4326877579490579,24,2,30,2
25,bernoulli,54,none,0.9,1.0,sae,none,,54,31.0,10,0.5860329711248773,0.4012763298760313,5,2,30,2
33,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.6171748488264834,0.4154498771062199,3,2,30,2
37,bernoulli,54,none,0.9,1.0,sae,none,,54,30.0,50,0.5859528022801875,0.4139888625973467,5,2,30,2
20,bernoulli,54,none,0.9,1.0,sae,none,,54,30.0,10,0.5461341762261605,0.4297553095631037,5,2,30,2
45,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,20,0.5747603976783459,0.4401351383604898,2,2,30,2
32,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.6080612636542527,0.4203517753657963,15,2,30,2
21,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.5745057484115006,0.4305637787816392,16,2,30,2
17,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.5648998596759791,0.4446338200020099,18,2,30,2
24,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,10,0.5888448168285944,0.4368425606620606,17,2,30,2
28,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.5377910214993873,0.4410718309318997,10,2,30,2
40,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,5,0.5933299871730523,0.4269606503227421,24,2,30,2
29,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.6317126269956459,0.427902989705984,9,2,30,2
36,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.5847314635000479,0.4374037193895031,4,2,30,2
48,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.580644715570724,0.4492773432458622,19,2,30,2
41,bernoulli,54,none,0.9,1.0,sae,none,,54,30.0,50,0.6117926155969633,0.4355925634395224,13,2,30,2
49,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.5662283754225492,0.4320342224184397,9,2,30,2
16,bernoulli,54,none,0.9,1.0,sae,none,,54,29.0,50,0.5557681956820765,0.43697105516885415,28,2,30,2
