seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version,knn_selection_version
3,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5790475890721389,0.4472342234420239,14,2,30,2,2.0
0,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5381319725609512,0.446372927876419,19,2,30,2,2.0
4,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5649944374913085,0.4423112621928801,12,2,30,2,2.0
1,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.6009892689470153,0.4170386223768464,7,2,30,2,2.0
9,bernoulli,54,none,0.7,1.0,pca,none,,54,30.0,50,0.578849650684276,0.4595399618765993,19,2,30,2,2.0
7,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5177230552401832,0.447677555875405,11,2,30,2,2.0
2,bernoulli,54,none,0.7,1.0,pca,none,,54,30.0,50,0.5449893162393162,0.4155294774647314,5,2,30,2,2.0
5,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.6161268708831135,0.4254389620694597,3,2,30,2,2.0
10,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.60382007161644,0.4394651623242885,13,2,30,2,2.0
16,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5471508828250401,0.4523894654201384,28,2,30,2,2.0
6,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5987427002527674,0.4234724881965222,6,2,30,2,2.0
40,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5678220338983051,0.4500274841869419,17,2,30,2,2.0
36,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5717026890174026,0.4492550213309735,19,2,30,2,2.0
12,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5617341533075364,0.4506854287685675,29,2,30,2,2.0
28,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5604910245893822,0.4463158397028766,11,2,30,2,2.0
24,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5607834597253536,0.426683502361814,12,2,30,2,2.0
8,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5973119751734209,0.4188679265751535,5,2,30,2,2.0
20,bernoulli,54,none,0.7,1.0,pca,none,,54,30.0,50,0.566168788999633,0.3976002479495363,2,2,30,2,2.0
48,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5904208257713249,0.4341938917382273,10,2,30,2,2.0
32,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,20,0.5764779783044623,0.4325038511733215,2,2,30,2,2.0
44,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5893950329017195,0.4307593934301876,13,2,30,2,2.0
38,bernoulli,54,none,0.7,1.0,pca,none,,54,30.0,20,0.6248862414163978,0.4195737238291496,5,2,30,2,2.0
46,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.6031933567377801,0.4325638128899254,7,2,30,2,2.0
39,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5705328186689228,0.4399507036824955,7,2,30,2,2.0
31,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5578880058463506,0.4478657124243342,19,2,30,2,2.0
43,bernoulli,54,none,0.7,1.0,pca,none,,54,31.0,20,0.5397026872498569,0.4360253823136436,14,2,30,2,2.0
15,bernoulli,54,none,0.7,1.0,pca,none,,54,31.0,20,0.5714949767581347,0.4229274091468072,23,2,30,2,2.0
26,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.596692596420606,0.4305316955183102,3,2,30,2,2.0
17,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.6173023307683729,0.4336700372342585,29,2,30,2,2.0
14,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.6159507296512116,0.4188291304109642,3,2,30,2,2.0
19,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5966061728914902,0.4236547053771039,3,2,30,2,2.0
18,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,20,0.6540652222470404,0.4169020186766322,7,2,30,2,2.0
30,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5411253608705308,0.4281315809983154,3,2,30,2,2.0
35,bernoulli,54,none,0.7,1.0,pca,none,,54,30.0,10,0.5407624778062734,0.4388875246110602,21,2,30,2,2.0
23,bernoulli,54,none,0.7,1.0,pca,none,,54,30.0,50,0.5783958034847715,0.4295947928554391,3,2,30,2,2.0
25,bernoulli,54,none,0.7,1.0,pca,none,,54,31.0,50,0.5417150225660864,0.4170225610324514,6,2,30,2,2.0
22,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,20,0.6363800113221142,0.4303170880285718,19,2,30,2,2.0
34,bernoulli,54,none,0.7,1.0,pca,none,,54,30.0,50,0.6211880519350562,0.4255494527947044,14,2,30,2,2.0
42,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.6033217475093346,0.4378911551779431,29,2,30,2,2.0
21,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.6138447270800212,0.4437576051517026,28,2,30,2,2.0
27,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5955290879601567,0.4240605995624774,2,2,30,2,2.0
11,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.6174093865411642,0.4410136848724642,30,2,30,2,2.0
47,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5560581600134183,0.4435358746468339,11,2,30,2,2.0
33,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.541810064935065,0.4504157000639239,29,2,30,2,2.0
45,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5946322907861369,0.4097178159448077,3,2,30,2,2.0
49,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.5260316184351554,0.456025361582423,2,2,30,2,2.0
37,bernoulli,54,none,0.7,1.0,pca,none,,54,30.0,50,0.5089771034537186,0.4427421743884967,29,2,30,2,2.0
29,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,50,0.6015565426262011,0.4378481229221089,22,2,30,2,2.0
13,bernoulli,54,none,0.7,1.0,pca,none,,54,29.0,20,0.5706728351604143,0.4312439731508478,10,2,30,2,2.0
41,bernoulli,54,none,0.7,1.0,pca,none,,54,30.0,50,0.5765072657940843,0.4279102852069107,2,2,30,2,2.0
