seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6409103511540266,0.4958070993161783
5,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.7036659617464344,0.4413132865033274
2,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.631221676183384,0.4811427808198012
12,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6673727146117706,0.4659299901284152
17,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6294650205761316,0.4975438738171981
16,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.670658036332981,0.4702952346927773
1,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6347551109513048,0.4912444874888569
22,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6302959284724988,0.4906876281079251
21,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.609342253125439,0.5043174485339544
25,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.587596878299261,0.5106361818898566
26,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6137116906885977,0.4990055655845608
4,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6470052298945741,0.4948219306792018
3,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6581281515188784,0.4930099095302286
30,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6142827023988006,0.5119142522887948
32,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6023113931111421,0.5112314597687685
28,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6566729310009076,0.4906304116163235
44,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6130902876367417,0.5026327200834849
48,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.5624047711520076,0.5324962807467243
8,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6647559153688207,0.4807254136732193
27,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.5792693319218161,0.5247827296034272
34,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6780644535512501,0.4750014204706737
35,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.7019752655883199,0.4560981256027447
7,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6914063371017013,0.4619982039934811
20,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6482017708896779,0.4806965853752939
24,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6313263187886682,0.4937162876691901
6,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6218575167910715,0.5018683335941075
36,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6191188509874327,0.5044647197504504
40,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6510321071683491,0.4839332627469728
9,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.677108701475817,0.4721123269086833
13,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6605703019335407,0.4839972438132806
10,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6486641345162848,0.4826331197346579
19,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6381206602005952,0.484880936868762
18,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6862908648111025,0.4729206669704064
14,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.5963946918933123,0.5122861555603792
29,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6765120507258873,0.474276940359299
37,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6537813922521908,0.4824397898448059
42,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6868975532700914,0.4706441122077646
45,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6740761419338959,0.4690148082430825
49,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6393821782700595,0.498355754738082
15,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6293843352412274,0.4998967839040089
39,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6713313175409719,0.4684836425602493
47,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6905192474425139,0.457271512774284
11,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6451604400299937,0.4916844446260186
23,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6547657348948555,0.4733464112484333
33,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6294706475497965,0.4947615028690307
43,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6280322833506593,0.5006487035676077
46,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6448130888097426,0.4940452332830247
31,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6907019257750958,0.4593173503383455
41,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6376085439663578,0.4883642660142306
38,beta,1,max,1.0,0.25,raw,none,,max,286.0,10,0.6418578995443553,0.4893131491305579
