seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,54,none,1.0,1.0,raw,54,0.7586967790240602,0.3797999784481149
12,bernoulli,54,none,1.0,1.0,raw,54,0.6564705882352941,0.385450537799891
4,bernoulli,54,none,1.0,1.0,raw,54,0.7009618527338095,0.3874071909911591
16,bernoulli,54,none,1.0,1.0,raw,54,0.7507306094182825,0.3864871208011641
20,bernoulli,54,none,1.0,1.0,raw,54,0.7760702609339338,0.362762429349765
8,bernoulli,54,none,1.0,1.0,raw,54,0.693121830807893,0.3811919301005917
24,bernoulli,54,none,1.0,1.0,raw,54,0.7107932807269248,0.4208288290078606
36,bernoulli,54,none,1.0,1.0,raw,54,0.7619731589104463,0.3732349660545105
48,bernoulli,54,none,1.0,1.0,raw,54,0.7253657228458879,0.3614539262501107
44,bernoulli,54,none,1.0,1.0,raw,54,0.7099733662233664,0.3601185114817886
32,bernoulli,54,none,1.0,1.0,raw,54,0.6363888049934563,0.3840489951134611
40,bernoulli,54,none,1.0,1.0,raw,54,0.7067364592035645,0.3637395039908843
28,bernoulli,54,none,1.0,1.0,raw,54,0.7247875354107649,0.4029132183220624
3,bernoulli,54,none,1.0,1.0,raw,54,0.6230556099323887,0.4009917979590716
5,bernoulli,54,none,1.0,1.0,raw,54,0.6643241692776135,0.4014985363851642
7,bernoulli,54,none,1.0,1.0,raw,54,0.7850809283616397,0.353387387869202
1,bernoulli,54,none,1.0,1.0,raw,54,0.660690777832826,0.4047057806768628
19,bernoulli,54,none,1.0,1.0,raw,54,0.7408836708771435,0.3577147362761215
9,bernoulli,54,none,1.0,1.0,raw,54,0.714856418918919,0.373841761995033
13,bernoulli,54,none,1.0,1.0,raw,54,0.751244518602278,0.3826419684041361
15,bernoulli,54,none,1.0,1.0,raw,54,0.7541672957874075,0.3689076531144004
14,bernoulli,54,none,1.0,1.0,raw,54,0.7775429580588733,0.3480664201722213
18,bernoulli,54,none,1.0,1.0,raw,54,0.7455377555686198,0.3661039272363934
11,bernoulli,54,none,1.0,1.0,raw,54,0.6842023748064016,0.3941973604741458
29,bernoulli,54,none,1.0,1.0,raw,54,0.6934628712503159,0.3891750701382276
22,bernoulli,54,none,1.0,1.0,raw,54,0.7353726804193076,0.3929451322947428
17,bernoulli,54,none,1.0,1.0,raw,54,0.7393172480434318,0.3729960821434317
10,bernoulli,54,none,1.0,1.0,raw,54,0.7994429590017824,0.3653028699325117
6,bernoulli,54,none,1.0,1.0,raw,54,0.7425151275980005,0.3910614627033637
2,bernoulli,54,none,1.0,1.0,raw,54,0.7668875063323202,0.3640116660192681
39,bernoulli,54,none,1.0,1.0,raw,54,0.7104484541082887,0.3932321897815765
25,bernoulli,54,none,1.0,1.0,raw,54,0.8094029900442845,0.3712628431057429
46,bernoulli,54,none,1.0,1.0,raw,54,0.7061590909090909,0.3740547704893955
31,bernoulli,54,none,1.0,1.0,raw,54,0.7130562779945094,0.3606029553675235
43,bernoulli,54,none,1.0,1.0,raw,54,0.7380767133490271,0.3933555724065306
47,bernoulli,54,none,1.0,1.0,raw,54,0.7405456792470768,0.3469181905955512
38,bernoulli,54,none,1.0,1.0,raw,54,0.6689855007103074,0.3944194937573173
27,bernoulli,54,none,1.0,1.0,raw,54,0.7273142373485388,0.373668891054203
35,bernoulli,54,none,1.0,1.0,raw,54,0.769949041099943,0.3691138807831653
23,bernoulli,54,none,1.0,1.0,raw,54,0.7646727752444865,0.3786807815011179
42,bernoulli,54,none,1.0,1.0,raw,54,0.7898513780744036,0.3569658632733608
30,bernoulli,54,none,1.0,1.0,raw,54,0.7308393642972342,0.3648266071482587
34,bernoulli,54,none,1.0,1.0,raw,54,0.6902238078127405,0.3720104539835396
45,bernoulli,54,none,1.0,1.0,raw,54,0.6642979772554183,0.4100683935620118
21,bernoulli,54,none,1.0,1.0,raw,54,0.6944810423071293,0.3672947016933382
49,bernoulli,54,none,1.0,1.0,raw,54,0.7321666666666666,0.3698780021713235
33,bernoulli,54,none,1.0,1.0,raw,54,0.679431765790687,0.3989831516657193
26,bernoulli,54,none,1.0,1.0,raw,54,0.7262693973052202,0.3879791105056938
41,bernoulli,54,none,1.0,1.0,raw,54,0.7126997784634861,0.3560165125333744
37,bernoulli,54,none,1.0,1.0,raw,54,0.6611338487191147,0.39452144875013184
