seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
2,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,20,2,0.7415663359137761,0.3697793269001421
4,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6687255211774732,0.4099181437772404
0,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7348937259298982,0.3985122722700823
37,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,20,2,0.6620686641180991,0.4054280549136049
8,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.666377751572327,0.3992128121667904
28,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7096996590453268,0.4144316233559298
12,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.670597261701188,0.4071656508596373
1,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6446041696533686,0.4254344087457299
16,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6965871084591708,0.4013793646457218
24,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6870622022975623,0.427810418323833
3,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6181910136580459,0.4173193012590006
5,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.657522127981965,0.4140827245991215
20,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,20,2,0.7404609549331883,0.3694847561578627
40,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6649277113368284,0.3961456994594709
36,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7052873172390344,0.4076916899359788
32,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6378752587991718,0.3974682481547985
48,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6991751317016611,0.3882923093943893
6,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7158403714045878,0.4037008084012456
44,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.688784143098864,0.3838050198331573
10,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7350482674849763,0.3919144329509202
22,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6950271814887093,0.412938409528601
14,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7435902660798059,0.3724922731097368
11,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6659911483810856,0.4067928465366624
26,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6749469799796404,0.4150046480159834
41,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,20,2,0.7073494012614644,0.3721697016255003
17,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7046548470752061,0.389594932458279
38,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,20,2,0.6735071925383345,0.3991835472277948
49,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7233359388171103,0.3912494246262289
42,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7441270384308358,0.3831563884142787
18,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7087498541860029,0.3914693671101581
21,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6730787116822865,0.3872093017819424
9,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,20,2,0.6880684567005322,0.4004812370672372
30,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7006484832816269,0.3859353270064118
13,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7382933751779253,0.4030225453554443
29,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6862133468149647,0.3944297131099334
19,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7204131618010885,0.3771494615996259
25,bernoulli,54,none,1.0,1.0,raw,none,,54,31.0,20,2,0.7715866290018834,0.3769957760414856
33,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6619794673043622,0.4123590806638612
45,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6633490053613289,0.4161724278621965
27,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7018507390938589,0.3934944807244775
34,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,20,2,0.6891095794718949,0.399979375516138
46,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7076757448335582,0.3961045273136626
23,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,20,2,0.7158523091258518,0.3928264762316092
35,bernoulli,54,none,1.0,1.0,raw,none,,54,30.0,20,2,0.7303940222091535,0.382125764010598
43,bernoulli,54,none,1.0,1.0,raw,none,,54,31.0,20,2,0.7285191438251392,0.390639648162852
15,bernoulli,54,none,1.0,1.0,raw,none,,54,31.0,20,2,0.7381187541792171,0.3773988450544643
31,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7047608351516708,0.3844210248234668
47,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6775136936224275,0.3910261954937604
7,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.7257260101010101,0.3795342501085543
39,bernoulli,54,none,1.0,1.0,raw,none,,54,29.0,20,2,0.6918048780487805,0.4015592686267078
