seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,54,none,1.0,1.0,raw,54,0.7479409943701315,0.2574531478293774
12,beta,54,none,1.0,1.0,raw,54,0.679741653418124,0.2573476270419509
16,beta,54,none,1.0,1.0,raw,54,0.7565547091412741,0.2489823700196017
4,beta,54,none,1.0,1.0,raw,54,0.7188137149616349,0.2441342162244774
8,beta,54,none,1.0,1.0,raw,54,0.7229252479590775,0.241038697249724
20,beta,54,none,1.0,1.0,raw,54,0.7778900129541669,0.2420669455584194
24,beta,54,none,1.0,1.0,raw,54,0.7395504543280728,0.2597966713386316
32,beta,54,none,1.0,1.0,raw,54,0.6446021678579816,0.2594084040262034
40,beta,54,none,1.0,1.0,raw,54,0.6854984683932053,0.2639765215741624
48,beta,54,none,1.0,1.0,raw,54,0.685894472083002,0.2544682079385771
44,beta,54,none,1.0,1.0,raw,54,0.6989355426855426,0.2435541662288615
36,beta,54,none,1.0,1.0,raw,54,0.771821275467362,0.2349634492253147
28,beta,54,none,1.0,1.0,raw,54,0.7081586402266289,0.2722420171849399
31,beta,54,none,1.0,1.0,raw,54,0.6870936280884266,0.249373238911063
18,beta,54,none,1.0,1.0,raw,54,0.744251747338167,0.2366740083745006
3,beta,54,none,1.0,1.0,raw,54,0.6084868014877501,0.2761988177504501
2,beta,54,none,1.0,1.0,raw,54,0.7686249366767983,0.2278279284104949
13,beta,54,none,1.0,1.0,raw,54,0.7315011445434237,0.2282680817212766
19,beta,54,none,1.0,1.0,raw,54,0.7338225954413944,0.2426157364735092
7,beta,54,none,1.0,1.0,raw,54,0.7599364704380028,0.232347845260762
11,beta,54,none,1.0,1.0,raw,54,0.6780367283722988,0.2573999803693507
1,beta,54,none,1.0,1.0,raw,54,0.6604607544766083,0.2751992148886823
10,beta,54,none,1.0,1.0,raw,54,0.800616458704694,0.2399390428960011
23,beta,54,none,1.0,1.0,raw,54,0.7270892483294616,0.2603315198299293
6,beta,54,none,1.0,1.0,raw,54,0.728084714548803,0.2551762145455175
22,beta,54,none,1.0,1.0,raw,54,0.7286813881824176,0.2655661882479716
17,beta,54,none,1.0,1.0,raw,54,0.7101771053854494,0.2461124746071618
30,beta,54,none,1.0,1.0,raw,54,0.7281325218208781,0.2376459517119289
5,beta,54,none,1.0,1.0,raw,54,0.6406344233117103,0.2690599439634694
14,beta,54,none,1.0,1.0,raw,54,0.7245620495995045,0.2492231428422896
21,beta,54,none,1.0,1.0,raw,54,0.5713486097117811,0.266085954015458
9,beta,54,none,1.0,1.0,raw,54,0.6857010135135135,0.2552445866013537
25,beta,54,none,1.0,1.0,raw,54,0.8042553191489363,0.2438693408544089
29,beta,54,none,1.0,1.0,raw,54,0.6551034369934116,0.2762414491201732
15,beta,54,none,1.0,1.0,raw,54,0.7719160501283406,0.2461877295262278
43,beta,54,none,1.0,1.0,raw,54,0.7349678809400311,0.2531634395752388
34,beta,54,none,1.0,1.0,raw,54,0.6693658778639016,0.2587276025882446
38,beta,54,none,1.0,1.0,raw,54,0.6455679076374952,0.2812305152289522
47,beta,54,none,1.0,1.0,raw,54,0.7383116265804736,0.2410363480547972
42,beta,54,none,1.0,1.0,raw,54,0.7763255469039675,0.2230482916444595
26,beta,54,none,1.0,1.0,raw,54,0.7249112497646774,0.2523479768381332
46,beta,54,none,1.0,1.0,raw,54,0.6840833333333334,0.2521093904148282
41,beta,54,none,1.0,1.0,raw,54,0.7041498536276604,0.2492294357065786
39,beta,54,none,1.0,1.0,raw,54,0.7365124239526601,0.2621229239314739
49,beta,54,none,1.0,1.0,raw,54,0.7124090909090909,0.235517127023211
35,beta,54,none,1.0,1.0,raw,54,0.7441774464339863,0.241919746362952
27,beta,54,none,1.0,1.0,raw,54,0.6828819196958897,0.2478864631700205
33,beta,54,none,1.0,1.0,raw,54,0.6450985477178423,0.2842666519130555
37,beta,54,none,1.0,1.0,raw,54,0.6470617957657521,0.2578520166571954
45,beta,54,none,1.0,1.0,raw,54,0.6393008816429798,0.27201912720918364
