seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,8,0.3,raw,8,0.5,0.4246122604033441
20,beta,1,8,0.3,raw,8,0.5,0.4647885137485526
26,beta,1,8,0.3,raw,8,0.5,0.4573077645071626
18,beta,1,8,0.3,raw,8,0.5,0.4392766640613663
46,beta,1,8,0.3,raw,8,0.5,0.4516112594942644
1,beta,1,8,0.3,raw,8,0.5,0.463615927659145
2,beta,1,8,0.3,raw,8,0.5,0.4679910237356259
40,beta,1,8,0.3,raw,8,0.5,0.4476887396561351
30,beta,1,8,0.3,raw,8,0.5,0.4611022784001207
39,beta,1,8,0.3,raw,8,0.5,0.4713119747885861
42,beta,1,8,0.3,raw,8,0.5,0.4620191845626276
3,beta,1,8,0.3,raw,8,0.5,0.4453327776658899
22,beta,1,8,0.3,raw,8,0.5,0.457542703829488
6,beta,1,8,0.3,raw,8,0.5,0.4536087315128986
35,beta,1,8,0.3,raw,8,0.5,0.4516193433312847
14,beta,1,8,0.3,raw,8,0.5,0.4790016975313023
34,beta,1,8,0.3,raw,8,0.5,0.450815596833904
38,beta,1,8,0.3,raw,8,0.5,0.4246218057478051
7,beta,1,8,0.3,raw,8,0.5,0.472034660385121
10,beta,1,8,0.3,raw,8,0.5,0.4738759940450672
27,beta,1,8,0.3,raw,8,0.5,0.4456191429298993
17,beta,1,8,0.3,raw,8,0.5,0.44517220411971
19,beta,1,8,0.3,raw,8,0.5,0.4308892178338017
11,beta,1,8,0.3,raw,8,0.5,0.461257338685165
31,beta,1,8,0.3,raw,8,0.5,0.4378758757231566
23,beta,1,8,0.3,raw,8,0.5,0.4610992729660289
15,beta,1,8,0.3,raw,8,0.5,0.4562370376835826
43,beta,1,8,0.3,raw,8,0.5,0.4660215442981805
36,beta,1,8,0.3,raw,8,0.5,0.4691700642645109
47,beta,1,8,0.3,raw,8,0.5,0.4615026177913776
8,beta,1,8,0.3,raw,8,0.5,0.4558060844542124
44,beta,1,8,0.3,raw,8,0.5,0.477298199966764
48,beta,1,8,0.3,raw,8,0.5,0.4262623125406721
25,beta,1,8,0.3,raw,8,0.5,0.4462864581476595
28,beta,1,8,0.3,raw,8,0.5,0.4519308402882129
32,beta,1,8,0.3,raw,8,0.5,0.4397532476681511
4,beta,1,8,0.3,raw,8,0.5,0.4553753778402147
12,beta,1,8,0.3,raw,8,0.5,0.4424583589497725
16,beta,1,8,0.3,raw,8,0.5,0.45901943641018
24,beta,1,8,0.3,raw,8,0.5,0.4770911989299373
9,beta,1,8,0.3,raw,8,0.5,0.4577331044481714
41,beta,1,8,0.3,raw,8,0.5,0.4466304516730486
29,beta,1,8,0.3,raw,8,0.5,0.4712704765110827
37,beta,1,8,0.3,raw,8,0.5,0.4535700979712099
33,beta,1,8,0.3,raw,8,0.5,0.4465178689883926
45,beta,1,8,0.3,raw,8,0.5,0.446663480330366
5,beta,1,8,0.3,raw,8,0.5,0.4487314649701605
49,beta,1,8,0.3,raw,8,0.5,0.4641086471937708
21,beta,1,8,0.3,raw,8,0.5,0.4616217141725274
13,beta,1,8,0.3,raw,8,0.5,0.436828148503021
