seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
43,beta,1,4,0.1,raw,4,0.625,0.4359081463519226
35,beta,1,4,0.1,raw,4,0.7619047619047619,0.4347259928418246
7,beta,1,4,0.1,raw,4,0.52,0.5110252864911679
18,beta,1,4,0.1,raw,4,0.6666666666666666,0.5241972974318954
2,beta,1,4,0.1,raw,4,0.6875,0.4135702914397172
10,beta,1,4,0.1,raw,4,0.4,0.5009205807346937
19,beta,1,4,0.1,raw,4,0.8333333333333334,0.3816937428175179
46,beta,1,4,0.1,raw,4,0.5416666666666666,0.4890146774456866
15,beta,1,4,0.1,raw,4,0.3333333333333333,0.481531472069843
39,beta,1,4,0.1,raw,4,0.6666666666666667,0.3579872537506907
14,beta,1,4,0.1,raw,4,0.625,0.497848381430399
11,beta,1,4,0.1,raw,4,0.25,0.5479934698989674
34,beta,1,4,0.1,raw,4,0.125,0.5062711063741815
42,beta,1,4,0.1,raw,4,0.9047619047619048,0.3500503444226405
26,beta,1,4,0.1,raw,4,0.4,0.5534626775923984
30,beta,1,4,0.1,raw,4,0.2857142857142857,0.5963010694917373
31,beta,1,4,0.1,raw,4,0.75,0.4254522539934244
38,beta,1,4,0.1,raw,4,0.1111111111111111,0.4475969311889363
22,beta,1,4,0.1,raw,4,0.8333333333333333,0.4207341876025123
23,beta,1,4,0.1,raw,4,0.6666666666666666,0.4065563990481921
47,beta,1,4,0.1,raw,4,0.8571428571428572,0.4139620101194596
27,beta,1,4,0.1,raw,4,0.3399999999999999,0.6263635067285931
3,beta,1,4,0.1,raw,4,0.4375,0.4517263662935854
6,beta,1,4,0.1,raw,4,0.375,0.5334027933049733
32,beta,1,4,0.1,raw,4,0.7142857142857144,0.4203203838700933
20,beta,1,4,0.1,raw,4,0.2916666666666666,0.5180748912752812
8,beta,1,4,0.1,raw,4,0.1111111111111111,0.4471890912937346
16,beta,1,4,0.1,raw,4,0.625,0.4895777921836515
9,beta,1,4,0.1,raw,4,0.8,0.4608900078051839
21,beta,1,4,0.1,raw,4,0.375,0.4458433634381387
12,beta,1,4,0.1,raw,4,0.6666666666666667,0.5042300994891318
29,beta,1,4,0.1,raw,4,0.6666666666666667,0.4082998863781564
24,beta,1,4,0.1,raw,4,0.5,0.5102996075619896
36,beta,1,4,0.1,raw,4,0.4166666666666666,0.4702158895225423
1,beta,1,4,0.1,raw,4,0.0952380952380952,0.4906773940131507
33,beta,1,4,0.1,raw,4,0.7916666666666666,0.3863251156588488
13,beta,1,4,0.1,raw,4,0.5,0.505606392894087
5,beta,1,4,0.1,raw,4,0.5714285714285714,0.458597434059955
25,beta,1,4,0.1,raw,4,0.875,0.3665504204466269
17,beta,1,4,0.1,raw,4,0.5,0.3884428873708961
45,beta,1,4,0.1,raw,4,0.5,0.432942322083112
28,beta,1,4,0.1,raw,4,0.32,0.553963309336571
41,beta,1,4,0.1,raw,4,0.7200000000000001,0.4446950278914988
44,beta,1,4,0.1,raw,4,0.3333333333333333,0.4664518286129518
40,beta,1,4,0.1,raw,4,0.625,0.4449865419785185
0,beta,1,4,0.1,raw,4,0.2499999999999999,0.4840598311575403
48,beta,1,4,0.1,raw,4,0.6666666666666667,0.4279366106581497
4,beta,1,4,0.1,raw,4,0.375,0.4757630255455036
37,beta,1,4,0.1,raw,4,0.4761904761904762,0.47499530313077
49,beta,1,4,0.1,raw,4,1.0,0.36891839740534754
