seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,beta,1,16,0.5,raw,2,0.4916550768951773,0.5521500882325624,0.4486353029240931,0.7434820551979928
0,beta,1,16,0.5,raw,3,0.4645405589998432,0.5528930992848519,0.3886740219593655,0.7728809861459583
0,beta,1,16,0.5,raw,4,0.4656053922992296,0.5415621807374384,0.381759245602529,0.7711355950692702
0,beta,1,16,0.5,raw,5,0.463983605482623,0.5406334169220768,0.3898645628608082,0.7760990509436021
0,beta,1,16,0.5,raw,6,0.4603426214231108,0.5538218631002136,0.4025735291556072,0.7725537253190793
5,beta,1,16,0.5,raw,2,0.4547321821982464,0.589736041605338,0.5277210440035482,0.6178160919540231
0,beta,1,16,0.5,raw,7,0.4613625942341027,0.5536361103371412,0.4181530269928784,0.7698265517617541
5,beta,1,16,0.5,raw,3,0.4472289590923792,0.6060249239525071,0.4923031080802239,0.6981191222570533
0,beta,1,16,0.5,raw,8,0.4600807730361617,0.5491780440234049,0.4115950461910205,0.774790007636086
5,beta,1,16,0.5,raw,4,0.4410319471421993,0.6086743204788538,0.4488672124908974,0.7259665621734588
0,beta,1,16,0.5,raw,9,0.4600631211604021,0.543419708368162,0.3870956818808121,0.789407657903349
5,beta,1,16,0.5,raw,5,0.4384141975349737,0.6171131390442547,0.4705228816588771,0.7293103448275863
0,beta,1,16,0.5,raw,10,0.460076190091309,0.5385901365282808,0.4101004244641961,0.746972837351369
37,beta,1,16,0.5,raw,2,0.4630969750526117,0.5737612612612613,0.3618103521049032,0.8750510620915033
5,beta,1,16,0.5,raw,6,0.441854704858868,0.6226081836914925,0.4836585837984033,0.703657262277952
35,beta,1,16,0.5,raw,2,0.4668138093949153,0.605631010211163,0.4435577116997111,0.7781664016958134
2,beta,1,16,0.5,raw,2,0.4864792033775653,0.5942780337941629,0.3910059406556062,0.8303830227743272
31,beta,1,16,0.5,raw,2,0.4562176039703752,0.5952023988005997,0.3758961380982675,0.8487261146496815
17,beta,1,16,0.5,raw,2,0.4481928679815454,0.5901386748844376,0.4038809143030064,0.7836460855528653
18,beta,1,16,0.5,raw,2,0.4617701461509217,0.584881920247774,0.4282837044535256,0.7564182194616977
47,beta,1,16,0.5,raw,2,0.4638913118212857,0.4748040313549831,0.4265762571415019,0.736955850571164
14,beta,1,16,0.5,raw,2,0.4525420450993927,0.5514115758663015,0.3802623862770372,0.8545540497951466
0,beta,1,16,0.5,raw,11,0.4597572474984487,0.5636667595430482,0.3971986397202278,0.7585905967055745
22,beta,1,16,0.5,raw,2,0.4721651599883334,0.6192997120832173,0.3272320313194202,0.8988596671460858
11,beta,1,16,0.5,raw,2,0.4443833378252372,0.6777210884353742,0.3902312201295085,0.8352054240032382
30,beta,1,16,0.5,raw,2,0.45477158532548,0.524641975308642,0.4147761869998833,0.778713474025974
29,beta,1,16,0.5,raw,2,0.4566172656634646,0.6484837278106509,0.4443080683760984,0.7080489047376465
15,beta,1,16,0.5,raw,2,0.4751200185533183,0.606494165398275,0.4274856157559878,0.8024771838331161
46,beta,1,16,0.5,raw,2,0.4312400167111301,0.6052795031055902,0.4318720512179056,0.7897360061342973
4,beta,1,16,0.5,raw,2,0.4681023096664076,0.5305679012345679,0.5227031966081561,0.6536144578313252
49,beta,1,16,0.5,raw,2,0.4570718241882494,0.5142857142857142,0.3430837547026937,0.8658211606790368
16,beta,1,16,0.5,raw,2,0.436259708487794,0.5963500784929355,0.4606227123146753,0.7905487804878049
43,beta,1,16,0.5,raw,2,0.4369676791542658,0.6008499170812605,0.3539255621148256,0.850987341772152
38,beta,1,16,0.5,raw,2,0.4689593324547519,0.5644201228878649,0.3611768457399488,0.8526859504132231
26,beta,1,16,0.5,raw,2,0.4674422618839168,0.5665120593692022,0.3819608557190489,0.820807453416149
25,beta,1,16,0.5,raw,2,0.4330220276491336,0.6278594771241831,0.417480754294493,0.7665891800507185
24,beta,1,16,0.5,raw,2,0.4719544078630763,0.53654552878726,0.4376382779534432,0.7677050986677352
37,beta,1,16,0.5,raw,3,0.4439067234733658,0.5891891891891892,0.3577093833696124,0.8783190359477124
39,beta,1,16,0.5,raw,2,0.4642013791537557,0.5829245283018869,0.4170849627667183,0.7750197394394
1,beta,1,16,0.5,raw,2,0.5077154800460946,0.5126984126984127,0.541543530871016,0.6213640672554008
20,beta,1,16,0.5,raw,2,0.4485002493735378,0.5858062037837318,0.4229247666352159,0.7313782991202347
45,beta,1,16,0.5,raw,2,0.4361062670024941,0.6169168874497106,0.4554496525577096,0.6161427533976553
23,beta,1,16,0.5,raw,2,0.4420004196175788,0.5891517051391659,0.3785067743264596,0.8217545638945233
6,beta,1,16,0.5,raw,2,0.4557626185174319,0.5700752298690442,0.3714756857320072,0.8336372847011144
42,beta,1,16,0.5,raw,2,0.424524552506908,0.5982142857142857,0.3590809406827291,0.8898522800256904
8,beta,1,16,0.5,raw,2,0.4375296139912316,0.6794425087108015,0.3584341504340406,0.8556410256410256
35,beta,1,16,0.5,raw,3,0.4636521011416824,0.6193119857241995,0.4432577781392829,0.7713831478537361
2,beta,1,16,0.5,raw,3,0.4529786860260186,0.581989247311828,0.3495703307784908,0.8347826086956521
5,beta,1,16,0.5,raw,7,0.4402504532999611,0.5975861053871063,0.4542596193291278,0.6706896551724139
27,beta,1,16,0.5,raw,2,0.4490807030903324,0.6101928374655646,0.4130480412985705,0.7749465811965811
31,beta,1,16,0.5,raw,3,0.4522679543777025,0.5794602698650675,0.3782136033026409,0.8344976371481406
10,beta,1,16,0.5,raw,2,0.4335911724941865,0.640246212121212,0.3750536800746605,0.8100931677018633
7,beta,1,16,0.5,raw,2,0.4455580619893852,0.6277584204413473,0.3601484268894498,0.8835978835978836
32,beta,1,16,0.5,raw,2,0.4698665830533672,0.5939623374102116,0.4145739833058589,0.7912346606561482
17,beta,1,16,0.5,raw,3,0.4492095117033671,0.6146956856702619,0.4046244192852841,0.7869753833736883
18,beta,1,16,0.5,raw,3,0.4606423807164728,0.566298877274487,0.4104022968345547,0.7826604554865424
47,beta,1,16,0.5,raw,3,0.4665282206580399,0.4985069055617767,0.4682551951346772,0.7340228465575795
34,beta,1,16,0.5,raw,2,0.4418056672669168,0.5784942297124015,0.3727170474762843,0.8309746060423567
14,beta,1,16,0.5,raw,3,0.439013214331715,0.5715229912189596,0.3600845795191752,0.8622754491017964
36,beta,1,16,0.5,raw,2,0.4433680462094293,0.6143126177024483,0.4637335655097113,0.7002739148756848
13,beta,1,16,0.5,raw,2,0.4119835973502176,0.6200626959247648,0.3655773735001163,0.8305238450869519
22,beta,1,16,0.5,raw,3,0.4754200044704798,0.5793628680226619,0.309115753021641,0.8992192315594822
11,beta,1,16,0.5,raw,3,0.4425040746221068,0.652588813303099,0.3967354641819377,0.8354078121837685
0,beta,1,16,0.5,raw,12,0.4601944575614684,0.5554007615863287,0.419627206011926,0.7267372095560161
19,beta,1,16,0.5,raw,2,0.4479962673723598,0.594834159359512,0.4029828338410171,0.7242903192263701
40,beta,1,16,0.5,raw,2,0.4490650411598973,0.5956513624486749,0.4565103121414833,0.7612328069281713
44,beta,1,16,0.5,raw,2,0.4361738302688188,0.7013201320132012,0.3805138414361733,0.8016884035992317
41,beta,1,16,0.5,raw,2,0.4340161851818275,0.6644667623146819,0.4194950507261924,0.7593808630393997
30,beta,1,16,0.5,raw,3,0.4686727619115059,0.490962962962963,0.4275340826268195,0.769632711038961
3,beta,1,16,0.5,raw,2,0.423948121553199,0.708974358974359,0.5259543022150973,0.6169421487603305
29,beta,1,16,0.5,raw,3,0.457950466445692,0.6041050295857988,0.4781339407689508,0.7455934793683138
15,beta,1,16,0.5,raw,3,0.457205421320745,0.5976661593099949,0.4590190793167241,0.7332138200782269
46,beta,1,16,0.5,raw,3,0.4393233552699527,0.6265010351966873,0.4115890544762253,0.7931865483623617
48,beta,1,16,0.5,raw,2,0.459951445204186,0.5758812615955473,0.3354301058503515,0.8929525374974318
33,beta,1,16,0.5,raw,2,0.4478317908519695,0.5603498542274054,0.4049765729015387,0.775034701566528
26,beta,1,16,0.5,raw,3,0.4640022643327957,0.5644712430426716,0.3543412068315523,0.8351449275362318
49,beta,1,16,0.5,raw,3,0.4556427755669076,0.5456859971711456,0.3326031527915449,0.8795400710619817
4,beta,1,16,0.5,raw,3,0.4550419412397908,0.5555555555555555,0.4716483159028204,0.7088855421686747
43,beta,1,16,0.5,raw,3,0.4544212446593696,0.5845771144278606,0.3817143161186699,0.8541772151898733
38,beta,1,16,0.5,raw,3,0.4565615889888084,0.5138248847926267,0.3571146494080127,0.8533057851239669
28,beta,1,16,0.5,raw,2,0.4464280561035452,0.5528644620400558,0.339907201784749,0.8706567687390454
16,beta,1,16,0.5,raw,3,0.4355152785810626,0.5238422291993721,0.4406779027523274,0.8089430894308942
21,beta,1,16,0.5,raw,2,0.4510723185824409,0.6006624423963133,0.3792668033075972,0.8557119375385247
25,beta,1,16,0.5,raw,3,0.4430659999765673,0.6178513071895426,0.4175467455272447,0.7905219780219781
12,beta,1,16,0.5,raw,2,0.4597069429788984,0.6049107142857143,0.3586698330883614,0.818977050529999
24,beta,1,16,0.5,raw,3,0.465555991749128,0.5451204573295223,0.3825084685653483,0.8061204046879695
39,beta,1,16,0.5,raw,3,0.4602208304302174,0.5884905660377359,0.385749449842633,0.7974733517568101
37,beta,1,16,0.5,raw,4,0.4433496616996799,0.5832207207207207,0.3668872945242915,0.8751021241830065
23,beta,1,16,0.5,raw,3,0.4494224252465675,0.5782274152180109,0.4510652655608824,0.7692190669371197
9,beta,1,16,0.5,raw,2,0.4508463523304706,0.53828125,0.3965117722239293,0.8328259766615932
20,beta,1,16,0.5,raw,3,0.450246497697145,0.5231921636416018,0.4536104068726628,0.7189149560117303
1,beta,1,16,0.5,raw,3,0.4837300559917862,0.4623716153127918,0.5678579471604717,0.5757870578256747
6,beta,1,16,0.5,raw,3,0.4568651663769541,0.582613541376428,0.3416257048200754,0.8455927051671732
45,beta,1,16,0.5,raw,3,0.4443005558221651,0.6092630752624866,0.5444069894354583,0.5975723622782446
42,beta,1,16,0.5,raw,3,0.4250553663036865,0.6061974789915967,0.3597811187158095,0.889263540997645
2,beta,1,16,0.5,raw,4,0.4688952697719107,0.5744047619047619,0.3763354285578578,0.8298136645962731
35,beta,1,16,0.5,raw,4,0.4399466392553038,0.6072172102706453,0.4262949792840551,0.7124006359300478
27,beta,1,16,0.5,raw,3,0.4359148805827573,0.6194411648957103,0.3919964556801411,0.7730769230769231
8,beta,1,16,0.5,raw,3,0.4523129586131412,0.5686217576461479,0.436906599476443,0.858051282051282
5,beta,1,16,0.5,raw,8,0.4425024750742685,0.6013148856834462,0.4749236302720653,0.6590909090909091
31,beta,1,16,0.5,raw,4,0.451215452921779,0.6011994002998501,0.3717914848153337,0.84523320320526
10,beta,1,16,0.5,raw,3,0.4337868990580109,0.6268939393939394,0.380424995177994,0.8096790890269151
7,beta,1,16,0.5,raw,3,0.4513958461746977,0.6523422377080914,0.3648640392143055,0.8857765328353564
18,beta,1,16,0.5,raw,4,0.470266971095318,0.5889469608981804,0.42678033345941,0.7751552795031057
47,beta,1,16,0.5,raw,4,0.4619247886912412,0.4980403135498321,0.4496154029104057,0.7371102192034579
32,beta,1,16,0.5,raw,3,0.4735398348755936,0.5878470199961173,0.3951417146953035,0.8032556974705736
34,beta,1,16,0.5,raw,3,0.4491087239737875,0.5777614947792636,0.3905615945855297,0.8257051089029408
17,beta,1,16,0.5,raw,4,0.4502590076460523,0.6104583975346687,0.4201981633603747,0.7864205004035513
14,beta,1,16,0.5,raw,4,0.4444317389533128,0.6549900859220091,0.4154834656908615,0.8717302237630002
22,beta,1,16,0.5,raw,4,0.4753150560158568,0.5700752298690444,0.3216621644297135,0.8991164988699403
11,beta,1,16,0.5,raw,4,0.439699909005276,0.6784297052154195,0.4040797659599209,0.8361161708156244
19,beta,1,16,0.5,raw,3,0.4687619684598773,0.5592832634388105,0.4638525548935918,0.7234064677134242
13,beta,1,16,0.5,raw,3,0.4154960181221055,0.6063322884012539,0.370857464705265,0.8338845620399019
36,beta,1,16,0.5,raw,3,0.44302088045571,0.6295668549905837,0.4691552159107358,0.7212916139907289
30,beta,1,16,0.5,raw,4,0.4451396004163134,0.5200987654320988,0.4236562002223762,0.778814935064935
0,beta,1,16,0.5,raw,13,0.4552847593676146,0.5859570911117302,0.4288357876568917,0.732900621795571
44,beta,1,16,0.5,raw,3,0.4438721132831816,0.6464979831316465,0.4003284499112472,0.7877868769588515
41,beta,1,16,0.5,raw,3,0.4398305331966536,0.6096604495456719,0.3945693762458167,0.8082655826558266
40,beta,1,16,0.5,raw,3,0.4418669296833413,0.602930197835013,0.4202270995384526,0.7709628120224146
3,beta,1,16,0.5,raw,3,0.4247804481343306,0.6908284023668639,0.4683955600940597,0.6778409090909091
46,beta,1,16,0.5,raw,4,0.4261007772383084,0.6174948240165632,0.3956442891822726,0.7741264103406726
15,beta,1,16,0.5,raw,4,0.459405454287869,0.5911719939117199,0.4177672176602521,0.7866688396349414
29,beta,1,16,0.5,raw,4,0.4617123637266046,0.5648113905325445,0.4228696400784482,0.7611818644931228
48,beta,1,16,0.5,raw,3,0.4520030601564556,0.5469387755102041,0.3362676750025963,0.8837065954386686
26,beta,1,16,0.5,raw,4,0.4589228812072223,0.5693877551020409,0.3707234995059492,0.8288302277432712
33,beta,1,16,0.5,raw,3,0.4441652577999929,0.5528668610301263,0.4126555091883037,0.7559488399762047
43,beta,1,16,0.5,raw,4,0.4580543510689651,0.581882255389718,0.3717596604490792,0.8592911392405064
38,beta,1,16,0.5,raw,4,0.4559398400323129,0.536578341013825,0.3588108735159798,0.8542871900826446
49,beta,1,16,0.5,raw,4,0.4594865851566247,0.5107024988213107,0.3469364665962157,0.8706079747335176
4,beta,1,16,0.5,raw,4,0.4501531585354166,0.5463703703703704,0.490061436883926,0.6792670682730924
16,beta,1,16,0.5,raw,4,0.4450846473948475,0.5353218210361067,0.3861996027094468,0.8299288617886179
28,beta,1,16,0.5,raw,3,0.4475719452409874,0.5545412203074057,0.3370800328220824,0.8601402206413031
21,beta,1,16,0.5,raw,3,0.4535877725678433,0.6049347158218126,0.4178063977522739,0.8520135607150195
25,beta,1,16,0.5,raw,4,0.4363002846765649,0.6008986928104575,0.4160945620441141,0.7761517328825023
24,beta,1,16,0.5,raw,4,0.4654074704802195,0.5476725193956717,0.3857794055608797,0.8176399879795653
39,beta,1,16,0.5,raw,4,0.4626215059890055,0.5817924528301887,0.4093197057232152,0.7774378207658903
12,beta,1,16,0.5,raw,3,0.4591181296393545,0.6345796130952381,0.3716710068074375,0.8070906658433674
23,beta,1,16,0.5,raw,4,0.4428515950445449,0.5843070200436972,0.4286757261375434,0.7848884381338742
6,beta,1,16,0.5,raw,4,0.4575686270672621,0.5322745425838209,0.3521104357330819,0.8336372847011144
37,beta,1,16,0.5,raw,5,0.4517272074648896,0.5818693693693694,0.3623592407613195,0.8752553104575163
42,beta,1,16,0.5,raw,4,0.4219305567011185,0.5608193277310924,0.35369421731408,0.8704238921001928
2,beta,1,16,0.5,raw,5,0.453548299448591,0.5657642089093702,0.3443041582854151,0.8329710144927537
35,beta,1,16,0.5,raw,5,0.458625230894657,0.611083572915634,0.4282324168920837,0.773396926338103
9,beta,1,16,0.5,raw,3,0.4470330012372837,0.54130859375,0.3821943118407714,0.8387113140537799
27,beta,1,16,0.5,raw,4,0.4413613828288665,0.6142266824085005,0.4361728395304127,0.7518162393162393
20,beta,1,16,0.5,raw,4,0.44981954453149,0.5565158935945453,0.4359449782465007,0.7169599217986314
45,beta,1,16,0.5,raw,4,0.4331558353077248,0.6232950642723972,0.5108111537372786,0.582996161427534
1,beta,1,16,0.5,raw,4,0.4492207071012904,0.5192343604108309,0.4901660400424667,0.644763757920471
31,beta,1,16,0.5,raw,5,0.4501261958027183,0.6247188905547226,0.3634587336312837,0.8409184302445039
8,beta,1,16,0.5,raw,4,0.4392597027131997,0.6640534262485481,0.3591994810640116,0.8483589743589744
