seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_naive,rmse_naive,knn_selection_version
1,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4519055004299629,2.0
4,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4577865391423824,2.0
2,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4392233693013287,2.0
0,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.456983090985209,2.0
3,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4485060968335501,2.0
28,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4570111327349141,2.0
22,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4493984692192235,2.0
31,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4406364615282122,2.0
12,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4373646083871786,2.0
5,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4346503880480082,2.0
7,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4407309878149464,2.0
32,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4554647677788936,2.0
16,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4436196894785997,2.0
24,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4429970996268761,2.0
20,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4322671270490894,2.0
48,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4580672008019717,2.0
40,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4412372738297086,2.0
44,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4459322916113005,2.0
8,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4459269116433785,2.0
36,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4704515251672952,2.0
30,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4630593262052776,2.0
18,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4480033687098755,2.0
47,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4358795845363881,2.0
27,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4653613150349677,2.0
46,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.448793392314904,2.0
14,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4440617480395807,2.0
34,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4518215406618593,2.0
15,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.451683332518759,2.0
43,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4497556214895707,2.0
10,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,0.5,0.4478544997906259,2.0
42,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4527525522106406,2.0
23,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4405509122151763,2.0
39,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4383968799124584,2.0
19,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4399258592845521,2.0
35,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4459416980452244,2.0
11,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4578737335135492,2.0
26,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,0.5,0.45295858615869,2.0
6,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4517142928387507,2.0
38,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4401829571893716,2.0
49,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4626268367571109,2.0
29,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4471802609202281,2.0
41,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4519371544234303,2.0
45,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4381227658931784,2.0
25,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4439118425983062,2.0
21,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4449726280087885,2.0
17,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4671802143817418,2.0
37,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.454366577915179,2.0
33,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4458448674442039,2.0
13,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4616520886782052,2.0
9,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.5,0.4452674909901222,2.0
