seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
42,beta,54,none,1.0,0.25,raw,54,50,0.6068393894450623,0.2788658684526874,12,2,30,2
17,beta,54,none,1.0,0.25,raw,54,50,0.5895337429648371,0.3013295341104678,22,2,30,2
37,beta,54,none,1.0,0.25,raw,54,50,0.5548950821802118,0.310135839256713,14,2,30,2
13,beta,54,none,1.0,0.25,raw,54,50,0.5894708899859346,0.2713946599028406,11,2,30,2
29,beta,54,none,1.0,0.25,raw,54,50,0.5256398816163239,0.3064613425619032,16,2,30,2
21,beta,54,none,1.0,0.25,raw,54,50,0.5725800201503526,0.2990882962660003,14,2,30,2
1,beta,54,none,1.0,0.25,raw,54,50,0.5392207516455517,0.2930915448022139,19,2,30,2
41,beta,54,none,1.0,0.25,raw,54,50,0.509064206028958,0.32349352558694,30,2,30,2
18,beta,54,none,1.0,0.25,raw,54,50,0.5822718662224835,0.2714663300589148,14,2,30,2
30,beta,54,none,1.0,0.25,raw,54,50,0.5204228833545396,0.2967570974229134,29,2,30,2
5,beta,54,none,1.0,0.25,raw,54,20,0.5858817645587867,0.2687939081252798,6,2,30,2
46,beta,54,none,1.0,0.25,raw,54,50,0.5634090909090909,0.286444588533738,2,2,30,2
25,beta,54,none,1.0,0.25,raw,54,50,0.5806279758931842,0.2988334730081148,19,2,30,2
33,beta,54,none,1.0,0.25,raw,54,50,0.4602783540802213,0.2971723472831748,8,2,30,2
9,beta,54,none,1.0,0.25,raw,54,50,0.5825760135135135,0.2809537811144345,16,2,30,2
7,beta,54,none,1.0,0.25,raw,54,50,0.5555005746392542,0.2791444989674132,6,2,30,2
6,beta,54,none,1.0,0.25,raw,54,20,0.527667061299658,0.2991077137394644,18,2,30,2
19,beta,54,none,1.0,0.25,raw,54,50,0.5893903041422623,0.286279022565408,20,2,30,2
35,beta,54,none,1.0,0.25,raw,54,20,0.5690385852803479,0.2727175362250597,8,2,30,2
44,beta,54,none,1.0,0.25,raw,54,20,0.5581384956384956,0.264282085603672,4,2,30,2
3,beta,54,none,1.0,0.25,raw,54,50,0.5366027195109097,0.2920914293129451,18,2,30,2
23,beta,54,none,1.0,0.25,raw,54,50,0.5849895322492759,0.2893107868653969,15,2,30,2
11,beta,54,none,1.0,0.25,raw,54,50,0.4822590161516336,0.3540890295353527,16,2,30,2
48,beta,54,none,1.0,0.25,raw,54,20,0.5733942409054763,0.2672659591454159,6,2,30,2
39,beta,54,none,1.0,0.25,raw,54,50,0.5454932856608323,0.2986135522732767,16,2,30,2
27,beta,54,none,1.0,0.25,raw,54,50,0.5836934248039914,0.3067421957529516,3,2,30,2
47,beta,54,none,1.0,0.25,raw,54,20,0.526190702538264,0.2625364085334183,3,2,30,2
14,beta,54,none,1.0,0.25,raw,54,20,0.5310561865463646,0.305827258727078,26,2,30,2
34,beta,54,none,1.0,0.25,raw,54,50,0.5814383245213284,0.2866159597843611,13,2,30,2
15,beta,54,none,1.0,0.25,raw,54,50,0.5992148573154159,0.3001636754020521,16,2,30,2
26,beta,54,none,1.0,0.25,raw,54,50,0.5364985342764166,0.2927052139079805,23,2,30,2
31,beta,54,none,1.0,0.25,raw,54,20,0.523086439820835,0.2893830661185036,19,2,30,2
22,beta,54,none,1.0,0.25,raw,54,50,0.5170595992625786,0.2964981975524757,9,2,30,2
10,beta,54,none,1.0,0.25,raw,54,50,0.4698269459298871,0.2912251147292981,16,2,30,2
43,beta,54,none,1.0,0.25,raw,54,50,0.5681682160954394,0.3028886463493243,18,2,30,2
38,beta,54,none,1.0,0.25,raw,54,50,0.5667651325531228,0.3003889473222134,14,2,30,2
2,beta,54,none,1.0,0.25,raw,54,50,0.547599259118541,0.2886330275148228,27,2,30,2
20,beta,54,none,1.0,0.25,raw,54,50,0.5610503670347294,0.3076230608667036,29,2,30,2
16,beta,54,none,1.0,0.25,raw,54,10,0.5655955678670359,0.2798463045575527,3,2,30,2
0,beta,54,none,1.0,0.25,raw,54,50,0.5288332781385436,0.317172006876983,28,2,30,2
24,beta,54,none,1.0,0.25,raw,54,50,0.5659791965566714,0.3044966564621286,4,2,30,2
8,beta,54,none,1.0,0.25,raw,54,50,0.5076952817142262,0.2944138553512875,16,2,30,2
32,beta,54,none,1.0,0.25,raw,54,50,0.5301100708077453,0.338713289432413,17,2,30,2
28,beta,54,none,1.0,0.25,raw,54,20,0.4970066100094428,0.3079748708154466,24,2,30,2
40,beta,54,none,1.0,0.25,raw,54,50,0.4951963241436926,0.2888085951327536,8,2,30,2
12,beta,54,none,1.0,0.25,raw,54,50,0.5280127186009539,0.2877618162486475,12,2,30,2
36,beta,54,none,1.0,0.25,raw,54,20,0.5766377926076516,0.2831104258392469,20,2,30,2
45,beta,54,none,1.0,0.25,raw,54,50,0.5607501064942105,0.2794078126408627,4,2,30,2
49,beta,54,none,1.0,0.25,raw,54,50,0.4549431818181818,0.3142387654641427,30,2,30,2
4,beta,54,none,1.0,0.25,raw,54,50,0.5941152666884563,0.28663823662982163,9,2,30,2
