seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
3,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6998893125076866,0.4214920142244241
2,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6819692846777875,0.4165633629849331
1,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6852302496404357,0.428101734587317
4,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6898596621957278,0.4268617830701827
0,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6869050593699834,0.4292250485508351
31,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.738027262548235,0.3957658467569091
22,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6560378641837386,0.4350649986266581
5,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7351992018963285,0.3926084516208272
7,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7555786540334002,0.3955075110917061
8,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.703668291395475,0.4145759062684834
28,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6955553773660552,0.4286131693035265
6,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6616066934173247,0.4327669250510624
47,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7362330243017432,0.3964029237865514
23,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6810139147057901,0.4204386348139142
27,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6272121931820386,0.4479627049613369
15,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6781291834002677,0.4306128335183578
18,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7270752708828441,0.4150714098722655
19,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6890671497850767,0.4180012093177441
39,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7235975929769317,0.4020242255583499
46,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7030083151424633,0.419960286357532
43,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.69042971575445,0.4256809711484902
35,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7443438874312771,0.4016348881173579
30,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6547218578210895,0.4452985460203237
34,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7108956327748004,0.414658207897302
10,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6822986111611615,0.4207900542801751
42,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.702410668847751,0.4217748346450624
11,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6688135435677278,0.4305205679165901
38,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6864878878976535,0.4181884829763759
14,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6378482271899694,0.4419218107623439
26,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6539618534020214,0.4338923620268699
48,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6003073464388144,0.4557149957542636
20,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.692600053502975,0.4104838561555398
36,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6653202872531419,0.4333293383518101
16,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7099997126060564,0.4130982742090682
12,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7200559819598475,0.4054996640395667
44,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6493749668570999,0.4338265043448566
32,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6467260493654999,0.4400040796751843
24,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6799973542819929,0.4268302070440376
40,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6935715560314062,0.4144130518431075
49,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6933667261317884,0.4261182973384348
41,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6779958634449595,0.427477912137023
29,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7078348625518437,0.4159342726561472
9,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7121103453314501,0.4127489343082988
25,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6295799740858048,0.4401705840366294
45,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7158509459958395,0.4088106334697906
13,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.7082832942493709,0.4207781909784688
21,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6728269419862339,0.4268587110994522
37,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6824976259044787,0.4223890528230707
17,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.693352537722908,0.4281203910134034
33,beta,1,max,1.0,0.25,raw,none,,max,286.0,50,0.6752088928433603,0.42443670360775265
