seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
1,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.668078562212462,0.3032874193305958
3,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6269822406712396,0.3042501710007311
0,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6949129820114074,0.2954790019370388
2,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,2,0.7297164364227365,0.2374761534941244
6,beta,54,none,1.0,0.25,raw,none,,54,29.0,10,2,0.6114149521182739,0.3341175951367295
12,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6539953342468545,0.2988383098188104
16,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.640385235063391,0.2965886717886001
4,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6488575751481896,0.2948981774516686
14,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6903448713072143,0.2824037780873037
23,beta,54,none,1.0,0.25,raw,none,,54,30.0,10,2,0.6157154504688136,0.3091387222150501
46,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6686514592418653,0.2902440460976052
28,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6451522596603825,0.3119326089732756
42,beta,54,none,1.0,0.25,raw,none,,54,29.0,20,2,0.625458188749328,0.2950795743592057
30,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6759544122716304,0.2775289830331187
34,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,2,0.7088203790807059,0.2941333258180395
40,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6606656495740497,0.3005349525603583
43,beta,54,none,1.0,0.25,raw,none,,54,31.0,20,2,0.6779231300918949,0.2649414158113494
32,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6453111135758652,0.286160633700542
38,beta,54,none,1.0,0.25,raw,none,,54,30.0,20,2,0.5672318838408804,0.3283479931910173
15,beta,54,none,1.0,0.25,raw,none,,54,31.0,50,2,0.7215307130281151,0.2515799249810088
33,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.593710315824194,0.3136773224164026
26,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6422951306413301,0.2976707284765223
10,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6816084100498658,0.284970105176034
18,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.678778104063012,0.2856014121351272
27,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6825421624003525,0.2817956082680714
22,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6665388904376918,0.3026066418326038
36,beta,54,none,1.0,0.25,raw,none,,54,29.0,5,2,0.6262783459315251,0.3450189274626868
8,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6631741352201258,0.2835629249403092
20,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,2,0.7144854217331441,0.2470321324216269
48,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6393485493912737,0.2987506367066114
13,beta,54,none,1.0,0.25,raw,none,,54,29.0,20,2,0.6544048292774949,0.3017729844905583
24,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6323032995770458,0.3026642502813957
44,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.64342628606588,0.2850543584767082
11,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6597018402049849,0.2865297994186889
47,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6410982464971895,0.3010492988243737
31,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6416270910880075,0.294629400377425
7,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6929587542087542,0.2773840834611731
35,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,2,0.6590445220880755,0.2657139012283409
19,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.7022662048490846,0.2742734392628863
39,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.7091103368176539,0.2924040119688459
17,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6504727500227041,0.286030500432052
49,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6643389734393919,0.2870897039824063
37,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,2,0.6849252680826399,0.2851932188134069
5,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6353641184840253,0.2959041028377437
21,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6431494520765287,0.2854703714609684
45,beta,54,none,1.0,0.25,raw,none,,54,29.0,20,2,0.6253864862844098,0.3202424321646557
9,beta,54,none,1.0,0.25,raw,none,,54,30.0,20,2,0.6021710208030963,0.3223556508406671
29,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,2,0.6776567239635995,0.2968304876787805
25,beta,54,none,1.0,0.25,raw,none,,54,31.0,50,2,0.6896085552865214,0.2724730512872562
41,beta,54,none,1.0,0.25,raw,none,,54,30.0,20,2,0.6760382705140315,0.2949089906417008
