seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
42,beta,1,max,1.0,0.25,raw,2,0.4442610457468808,0.6602371929338613,0.3965127681093063,0.8038927611498338
42,beta,1,max,1.0,0.25,raw,3,0.4336542482527135,0.6698818934931343,0.4018301231576974,0.8034713680470137
42,beta,1,max,1.0,0.25,raw,4,0.4472009870306734,0.6473254386612461,0.4081672397153629,0.7886827479385905
42,beta,1,max,1.0,0.25,raw,5,0.4365738534509173,0.6625599302819491,0.3724647693806989,0.8168876133205777
42,beta,1,max,1.0,0.25,raw,6,0.4358316183542726,0.66713223760842,0.3774894496251827,0.8210531410869664
42,beta,1,max,1.0,0.25,raw,7,0.4479110092722518,0.6434181704629861,0.4080129664174541,0.7904651268734909
42,beta,1,max,1.0,0.25,raw,8,0.43707452248177,0.6679756222002865,0.392582224354763,0.7902259578151337
42,beta,1,max,1.0,0.25,raw,9,0.4379448672481074,0.6655473801182045,0.3876546458864984,0.8017060726162818
42,beta,1,max,1.0,0.25,raw,10,0.4492272417675644,0.6300814574940046,0.4113315093072412,0.7943203043141542
42,beta,1,max,1.0,0.25,raw,11,0.4379660644340037,0.6647157545678978,0.380725954601482,0.8091772584392509
42,beta,1,max,1.0,0.25,raw,12,0.4390582026749862,0.6604335035998999,0.3849741956188013,0.8009771764384311
42,beta,1,max,1.0,0.25,raw,13,0.4453978205810381,0.6475246890876748,0.380695268536999,0.8132602159354927
42,beta,1,max,1.0,0.25,raw,14,0.4522734730735283,0.6298926595489623,0.421050042200126,0.797907840189513
42,beta,1,max,1.0,0.25,raw,15,0.4501327338757966,0.619512038972077,0.4093252574023543,0.8004703658147693
42,beta,1,max,1.0,0.25,raw,16,0.4402789515594308,0.660029123226263,0.3774924891400453,0.811597421529771
42,beta,1,max,1.0,0.25,raw,17,0.4490399046106388,0.6386436729496968,0.4020446851007348,0.8076796045738235
42,beta,1,max,1.0,0.25,raw,18,0.448557092756018,0.6456713334818458,0.3924835812420808,0.8113924194797504
42,beta,1,max,1.0,0.25,raw,19,0.4472168475210488,0.646212576033636,0.3862106761852394,0.8119447861145278
42,beta,1,max,1.0,0.25,raw,20,0.4460674712395946,0.6567287522285018,0.3757082687853953,0.8231686483531502
42,beta,1,max,1.0,0.25,raw,21,0.4522282836807499,0.6206696512856225,0.4199406286975547,0.7930390415015262
42,beta,1,max,1.0,0.25,raw,22,0.4522500634559768,0.6173480486850452,0.415586509930087,0.8042629037401485
42,beta,1,max,1.0,0.25,raw,23,0.4473256233318866,0.6548593912605497,0.3822271776852264,0.8150084278620564
42,beta,1,max,1.0,0.25,raw,24,0.4479985457997051,0.643564505202396,0.3832903040529161,0.8207940412737461
42,beta,1,max,1.0,0.25,raw,25,0.4524933918317625,0.5824491731760584,0.4143116399388084,0.8084540567627898
42,beta,1,max,1.0,0.25,raw,26,0.4416801311881709,0.655733806656532,0.3747744676772581,0.8195469454694546
42,beta,1,max,1.0,0.25,raw,27,0.4518525244899484,0.588874509468315,0.4088849301113442,0.8170584483622614
42,beta,1,max,1.0,0.25,raw,28,0.4517937539956086,0.5945936499869017,0.4111626584779391,0.8047469363582525
42,beta,1,max,1.0,0.25,raw,29,0.4410847362228378,0.6539627643416211,0.3907356296283786,0.8018484351510181
42,beta,1,max,1.0,0.25,raw,30,0.4495692171379611,0.6164461955254233,0.392105824298063,0.8206573732403991
