seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.657509871788622,0.4589714860120972
28,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.615193374782725,0.485427083025108
14,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6333138618703472,0.4453621719497902
6,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6062391859249995,0.4834222344600263
42,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6188785983089782,0.4564495786729486
34,bernoulli,54,none,1.0,0.25,pca,none,,54,30.0,10.0,0.6815244725934896,0.4476667379645269
12,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5949797855112511,0.4803499369529015
20,bernoulli,54,none,1.0,0.25,pca,none,,54,30.0,10.0,0.6502956800641475,0.4428072444897335
29,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6125582622014617,0.4608454693230404
1,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6013067636313084,0.4870625660789912
15,bernoulli,54,none,1.0,0.25,pca,none,,54,31.0,10.0,0.6790299922090192,0.4290574048900438
46,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5876890851360945,0.4804298261057133
35,bernoulli,54,none,1.0,0.25,pca,none,,54,30.0,10.0,0.6151364721347771,0.4585762644460998
26,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5840282490668477,0.4858268237645703
43,bernoulli,54,none,1.0,0.25,pca,none,,54,31.0,10.0,0.6137128482884433,0.4596256564853805
18,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6079606834745828,0.4672316756780759
7,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6442866161616162,0.4413651303743809
13,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6426188883744062,0.4683545351772618
36,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.615201527476264,0.4810009466734946
48,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6121480603937186,0.4635897157890179
21,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5687024362488443,0.4626840701977684
4,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5610929165828761,0.4876585537490281
30,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5741296104791451,0.4705915833320798
24,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5920259109527813,0.4991175045928552
32,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5681519890564921,0.4601221308340224
22,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6146283454139949,0.478431569716105
2,bernoulli,54,none,1.0,0.25,pca,none,,54,30.0,10.0,0.6548907232368162,0.4319997475919163
44,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5986177950644955,0.4582847457476685
40,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,,0.6024712278833552,0.4702805010786905
38,bernoulli,54,none,1.0,0.25,pca,none,,54,30.0,10.0,0.5381446696325588,0.4819507228663453
16,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6232277803785194,0.4789801853228776
8,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5978655660377358,0.4669899002714795
49,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.583522997225926,0.4816686178149179
27,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5981512638705283,0.4706715775044275
10,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.617102592379491,0.4572633496281154
41,bernoulli,54,none,1.0,0.25,pca,none,,54,30.0,10.0,0.639361345562022,0.4359612824163642
47,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6073645919480302,0.4543753014239501
19,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5893468579910935,0.4724011481538833
3,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.592986364063476,0.4809741796544333
25,bernoulli,54,none,1.0,0.25,pca,none,,54,31.0,10.0,0.6018922803868242,0.4727614892494458
37,bernoulli,54,none,1.0,0.25,pca,none,,54,30.0,10.0,0.6224784590826076,0.4629506583256402
5,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5885904614076908,0.4817264656738287
31,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6367897788046036,0.4412015423359114
33,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.5707820673092739,0.4947323027351934
45,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6191558111471119,0.4850814343937203
23,bernoulli,54,none,1.0,0.25,pca,none,,54,30.0,10.0,0.5886349076932035,0.4666558216174494
9,bernoulli,54,none,1.0,0.25,pca,none,,54,30.0,10.0,0.6337506047411707,0.4547152238763768
17,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6099206869759135,0.4672346097739361
39,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.6535254331511163,0.4550583307111652
11,bernoulli,54,none,1.0,0.25,pca,none,,54,29.0,10.0,0.616384550459568,0.4755073968159582
