seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl
2,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,0.5862666267482144,0.3257541494280885
10,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5197984592763073,0.3769373124517
1,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5515863189493759,0.3907114696164587
3,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5629093682808329,0.3537656837531736
7,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6060185185185185,0.3473054637735075
5,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5379732801153058,0.3710121466609559
11,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5406669772497865,0.3632124969067566
0,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5917263848941321,0.3824030379584175
6,beta,54,none,1.0,0.25,raw,none,,54,29.0,20,0.5345450807736454,0.3754305156428335
4,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5616842387505147,0.360552806536816
8,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5310141509433962,0.3668723275576318
23,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,0.5665424261836818,0.3461931817744986
15,beta,54,none,1.0,0.25,raw,none,,54,31.0,50,0.6219717929684865,0.3418772248783278
14,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.572537991994059,0.3566953435329206
43,beta,54,none,1.0,0.25,raw,none,,54,31.0,50,0.4483133717833955,0.3830200527945042
46,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5806035121661999,0.3545146546193138
47,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6031666127311736,0.3395797427500521
27,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5660297239915074,0.3660948098753868
35,beta,54,none,1.0,0.25,raw,none,,54,30.0,20,0.5291740178272851,0.3581855411852058
12,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6314281507989535,0.3760443093831339
31,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.609854319086125,0.3351235398200615
42,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6330457944381995,0.3721374691407623
39,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5122044134727062,0.3740569814276521
38,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,0.5785537031211772,0.3756274100748394
19,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6211528946066305,0.3604558984906985
30,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5775810065494658,0.3608970751562746
34,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,0.630346830903926,0.346401532837475
18,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5743245642063408,0.3582510372221387
26,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5781175771971496,0.3737712238817829
22,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5205124407582938,0.3908254109306959
13,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5947248375092178,0.3559081118527694
33,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.562035128226272,0.3744584584070217
17,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5603021160230472,0.36616507688104
21,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5652119202761776,0.3442231303458825
16,beta,54,none,1.0,0.25,raw,none,,54,29.0,5,0.5256286320655132,0.3575049340301097
40,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5431274574049804,0.361259433299781
36,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5837300238014281,0.3662244667097254
49,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5987631615246677,0.359151501195267
28,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5263362414761332,0.394307497991379
32,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6046195652173914,0.354727275651497
37,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,0.5918795456741054,0.368425311986244
45,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5686879038039486,0.3806133943113194
9,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,0.5970246734397677,0.3704539958215243
48,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.589525621959519,0.3412693421328321
24,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5346302152130115,0.3767627373626124
20,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,0.5057527049054932,0.3392503424630794
29,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5358139534883721,0.3756278861152353
41,beta,54,none,1.0,0.25,raw,none,,54,30.0,50,0.5534355099180353,0.3333316917180328
25,beta,54,none,1.0,0.25,raw,none,,54,31.0,50,0.5033292978208234,0.3805517078798388
44,beta,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5703869734326588,0.32179542687505375
