n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,0,0.002,5846,0.4352797814017909,0.7393642328795724,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.2125179767608643, 3.244541645050049, 3.0586893558502197, 3.1402077674865723, 3.2596046924591064, 3.4828941822052, 3.3239359855651855, 3.0587549209594727, 3.174293041229248, 3.5816285610198975, 3.186689853668213, 3.7097113132476807, 3.289588212966919, 3.320777654647827, 3.4649763107299805, 3.544567346572876, 2.9940719604492188, 3.6764705181121826, 3.041853904724121, 3.498478412628174, 3.296721935272217, 3.480276346206665, 3.287693500518799, 3.0657670497894287, 3.646568775177002, 3.484905481338501, 3.4793760776519775, 3.510016918182373, 3.406845808029175, 3.183544635772705]",pca,Pre-max
1,beta,1,0.002,5802,0.4299697815734168,0.7301668122046434,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.6339473724365234, 3.2457098960876465, 3.384286403656006, 3.4152562618255615, 2.923121690750122, 3.54872989654541, 3.08640456199646, 3.3329577445983887, 3.494981050491333, 3.4907333850860596, 3.139669179916382, 3.288748025894165, 3.2296993732452393, 3.3509395122528076, 2.993363857269287, 3.569972276687622, 3.441932201385498, 3.656964063644409, 2.949373960494995, 3.4889073371887207, 3.2925920486450195, 3.4376020431518555, 2.9687089920043945, 3.493021249771118, 3.2953577041625977, 3.494549512863159, 2.9698352813720703, 3.6036815643310547, 2.9031825065612793, 3.2430975437164307]",pca,Pre-max
1,beta,28,0.002,5926,0.4461107127209762,0.723986784927594,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.38674259185791, 3.3449573516845703, 3.407822847366333, 3.4573681354522705, 2.9441020488739014, 3.0213897228240967, 3.1258530616760254, 3.404370069503784, 2.948423147201538, 3.0611612796783447, 3.5107250213623047, 3.3835818767547607, 3.571545362472534, 3.587952136993408, 3.5654780864715576, 3.3117871284484863, 3.2735097408294678, 3.6648638248443604, 3.102566957473755, 3.270089864730835, 3.1470983028411865, 3.595231771469116, 3.270331621170044, 3.448779582977295, 3.2457823753356934, 3.541569471359253, 3.41646671295166, 3.386512517929077, 3.5488860607147217, 3.152928113937378]",pca,Pre-max
1,beta,29,0.002,5816,0.4340729170744611,0.7370240288479282,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.3079636096954346, 3.2918083667755127, 2.791423797607422, 3.2527716159820557, 3.410611152648926, 3.0698020458221436, 3.224921464920044, 3.389786958694458, 3.4758875370025635, 3.0295908451080322, 3.5523643493652344, 3.099250316619873, 3.1704065799713135, 3.4645402431488037, 3.039602518081665, 3.285644054412842, 3.218240976333618, 3.121394634246826, 3.229621171951294, 3.293881893157959, 3.256887435913086, 3.120025396347046, 3.101067543029785, 3.5186145305633545, 3.0268983840942383, 3.289274215698242, 3.0297210216522217, 3.3090720176696777, 3.061415195465088, 3.258901596069336]",pca,Pre-max
1,beta,44,0.016,5900,0.454763639439513,0.6870773231410945,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.959547996520996, 2.894557476043701, 3.2108380794525146, 3.066511869430542, 3.0816972255706787, 2.672484874725342, 3.0849153995513916, 2.570328950881958, 2.7267088890075684, 3.011770009994507, 2.600283622741699, 3.0612757205963135, 2.635007858276367, 2.6267800331115723, 2.9169089794158936, 2.8196656703948975, 3.1972780227661133, 3.0683469772338867, 2.587559461593628, 2.662639617919922, 3.060530662536621, 3.010897397994995, 3.1244957447052, 2.651733636856079, 2.8740010261535645, 3.201777696609497, 3.114253520965576, 3.0769641399383545, 2.9423177242279053, 3.159914255142212]",pca,Pre-max
1,beta,45,0.016,5808,0.4130404472103465,0.7620304915936494,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.772710084915161, 2.6509666442871094, 2.8993895053863525, 2.6384117603302, 2.958435535430908, 2.9592020511627197, 2.98026180267334, 3.1487512588500977, 2.975825309753418, 2.9980015754699707, 3.0072596073150635, 3.1801764965057373, 2.8698952198028564, 2.7079758644104004, 2.5970499515533447, 3.1845343112945557, 2.8646116256713867, 2.6340229511260986, 2.9963276386260986, 2.5744662284851074, 2.727994918823242, 3.0389928817749023, 2.9071967601776123, 3.063681125640869, 3.0302016735076904, 3.1722686290740967, 3.0053293704986572, 3.139068603515625, 2.697744607925415, 2.9698028564453125]",pca,Pre-max
1,beta,2,0.01,5861,0.4295467666426578,0.7409261776459577,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.881685495376587, 3.4005842208862305, 3.3516547679901123, 3.1413817405700684, 2.8342537879943848, 3.434936285018921, 2.949814796447754, 2.608829975128174, 3.2197461128234863, 2.7857606410980225, 3.2956202030181885, 2.8725461959838867, 2.9136598110198975, 3.3713297843933105, 3.232423782348633, 2.924137830734253, 3.0493340492248535, 2.6717453002929688, 3.1152536869049072, 3.062209129333496, 3.3873541355133057, 2.8833329677581787, 3.2328829765319824, 2.735581398010254, 3.2662365436553955, 3.3191702365875244, 3.354752540588379, 3.206573724746704, 2.9037606716156006, 3.047081232070923]",pca,Pre-max
1,beta,12,0.005,5844,0.4041105568992453,0.7631990473485561,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.031404733657837, 2.964694023132324, 3.409984588623047, 3.4065401554107666, 2.9682862758636475, 2.7972359657287598, 2.8742010593414307, 3.147122621536255, 3.3282957077026367, 2.951205015182495, 3.4475865364074707, 2.883082628250122, 3.1706249713897705, 3.4830524921417236, 3.3012561798095703, 3.5102317333221436, 3.2430527210235596, 3.4794154167175293, 3.440023422241211, 3.453735589981079, 3.1006665229797363, 3.027423620223999, 3.109426975250244, 3.2593836784362793, 3.1263351440429688, 2.997546672821045, 2.7443809509277344, 3.404420852661133, 3.5542705059051514, 3.4721689224243164]",pca,Pre-max
1,beta,16,0.016,5782,0.4141784721485479,0.7521310260921769,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.9424102306365967, 2.990081310272217, 2.807034730911255, 3.1000471115112305, 2.4671924114227295, 2.3642489910125732, 2.8155570030212402, 3.0122568607330322, 2.8884639739990234, 3.1255667209625244, 3.0958797931671143, 2.5543484687805176, 2.668229103088379, 3.0134618282318115, 2.6090829372406006, 2.47326397895813, 3.014209270477295, 2.9925997257232666, 2.7328662872314453, 2.6091644763946533, 2.9772136211395264, 2.8617944717407227, 3.064500570297241, 2.4793057441711426, 3.0761332511901855, 2.535682201385498, 2.9352402687072754, 2.4867372512817383, 3.062431573867798, 2.688720226287842]",pca,Pre-max
1,beta,46,0.006,5755,0.452154040044427,0.7188601026348039,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.0832276344299316, 3.005880832672119, 3.1104044914245605, 2.819469690322876, 3.110217332839966, 3.479323387145996, 3.3386645317077637, 3.507370948791504, 3.5914571285247803, 3.418468952178955, 2.892474412918091, 3.181337833404541, 3.471652030944824, 2.949824571609497, 3.5558836460113525, 3.5453672409057617, 2.8928163051605225, 3.259164333343506, 3.550783157348633, 3.20843505859375, 3.2530453205108643, 3.3136789798736572, 3.1537423133850098, 3.103455066680908, 3.2492611408233643, 3.2742931842803955, 3.03471040725708, 3.2074570655822754, 3.156583786010742, 3.0691585540771484]",pca,Pre-max
