n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,42,0.0159,17586,0.4338370491152766,0.7388199279170753,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.589076519012451, 2.360713481903076, 2.274740219116211, 2.3208189010620117, 2.5878829956054688, 2.466578245162964, 2.557111978530884, 2.4501333236694336, 2.6769182682037354, 2.5893659591674805, 2.5128796100616455, 2.5201828479766846, 2.521585464477539, 2.3037595748901367, 2.5859711170196533, 2.3457703590393066, 2.5731818675994873, 2.7012126445770264, 2.674483060836792, 2.572237730026245, 2.3571035861968994, 2.576674461364746, 2.5026230812072754, 2.39491605758667, 2.4953904151916504, 2.399334669113159, 2.632368564605713, 2.5680878162384033, 2.2730863094329834, 2.701613426208496]",pca,Pre-max
1,beta,0,0.0159,17505,0.4300814816433143,0.7580401915447833,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.6236836910247803, 2.5659005641937256, 2.4715652465820312, 2.3650765419006348, 2.339142322540283, 2.4516420364379883, 2.839055061340332, 2.497558832168579, 2.4736716747283936, 2.5931413173675537, 2.4792532920837402, 2.7935776710510254, 2.4455342292785645, 2.4054336547851562, 2.6565780639648438, 2.7691597938537598, 2.365978240966797, 2.806892156600952, 2.527946710586548, 2.6758882999420166, 2.4352030754089355, 2.389037847518921, 2.691861391067505, 2.536196231842041, 2.80926513671875, 2.6743111610412598, 2.423194646835327, 2.5664851665496826, 2.443643093109131, 2.4642815589904785]",pca,Pre-max
1,beta,32,0.0159,17626,0.4745932839260022,0.6708910891089108,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.60124135017395, 2.7774159908294678, 2.7660698890686035, 2.501495122909546, 2.753232002258301, 2.8682076930999756, 2.5210554599761963, 2.593801736831665, 2.3256356716156006, 2.789133310317993, 2.7463996410369873, 2.6276328563690186, 2.7587478160858154, 2.622758626937866, 2.687478542327881, 2.4518423080444336, 2.6597719192504883, 2.6496641635894775, 2.7660348415374756, 2.774895191192627, 2.3924522399902344, 2.3616342544555664, 2.7460131645202637, 2.6503024101257324, 2.8068161010742188, 2.4833617210388184, 2.55556583404541, 2.324134111404419, 2.8269565105438232, 2.7023844718933105]",pca,Pre-max
1,beta,4,0.0159,17776,0.4674612927094795,0.6942616051222609,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.6759793758392334, 2.4273312091827393, 2.544701337814331, 2.2978532314300537, 2.462099552154541, 2.434452772140503, 2.709979295730591, 2.4226438999176025, 2.6978464126586914, 2.3982040882110596, 2.536648750305176, 2.6523549556732178, 2.402843952178955, 2.7095415592193604, 2.777411460876465, 2.4303596019744873, 2.5311925411224365, 2.3323819637298584, 2.6576943397521973, 2.3800251483917236, 2.762237071990967, 2.7397727966308594, 2.3903825283050537, 2.668299674987793, 2.834628105163574, 2.610020637512207, 2.4462668895721436, 2.773238182067871, 2.8074631690979004, 2.691197633743286]",pca,Pre-max
1,beta,45,0.0159,17360,0.4150354362778168,0.7656980077504721,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.735650062561035, 2.534273386001587, 2.451570749282837, 2.2746639251708984, 2.6407647132873535, 2.5327208042144775, 2.6265997886657715, 2.79252552986145, 2.68607759475708, 2.648806571960449, 2.6707606315612793, 2.716203212738037, 2.598294258117676, 2.479626417160034, 2.4229228496551514, 2.8059816360473633, 2.2885727882385254, 2.4066660404205322, 2.419562578201294, 2.358290195465088, 2.417011260986328, 2.2694878578186035, 2.648427724838257, 2.446920156478882, 2.721076250076294, 2.627889394760132, 2.616908311843872, 2.6764161586761475, 2.402677536010742, 2.557671546936035]",pca,Pre-max
1,beta,24,0.0159,17473,0.4429502574148699,0.6967043851079996,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.421877145767212, 2.465327024459839, 2.6697018146514893, 2.626987934112549, 2.6649329662323, 2.7140605449676514, 2.77677583694458, 2.5214104652404785, 2.62789249420166, 2.723475456237793, 2.3194355964660645, 2.4425909519195557, 2.645197868347168, 2.306117534637451, 2.595607280731201, 2.5617854595184326, 2.7026472091674805, 2.72885799407959, 2.8182241916656494, 2.6375808715820312, 2.768895387649536, 2.469245195388794, 2.5127573013305664, 2.8037965297698975, 2.4840567111968994, 2.3958816528320312, 2.6500320434570312, 2.4828877449035645, 2.370393991470337, 2.4167025089263916]",pca,Pre-max
1,beta,8,0.0159,17545,0.4255941662423975,0.7466476348210135,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.6169235706329346, 2.714052200317383, 2.255558729171753, 2.445291757583618, 2.651022434234619, 2.7219161987304688, 2.332012176513672, 2.574551582336426, 2.454526424407959, 2.7585997581481934, 2.2505273818969727, 2.45684552192688, 2.4915518760681152, 2.7275185585021973, 2.7909960746765137, 2.49503231048584, 2.3276920318603516, 2.3061726093292236, 2.577173948287964, 2.7851221561431885, 2.6489553451538086, 2.3416640758514404, 2.700679063796997, 2.7459375858306885, 2.630584955215454, 2.7569849491119385, 2.7021524906158447, 2.504119873046875, 2.4905903339385986, 2.644401788711548]",pca,Pre-max
1,beta,12,0.0159,17452,0.4058174801921423,0.7584706933071447,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.3177945613861084, 2.6624858379364014, 2.585785388946533, 2.5959250926971436, 2.256608724594116, 2.254582166671753, 2.236452341079712, 2.430678367614746, 2.3772387504577637, 2.32399845123291, 2.6220920085906982, 2.2301673889160156, 2.4646031856536865, 2.195202350616455, 2.5815086364746094, 2.7394826412200928, 2.399890899658203, 2.6670565605163574, 2.536778211593628, 2.647989273071289, 2.3856685161590576, 2.4069714546203613, 2.2046010494232178, 2.383042812347412, 2.6317391395568848, 2.515833854675293, 2.623338460922241, 2.6312789916992188, 2.683929920196533, 2.612528085708618]",pca,Pre-max
1,beta,49,0.0159,17565,0.434155469760401,0.7412146053373518,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.747097969055176, 2.4062631130218506, 2.4232873916625977, 2.3231730461120605, 2.4597957134246826, 2.5636541843414307, 2.7208776473999023, 2.522792339324951, 2.3719356060028076, 2.732520818710327, 2.447495698928833, 2.6291162967681885, 2.630114793777466, 2.439528226852417, 2.3789329528808594, 2.384488582611084, 2.5911762714385986, 2.385427951812744, 2.324507236480713, 2.7051329612731934, 2.4923524856567383, 2.2898619174957275, 2.3116815090179443, 2.491194009780884, 2.4815146923065186, 2.2575089931488037, 2.295377492904663, 2.6587936878204346, 2.401198387145996, 2.449767827987671]",pca,Pre-max
1,beta,36,0.0159,17727,0.4515468640903802,0.7244179533213645,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[2.360862970352173, 2.584111213684082, 2.73883056640625, 2.3979568481445312, 2.581433057785034, 2.7027761936187744, 2.4269702434539795, 2.3586015701293945, 2.5871598720550537, 2.2466070652008057, 2.447593927383423, 2.5652880668640137, 2.3584976196289062, 2.4278926849365234, 2.3607826232910156, 2.4717564582824707, 2.38444185256958, 2.459991216659546, 2.6738944053649902, 2.4014387130737305, 2.193366527557373, 2.6763548851013184, 2.7039263248443604, 2.6925909519195557, 2.711787700653076, 2.7268643379211426, 2.574962854385376, 2.5808088779449463, 2.2448151111602783, 2.3170745372772217]",pca,Pre-max
