seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
5,beta,54,none,1.0,1.0,raw,none,,2,0.392946876690683,0.5266130910784999,0.392533332964346,0.5593095742178311
3,beta,54,none,1.0,1.0,raw,none,,2,0.2638416308966613,0.6350007791803023,0.1409959206062857,0.9486363636363636
2,beta,54,none,1.0,1.0,raw,none,,2,0.3143718804077625,0.7777777777777778,0.2822696692469738,0.9375907111756168
5,beta,54,none,1.0,1.0,raw,none,,3,0.3943894575283171,0.5852550663871419,0.3934739931739002,0.5936838390966832
3,beta,54,none,1.0,1.0,raw,none,,3,0.2652194348988612,0.6333489169393798,0.1442061841166763,0.9465384615384616
0,beta,54,none,1.0,1.0,raw,none,,2,0.3564181382781615,0.6175237220691766,0.3112618475118402,0.7641002618780396
2,beta,54,none,1.0,1.0,raw,none,,3,0.3109146795093448,0.8803418803418804,0.2495782244710832,0.9506531204644412
4,beta,54,none,1.0,1.0,raw,none,,2,0.3784872865255047,0.4899696048632218,0.3754896106870057,0.6651908396946564
5,beta,54,none,1.0,1.0,raw,none,,4,0.3985703564713431,0.5280107151176334,0.39622417612495,0.612944013173371
3,beta,54,none,1.0,1.0,raw,none,,4,0.2697006329137923,0.6315412186379928,0.1389094855679405,0.951276223776224
2,beta,54,none,1.0,1.0,raw,none,,4,0.3269509359853881,0.8205128205128205,0.2606193739011649,0.95355587808418
0,beta,54,none,1.0,1.0,raw,none,,3,0.3576225592867603,0.6115702479338843,0.3208431523645292,0.7400972689861579
4,beta,54,none,1.0,1.0,raw,none,,3,0.378484176258362,0.4656534954407294,0.375506515953074,0.5965648854961831
5,beta,54,none,1.0,1.0,raw,none,,5,0.3978480485434169,0.5285930584672723,0.3956537236578267,0.6023582686426723
6,beta,54,none,1.0,1.0,raw,none,,2,0.3115718528889498,0.9,0.2541866807926766,0.9335548172757476
3,beta,54,none,1.0,1.0,raw,none,,5,0.2702431606376551,0.618918497740377,0.1432560844847651,0.947097902097902
2,beta,54,none,1.0,1.0,raw,none,,5,0.3303903198060371,0.8034188034188035,0.2586945559121619,0.9579100145137882
0,beta,54,none,1.0,1.0,raw,none,,4,0.3579179208701692,0.5992041628405265,0.3100802796957668,0.7619004863449307
4,beta,54,none,1.0,1.0,raw,none,,4,0.3654554993052718,0.5072948328267478,0.3619104795901325,0.6314503816793893
8,beta,54,none,1.0,1.0,raw,none,,2,0.3610557147882992,0.5750905797101449,0.3259336663895744,0.819309600862999
6,beta,54,none,1.0,1.0,raw,none,,3,0.3297449382808509,0.8555555555555555,0.2824381131137879,0.8571428571428572
5,beta,54,none,1.0,1.0,raw,none,,6,0.3963625490536184,0.4850920102492429,0.3946304385451201,0.5791284403669725
3,beta,54,none,1.0,1.0,raw,none,,6,0.2766436888711738,0.6048932522985819,0.1514872167359099,0.9467832167832168
2,beta,54,none,1.0,1.0,raw,none,,6,0.3380790030981999,0.923076923076923,0.2553185724402405,0.9521044992743106
0,beta,54,none,1.0,1.0,raw,none,,5,0.3594725932416832,0.5905570860116314,0.3105607779407719,0.7546576879910214
4,beta,54,none,1.0,1.0,raw,none,,5,0.3784802982312497,0.4673252279635258,0.3755102461205562,0.579618320610687
3,beta,54,none,1.0,1.0,raw,none,,7,0.2725425105883498,0.6215988779803647,0.1487030740457046,0.9412587412587412
6,beta,54,none,1.0,1.0,raw,none,,4,0.3215385674077666,0.8888888888888888,0.2546224470080788,0.8970099667774086
8,beta,54,none,1.0,1.0,raw,none,,3,0.3598236517649883,0.5863677536231884,0.3356244713585524,0.8058252427184466
5,beta,54,none,1.0,1.0,raw,none,,7,0.3985334542613666,0.545888655951549,0.3961133677422932,0.5803046342037168
2,beta,54,none,1.0,1.0,raw,none,,7,0.3376448514709927,0.8205128205128205,0.2590835766794733,0.9506531204644412
0,beta,54,none,1.0,1.0,raw,none,,6,0.3609567537993508,0.5916590143862871,0.3167789759912274,0.7541937897493454
4,beta,54,none,1.0,1.0,raw,none,,6,0.3217493024772546,0.5653495440729482,0.3087084351874669,0.624885496183206
3,beta,54,none,1.0,1.0,raw,none,,8,0.2722718187500594,0.6262116253701105,0.1545305052643853,0.9365034965034966
6,beta,54,none,1.0,1.0,raw,none,,5,0.3332478505535304,0.8666666666666667,0.254009167280495,0.9235880398671096
5,beta,54,none,1.0,1.0,raw,none,,8,0.4003955189475584,0.5400652224551595,0.3974448160936965,0.5319630675135263
8,beta,54,none,1.0,1.0,raw,none,,4,0.3605449126780166,0.5665534420289855,0.3333545904037452,0.8078601549475336
2,beta,54,none,1.0,1.0,raw,none,,8,0.3382566927658653,0.9743589743589745,0.2625187560601401,0.949201741654572
44,beta,54,none,1.0,1.0,raw,none,,2,0.4748627571050032,0.729404761904762,0.4578773459120048,0.7181632161771787
4,beta,54,none,1.0,1.0,raw,none,,7,0.3757722373722282,0.5832826747720364,0.3726823033916205,0.6242748091603053
0,beta,54,none,1.0,1.0,raw,none,,7,0.3634166875244556,0.6118457300275483,0.3111442961312681,0.7561541339319118
3,beta,54,none,1.0,1.0,raw,none,,9,0.2749996521253986,0.6380239987533116,0.1493478453765702,0.9446678321678322
