seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7310282910024537,0.2870738078813085
1,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6900780669629476,0.300055606973427
15,beta,54,none,1.0,1.0,raw,none,,54,31.0,50,0.7627615653123447,0.2437505581433679
4,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7040947264596321,0.2837660226835392
3,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6544973164786452,0.2932809310854447
2,beta,54,none,1.0,1.0,raw,none,,54,30.0,50,0.772379282323254,0.2260443006455795
30,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7212038952085489,0.270708732491856
8,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6985770440251572,0.2767080893635853
41,beta,54,none,1.0,1.0,raw,none,,54,30.0,50,0.7220988373504211,0.2739057074550689
5,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6652623020492636,0.2853764898442575
6,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6897324105322666,0.2850589847594686
7,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7278303872053873,0.2679217561492505
20,beta,54,none,1.0,1.0,raw,none,,54,30.0,50,0.7641786635577618,0.2403791658077211
12,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7161478092477039,0.2876139896851784
32,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6941594572611653,0.2742337078786015
16,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7072569085636189,0.2819123944939753
28,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6905293154164995,0.2986785913461112
24,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6781511427770885,0.2923714079381386
48,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6975146825296802,0.2852772103428008
36,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7002066277822824,0.2904888351949143
40,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6872593790956749,0.2941489164037423
9,beta,54,none,1.0,1.0,raw,none,,54,30.0,50,0.6970670053217224,0.2847588788189727
44,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6817500604302635,0.2764007763619843
11,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7101250097057225,0.2761894571192247
14,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7521214838160446,0.2722946124195991
19,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7498367144977734,0.2654409331801867
13,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.745279621340742,0.2703190775164736
27,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7249809718383208,0.27273194702344
17,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6897760870223306,0.2758892766303082
21,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6774555342185457,0.2735879211850597
23,beta,54,none,1.0,1.0,raw,none,,54,30.0,50,0.7320715159280182,0.2549874102065099
33,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6455924795909953,0.2988123422082493
45,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6845524235933658,0.2891933042109896
18,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7068453965887131,0.2761402748730357
10,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7267093402378212,0.2782261471648178
38,beta,54,none,1.0,1.0,raw,none,,54,30.0,50,0.7097569865735955,0.2901345298168359
43,beta,54,none,1.0,1.0,raw,none,,54,31.0,50,0.7422297259016691,0.2497124284586909
31,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7212863132674452,0.2783013052891596
25,beta,54,none,1.0,1.0,raw,none,,54,31.0,50,0.7707425343018562,0.2598834666799078
39,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7130917537746806,0.2922435431358587
22,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7003284429885699,0.2946398820561736
42,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7756422788068357,0.2657655035800579
26,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6963352561927384,0.2853338002362806
34,beta,54,none,1.0,1.0,raw,none,,54,30.0,50,0.7329495179993479,0.286335583598791
47,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6925616962113313,0.2915431240671965
35,beta,54,none,1.0,1.0,raw,none,,54,30.0,50,0.7094302418099423,0.2551262376401076
29,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.6969110212335692,0.2910298977622508
49,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7264586877557587,0.2752188830166899
46,beta,54,none,1.0,1.0,raw,none,,54,29.0,50,0.7221472426140751,0.2834128162566837
37,beta,54,none,1.0,1.0,raw,none,,54,30.0,50,0.7239680370968409,0.28070021245874993
