train_auc,train_acc,test_auc,test_acc,final_epoch,active_dims,n_test_samples,n_train_samples,K_MODEL,lambda_tau,scenario,n_models,n_items
0.9371235353403506,0.9222657935718709,0.8711100357723995,0.8966791734333874,1999,100,17857,159891,100,5,imdb,183,3519
0.9304035419077634,0.9184069147106466,0.867689000809714,0.8963991711933695,1999,50,17857,159891,50,5,imdb,183,3519
0.9280647098695178,0.917537572471246,0.8663554336838348,0.8955031640253122,1999,35,17857,159891,100,15,imdb,183,3519
0.9240679103761421,0.9144479676779806,0.8646182534198845,0.8955591644733157,1999,26,17857,159891,100,20,imdb,183,3519
0.923497389985221,0.9138475586493299,0.8640793803267051,0.8957831662653302,1999,50,17857,159891,50,15,imdb,183,3519
0.9203003418691339,0.912127636952674,0.8629177202712315,0.894719157753262,1999,23,17857,159891,100,25,imdb,183,3519
0.9200196650843577,0.9118774665240695,0.8621395575649945,0.89499915999328,1999,46,17857,159891,50,20,imdb,183,3519
0.9168531203419792,0.910395206734588,0.8614896196377178,0.8945511564092513,1999,20,17857,159891,100,30,imdb,183,3519
0.9172917419530835,0.9105703260346111,0.8607162451312167,0.8947751582012656,1999,30,17857,159891,50,25,imdb,183,3519
0.9150261133929232,0.9094257963237455,0.8596756944293977,0.894719157753262,1999,25,17857,159891,50,30,imdb,183,3519
0.9112610342918623,0.9077559087128106,0.8594944249572739,0.8943271546172369,1999,15,17857,159891,100,40,imdb,183,3519
0.9101990311299977,0.9069803803841366,0.8576180257797744,0.8944951559612477,1999,18,17857,159891,50,40,imdb,183,3519
0.9076889790751947,0.9059109018018525,0.8573692667661221,0.8934311474491796,1999,13,17857,159891,100,50,imdb,183,3519
0.906958095262522,0.9054731035517947,0.8568669872888008,0.8936551492411939,1999,14,17857,159891,50,50,imdb,183,3519
0.900040277433527,0.902596143622843,0.8528075301529522,0.892703141625133,1999,10,17857,159891,50,75,imdb,183,3519
0.900378694511914,0.9025148382335466,0.8522138201354232,0.8920871366970936,1999,9,17857,159891,100,75,imdb,183,3519
0.8991268272791535,0.9020207516370528,0.8520609588650843,0.8925911407291258,1999,10,17857,159891,50,80,imdb,183,3519
0.8991684917159396,0.9019707175513318,0.8513823318639713,0.891751134009072,1999,8,17857,159891,100,80,imdb,183,3519
0.8963519606761617,0.9006573228011583,0.8491232110790918,0.8927591420731366,1999,7,17857,159891,100,100,imdb,183,3519
0.8955018451864047,0.9006135429761525,0.8489225480605518,0.8925911407291258,1999,8,17857,159891,50,100,imdb,183,3519
