train_auc,train_acc,test_auc,test_acc,final_epoch,active_dims,n_test_samples,n_train_samples,K_MODEL,lambda_tau,scenario,n_models,n_items
0.7778557908515842,0.7189673507804765,0.7118926219127019,0.6773226773226774,820,3,9009,81809,50,100,med_qa,183,998
0.7777534808485871,0.7184050654573457,0.7111711986412922,0.6774336774336774,830,2,9009,81809,100,100,med_qa,183,998
0.7787920718157382,0.7198107787651725,0.710903562549367,0.6777666777666778,770,4,9009,81809,50,80,med_qa,183,998
0.7800217540641885,0.7200185798628512,0.7089521111692734,0.6762126762126762,760,5,9009,81809,50,75,med_qa,183,998
0.779748587059993,0.7202630517424733,0.7088658650679094,0.6748806748806749,800,3,9009,81809,100,80,med_qa,183,998
0.7802793882156167,0.7202630517424733,0.7079038633050027,0.6731046731046731,770,3,9009,81809,100,75,med_qa,183,998
0.7862670153351112,0.724174601816426,0.7028334250863502,0.6687756687756687,710,7,9009,81809,100,50,med_qa,183,998
0.786195023438758,0.7237345524331064,0.702339805997005,0.6691086691086691,710,7,9009,81809,50,50,med_qa,183,998
0.7892182417207302,0.7260814824774781,0.6995882821857963,0.6667776667776668,660,8,9009,81809,100,40,med_qa,183,998
0.7901263347658747,0.7269860284320796,0.6980928814575305,0.666999666999667,700,9,9009,81809,50,40,med_qa,183,998
0.7943097502022489,0.730139715679204,0.6945853839005196,0.6624486624486624,660,12,9009,81809,50,30,med_qa,183,998
0.7954986310682305,0.7308120133481646,0.6941845671772575,0.6622266622266623,640,12,9009,81809,100,30,med_qa,183,998
0.7970298859506926,0.7325110929115378,0.6924633135361891,0.6622266622266623,650,17,9009,81809,50,25,med_qa,183,998
0.8000756835959799,0.734320184820741,0.690047538122598,0.657009657009657,630,16,9009,81809,100,25,med_qa,183,998
0.8013267650024674,0.735628109376719,0.6893773161566135,0.6588966588966589,630,24,9009,81809,50,20,med_qa,183,998
0.8047969132286179,0.7377305675414686,0.6867741408431356,0.6546786546786547,610,22,9009,81809,100,20,med_qa,183,998
0.8052123789563888,0.7382317348946937,0.6861439589223998,0.6565656565656566,610,39,9009,81809,50,15,med_qa,183,998
0.8095287565758831,0.7411165030742339,0.6825108256418635,0.6529026529026529,600,32,9009,81809,100,15,med_qa,183,998
0.8195166508540638,0.747827256169859,0.6721717782983475,0.6431346431346431,600,50,9009,81809,50,5,med_qa,183,998
0.8312654573890716,0.7587795963769267,0.6600026745397345,0.6309246309246309,580,100,9009,81809,100,5,med_qa,183,998
