seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,16,0.5,raw,16,0.5813543599257885,0.5741272418748509
1,beta,1,16,0.5,raw,16,0.5700564971751413,0.5194889711084952
10,beta,1,16,0.5,raw,16,0.5853983987800229,0.5096043883481308
11,beta,1,16,0.5,raw,16,0.5909926470588236,0.55523898688382
12,beta,1,16,0.5,raw,16,0.4821969696969697,0.5648352837356762
13,beta,1,16,0.5,raw,16,0.6217436974789916,0.4996479404289821
14,beta,1,16,0.5,raw,16,0.6000956480153036,0.4891971238314139
15,beta,1,16,0.5,raw,16,0.5599605522682446,0.4974860680369006
16,beta,1,16,0.5,raw,16,0.5548964218455744,0.5839181817856565
17,beta,1,16,0.5,raw,16,0.619277108433735,0.5086199283454811
18,beta,1,16,0.5,raw,16,0.6495489243580846,0.5880778321943181
19,beta,1,16,0.5,raw,16,0.6074025115664243,0.4691408594084828
2,beta,1,16,0.5,raw,16,0.6568172650262203,0.61169736880843
20,beta,1,16,0.5,raw,16,0.5419487783338239,0.5360734138867713
21,beta,1,16,0.5,raw,16,0.6025345622119817,0.6718362309115714
22,beta,1,16,0.5,raw,16,0.6528895053166898,0.4986632926880112
23,beta,1,16,0.5,raw,16,0.536522805843649,0.5933868904087656
24,beta,1,16,0.5,raw,16,0.55458984375,0.4772967794630972
25,beta,1,16,0.5,raw,16,0.5627485638532921,0.5824902408011535
26,beta,1,16,0.5,raw,16,0.5720733980963596,0.4858072394544221
27,beta,1,16,0.5,raw,16,0.5609199960344998,0.5476923964648414
28,beta,1,16,0.5,raw,16,0.484185606060606,0.6269781042333895
29,beta,1,16,0.5,raw,16,0.574182188861088,0.5544402417624811
3,beta,1,16,0.5,raw,16,0.6147516605531872,0.584283707367438
30,beta,1,16,0.5,raw,16,0.54937343358396,0.4825825288586154
31,beta,1,16,0.5,raw,16,0.6031249999999999,0.5988423166005553
32,beta,1,16,0.5,raw,16,0.5728766538625694,0.6642633022315924
33,beta,1,16,0.5,raw,16,0.6306706114398422,0.4660993336193802
34,beta,1,16,0.5,raw,16,0.6122408293460925,0.449103000489589
35,beta,1,16,0.5,raw,16,0.5917222398645072,0.4792508141257505
36,beta,1,16,0.5,raw,16,0.5771774569166278,0.4778615100841461
37,beta,1,16,0.5,raw,16,0.6023128423615338,0.438099161357508
38,beta,1,16,0.5,raw,16,0.4949936813453873,0.5106732703077432
39,beta,1,16,0.5,raw,16,0.6154450004906291,0.5714693746729718
4,beta,1,16,0.5,raw,16,0.6042075736325386,0.6114025131645624
40,beta,1,16,0.5,raw,16,0.6083826429980276,0.5149814172743901
41,beta,1,16,0.5,raw,16,0.578287900526064,0.537836366574947
42,beta,1,16,0.5,raw,16,0.5998949579831933,0.4715908590830664
43,beta,1,16,0.5,raw,16,0.6407450076804916,0.5769861706443293
44,beta,1,16,0.5,raw,16,0.6114433811802233,0.5857831624534812
45,beta,1,16,0.5,raw,16,0.5420118343195266,0.5354790931951638
46,beta,1,16,0.5,raw,16,0.6258384368620589,0.5959061073552311
47,beta,1,16,0.5,raw,16,0.6204024982650937,0.5349787953889463
48,beta,1,16,0.5,raw,16,0.4763629431948151,0.574723702888165
49,beta,1,16,0.5,raw,16,0.5433845577211394,0.5632316810923824
5,beta,1,16,0.5,raw,16,0.6363893872155603,0.4680751870547626
6,beta,1,16,0.5,raw,16,0.5718295739348371,0.5937103459016252
7,beta,1,16,0.5,raw,16,0.5699760765550239,0.4764703755371323
8,beta,1,16,0.5,raw,16,0.5958333333333334,0.4842903617006139
9,beta,1,16,0.5,raw,16,0.5881232137186408,0.550802216908586
