seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,16,0.1,raw,16,0.6096866096866097,0.4298444981292903
1,beta,1,16,0.1,raw,16,0.5357142857142857,0.5761824267439521
10,beta,1,16,0.1,raw,16,0.5027472527472527,0.5794706921115207
11,beta,1,16,0.1,raw,16,0.4366666666666666,0.4151722772768669
12,beta,1,16,0.1,raw,16,0.5104166666666666,0.4947771036782308
13,beta,1,16,0.1,raw,16,0.6363636363636364,0.6068899640753727
14,beta,1,16,0.1,raw,16,0.7115384615384616,0.6612624882202066
15,beta,1,16,0.1,raw,16,0.4978354978354978,0.3803234339813768
16,beta,1,16,0.1,raw,16,0.4586666666666666,0.6649365227024553
17,beta,1,16,0.1,raw,16,0.5922619047619048,0.7179156726897434
18,beta,1,16,0.1,raw,16,0.5934065934065934,0.5328703460167984
19,beta,1,16,0.1,raw,16,0.6613333333333333,0.549672844427373
2,beta,1,16,0.1,raw,16,0.623931623931624,0.4692710841182105
20,beta,1,16,0.1,raw,16,0.5909090909090909,0.6296412751527465
21,beta,1,16,0.1,raw,16,0.4761904761904762,0.6534373088819971
22,beta,1,16,0.1,raw,16,0.6086956521739131,0.5757101504191886
23,beta,1,16,0.1,raw,16,0.6318681318681318,0.4387932124689169
24,beta,1,16,0.1,raw,16,0.5473145780051151,0.5860370551410532
25,beta,1,16,0.1,raw,16,0.5066666666666666,0.5741248800143451
26,beta,1,16,0.1,raw,16,0.5087719298245614,0.6197064819352739
27,beta,1,16,0.1,raw,16,0.6716791979949874,0.7048482758011626
28,beta,1,16,0.1,raw,16,0.547979797979798,0.6440567119251315
29,beta,1,16,0.1,raw,16,0.553030303030303,0.5371937910846666
3,beta,1,16,0.1,raw,16,0.6613333333333333,0.4812075509510269
30,beta,1,16,0.1,raw,16,0.5345268542199488,0.5584637150431037
31,beta,1,16,0.1,raw,16,0.6666666666666667,0.540114550979634
32,beta,1,16,0.1,raw,16,0.5353535353535354,0.4865634303001374
33,beta,1,16,0.1,raw,16,0.5538847117794486,0.6595706938566552
34,beta,1,16,0.1,raw,16,0.5467032967032966,0.5098917136514587
35,beta,1,16,0.1,raw,16,0.702020202020202,0.621688270329832
36,beta,1,16,0.1,raw,16,0.484375,0.6302936249281812
37,beta,1,16,0.1,raw,16,0.5356125356125356,0.5204422213396459
38,beta,1,16,0.1,raw,16,0.6066666666666667,0.4787760434649103
39,beta,1,16,0.1,raw,16,0.6060606060606061,0.639393996089827
4,beta,1,16,0.1,raw,16,0.5413533834586466,0.5738358031629773
40,beta,1,16,0.1,raw,16,0.4545454545454545,0.5927608180706007
41,beta,1,16,0.1,raw,16,0.7171717171717171,0.587077189544882
42,beta,1,16,0.1,raw,16,0.456,0.5502714408447801
43,beta,1,16,0.1,raw,16,0.7526041666666666,0.5682435327305378
44,beta,1,16,0.1,raw,16,0.6353276353276354,0.4314912390797527
45,beta,1,16,0.1,raw,16,0.5579937304075235,0.468367770440305
46,beta,1,16,0.1,raw,16,0.464,0.6560492889827239
47,beta,1,16,0.1,raw,16,0.6565656565656566,0.6538353957935288
48,beta,1,16,0.1,raw,16,0.4603580562659847,0.6091933835646518
49,beta,1,16,0.1,raw,16,0.4480286738351254,0.4043600245006632
5,beta,1,16,0.1,raw,16,0.5576923076923077,0.4628662553641636
6,beta,1,16,0.1,raw,16,0.57421875,0.3665748314112588
7,beta,1,16,0.1,raw,16,0.4217171717171717,0.7146071996308544
8,beta,1,16,0.1,raw,16,0.5416666666666667,0.2842388550293787
9,beta,1,16,0.1,raw,16,0.6324786324786326,0.5210425973746879
