seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,16,0.1,raw,16,0.5,0.4300452390426977
1,beta,1,16,0.1,raw,16,0.5,0.4423994183318365
10,beta,1,16,0.1,raw,16,0.5,0.4483071739277134
11,beta,1,16,0.1,raw,16,0.5,0.4324510311232178
12,beta,1,16,0.1,raw,16,0.5,0.4567770780994094
13,beta,1,16,0.1,raw,16,0.5,0.4771326594138937
14,beta,1,16,0.1,raw,16,0.5,0.4891027330418522
15,beta,1,16,0.1,raw,16,0.5,0.413511521452206
16,beta,1,16,0.1,raw,16,0.5,0.5122995065826327
17,beta,1,16,0.1,raw,16,0.5,0.4917561896768044
18,beta,1,16,0.1,raw,16,0.5,0.4495347445779425
19,beta,1,16,0.1,raw,16,0.5,0.4528037609681308
2,beta,1,16,0.1,raw,16,0.5,0.4066637939536662
20,beta,1,16,0.1,raw,16,0.5,0.4966369118460921
21,beta,1,16,0.1,raw,16,0.5,0.4741456391790196
22,beta,1,16,0.1,raw,16,0.5,0.48275989011277
23,beta,1,16,0.1,raw,16,0.5,0.4359835159462271
24,beta,1,16,0.1,raw,16,0.5,0.4781465625264011
25,beta,1,16,0.1,raw,16,0.5,0.455252290723087
26,beta,1,16,0.1,raw,16,0.5,0.4767934989778424
27,beta,1,16,0.1,raw,16,0.5,0.4978429937990875
28,beta,1,16,0.1,raw,16,0.5,0.4734955421598432
29,beta,1,16,0.1,raw,16,0.5,0.4578930969379832
3,beta,1,16,0.1,raw,16,0.5,0.4628473575506309
30,beta,1,16,0.1,raw,16,0.5,0.4625773597147866
31,beta,1,16,0.1,raw,16,0.5,0.4432804860917596
32,beta,1,16,0.1,raw,16,0.5,0.4349461505433631
33,beta,1,16,0.1,raw,16,0.5,0.4673610454229894
34,beta,1,16,0.1,raw,16,0.5,0.4424293948273242
35,beta,1,16,0.1,raw,16,0.5,0.4643423758505119
36,beta,1,16,0.1,raw,16,0.5,0.4762540506956594
37,beta,1,16,0.1,raw,16,0.5,0.4643441248008508
38,beta,1,16,0.1,raw,16,0.5,0.4047875122443499
39,beta,1,16,0.1,raw,16,0.5,0.4798554794234385
4,beta,1,16,0.1,raw,16,0.5,0.4775363633405234
40,beta,1,16,0.1,raw,16,0.5,0.4498535977736886
41,beta,1,16,0.1,raw,16,0.5,0.4750972014657301
42,beta,1,16,0.1,raw,16,0.5,0.4422851522070442
43,beta,1,16,0.1,raw,16,0.5,0.4638583533801063
44,beta,1,16,0.1,raw,16,0.5,0.4104607677808968
45,beta,1,16,0.1,raw,16,0.5,0.4140105664775291
46,beta,1,16,0.1,raw,16,0.5,0.504732238628969
47,beta,1,16,0.1,raw,16,0.5,0.4683414745330258
48,beta,1,16,0.1,raw,16,0.5,0.4897128975324816
49,beta,1,16,0.1,raw,16,0.5,0.4255450582281654
5,beta,1,16,0.1,raw,16,0.5,0.4485167948301096
6,beta,1,16,0.1,raw,16,0.5,0.4081406066329062
7,beta,1,16,0.1,raw,16,0.5,0.5099019127841495
8,beta,1,16,0.1,raw,16,0.5,0.3990860130474723
9,beta,1,16,0.1,raw,16,0.5,0.4560291193262271
