seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,8,0.9,raw,8,0.5744017946161516,0.4314754394401701
1,beta,1,8,0.9,raw,8,0.5877782931354361,0.4644727107635462
10,beta,1,8,0.9,raw,8,0.5482311320754717,0.4581809784072949
11,beta,1,8,0.9,raw,8,0.5106382978723404,0.4717366123008052
12,beta,1,8,0.9,raw,8,0.5750029786727033,0.4663592885207397
13,beta,1,8,0.9,raw,8,0.5658867741544429,0.441928975991591
14,beta,1,8,0.9,raw,8,0.5288472655798357,0.4949738183948496
15,beta,1,8,0.9,raw,8,0.5519675925925926,0.4808826214697297
16,beta,1,8,0.9,raw,8,0.4926108374384236,0.4720675688140265
17,beta,1,8,0.9,raw,8,0.5306712962962963,0.4862053957586782
18,beta,1,8,0.9,raw,8,0.5249758687258688,0.4752669468957978
19,beta,1,8,0.9,raw,8,0.5523046557529316,0.4708137856985849
2,beta,1,8,0.9,raw,8,0.5731679035250463,0.4903847968955588
20,beta,1,8,0.9,raw,8,0.5144179894179894,0.4217963851866516
21,beta,1,8,0.9,raw,8,0.5565521258008155,0.4769208530064762
22,beta,1,8,0.9,raw,8,0.5658346149296107,0.4567880064702158
23,beta,1,8,0.9,raw,8,0.503069616587513,0.4856587441453192
24,beta,1,8,0.9,raw,8,0.5628728506258042,0.4670619929977191
25,beta,1,8,0.9,raw,8,0.505485527544351,0.4783772794072629
26,beta,1,8,0.9,raw,8,0.5536920849420849,0.4707165474778404
27,beta,1,8,0.9,raw,8,0.5692583732057416,0.458669513897089
28,beta,1,8,0.9,raw,8,0.5417417417417417,0.4698916995538205
29,beta,1,8,0.9,raw,8,0.6135204081632653,0.4536239573492207
3,beta,1,8,0.9,raw,8,0.5910931174089068,0.4697789026233576
30,beta,1,8,0.9,raw,8,0.5403079161110438,0.4700056424715326
31,beta,1,8,0.9,raw,8,0.5260264358404492,0.5568744369144354
32,beta,1,8,0.9,raw,8,0.5797570850202429,0.4887867866389354
33,beta,1,8,0.9,raw,8,0.5289762868710238,0.4845800427248294
34,beta,1,8,0.9,raw,8,0.5214356929212363,0.5016103977137927
35,beta,1,8,0.9,raw,8,0.5730480046269519,0.4885835703492938
36,beta,1,8,0.9,raw,8,0.5842964375074466,0.4603404850167144
37,beta,1,8,0.9,raw,8,0.5197056030389363,0.4890170694767375
38,beta,1,8,0.9,raw,8,0.549860853432282,0.4821670260628579
39,beta,1,8,0.9,raw,8,0.5123255813953488,0.5043949153045639
4,beta,1,8,0.9,raw,8,0.5096696696696696,0.4523441558467118
40,beta,1,8,0.9,raw,8,0.5549628942486085,0.4756056607208297
41,beta,1,8,0.9,raw,8,0.5195345988977342,0.4625946901664001
42,beta,1,8,0.9,raw,8,0.5581981981981982,0.4591793701222701
43,beta,1,8,0.9,raw,8,0.5414332399626517,0.4593033351920786
44,beta,1,8,0.9,raw,8,0.6163632119514473,0.4520174994488667
45,beta,1,8,0.9,raw,8,0.5212012012012013,0.4629166350320324
46,beta,1,8,0.9,raw,8,0.5510544501370189,0.4692772125702477
47,beta,1,8,0.9,raw,8,0.5626159554730983,0.4675533597246785
48,beta,1,8,0.9,raw,8,0.5206368646662584,0.4895600624505922
49,beta,1,8,0.9,raw,8,0.5226974860002382,0.4611776179092274
5,beta,1,8,0.9,raw,8,0.544263076373168,0.4656796032936557
6,beta,1,8,0.9,raw,8,0.5410934744268078,0.4545373609754282
7,beta,1,8,0.9,raw,8,0.5152979066022545,0.4692927397407177
8,beta,1,8,0.9,raw,8,0.4956077872744539,0.4854471738039762
9,beta,1,8,0.9,raw,8,0.5456051106116171,0.4626691425180059
