seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,4,0.5,raw,4,0.5,0.4524772717105293
1,beta,1,4,0.5,raw,4,0.5,0.4710982947185684
10,beta,1,4,0.5,raw,4,0.5,0.4399165105179306
11,beta,1,4,0.5,raw,4,0.5,0.4812633487782212
12,beta,1,4,0.5,raw,4,0.5,0.4864371150805722
13,beta,1,4,0.5,raw,4,0.5,0.4612888031948387
14,beta,1,4,0.5,raw,4,0.5,0.4397602618648262
15,beta,1,4,0.5,raw,4,0.5,0.4758156568241361
16,beta,1,4,0.5,raw,4,0.5,0.4719626957832725
17,beta,1,4,0.5,raw,4,0.5,0.4744621959153959
18,beta,1,4,0.5,raw,4,0.5,0.4757833208311518
19,beta,1,4,0.5,raw,4,0.5,0.4668448994085701
2,beta,1,4,0.5,raw,4,0.5,0.4591991327955866
20,beta,1,4,0.5,raw,4,0.5,0.4357065327281773
21,beta,1,4,0.5,raw,4,0.5,0.4589022299123199
22,beta,1,4,0.5,raw,4,0.5,0.4929307291207454
23,beta,1,4,0.5,raw,4,0.5,0.440014374807019
24,beta,1,4,0.5,raw,4,0.5,0.4756894478763669
25,beta,1,4,0.5,raw,4,0.5,0.4500533602125132
26,beta,1,4,0.5,raw,4,0.5,0.47598470775599
27,beta,1,4,0.5,raw,4,0.5,0.4356397179151894
28,beta,1,4,0.5,raw,4,0.5,0.4601589351763528
29,beta,1,4,0.5,raw,4,0.5,0.4721979962084262
3,beta,1,4,0.5,raw,4,0.5,0.4335814121999758
30,beta,1,4,0.5,raw,4,0.5,0.46195575614656
31,beta,1,4,0.5,raw,4,0.5,0.4636255538414645
32,beta,1,4,0.5,raw,4,0.5,0.4648917998796297
33,beta,1,4,0.5,raw,4,0.5,0.4469998832079502
34,beta,1,4,0.5,raw,4,0.5,0.4578052389981702
35,beta,1,4,0.5,raw,4,0.5,0.4371452937227439
36,beta,1,4,0.5,raw,4,0.5,0.4592458751100746
37,beta,1,4,0.5,raw,4,0.5,0.4403321354794627
38,beta,1,4,0.5,raw,4,0.5,0.4445777654194892
39,beta,1,4,0.5,raw,4,0.5,0.4245260618396156
4,beta,1,4,0.5,raw,4,0.5,0.4517882954051481
40,beta,1,4,0.5,raw,4,0.5,0.4466944383087963
41,beta,1,4,0.5,raw,4,0.5,0.4388239446640907
42,beta,1,4,0.5,raw,4,0.5,0.4418682954703127
43,beta,1,4,0.5,raw,4,0.5,0.4550613924151064
44,beta,1,4,0.5,raw,4,0.5,0.4590918070278348
45,beta,1,4,0.5,raw,4,0.5,0.4711271093902773
46,beta,1,4,0.5,raw,4,0.5,0.461566657303959
47,beta,1,4,0.5,raw,4,0.5,0.4307471820088209
48,beta,1,4,0.5,raw,4,0.5,0.4524657287581097
49,beta,1,4,0.5,raw,4,0.5,0.4789865006483824
5,beta,1,4,0.5,raw,4,0.5,0.4553796972304249
6,beta,1,4,0.5,raw,4,0.5,0.4774160402191432
7,beta,1,4,0.5,raw,4,0.5,0.4688175788485285
8,beta,1,4,0.5,raw,4,0.5,0.4494838098468146
9,beta,1,4,0.5,raw,4,0.5,0.4411578365555999
