seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,32,0.5,raw,32,0.6259801109198699,0.4458827333028326
1,beta,1,32,0.5,raw,32,0.5896284829721362,0.452500175613032
10,beta,1,32,0.5,raw,32,0.577046568627451,0.4656512035446891
14,beta,1,32,0.5,raw,32,0.6988981868898188,0.4198449707581377
15,beta,1,32,0.5,raw,32,0.662116292798111,0.4363806744984845
16,beta,1,32,0.5,raw,32,0.5848207589620519,0.4377634072943868
17,beta,1,32,0.5,raw,32,0.6136586246004743,0.4485041033898381
18,beta,1,32,0.5,raw,32,0.62881216006216,0.4380742969913738
19,beta,1,32,0.5,raw,32,0.644831223628692,0.4376085010590256
2,beta,1,32,0.5,raw,32,0.6625484496124031,0.4220681101729638
20,beta,1,32,0.5,raw,32,0.6471111111111112,0.4460660013898184
21,beta,1,32,0.5,raw,32,0.6122174122174123,0.4529574511968614
22,beta,1,32,0.5,raw,32,0.6933457019171305,0.4304083586214418
23,beta,1,32,0.5,raw,32,0.6399601734220609,0.4219139045861253
25,beta,1,32,0.5,raw,32,0.6288181593881075,0.4268318304124553
27,beta,1,32,0.5,raw,32,0.6458293567474708,0.4497059709203026
28,beta,1,32,0.5,raw,32,0.6473162754905734,0.4303712260135926
3,beta,1,32,0.5,raw,32,0.5752719502719503,0.4632426665580492
30,beta,1,32,0.5,raw,32,0.66546817625459,0.4165112225336036
32,beta,1,32,0.5,raw,32,0.7247039294385808,0.4190736054009322
33,beta,1,32,0.5,raw,32,0.5771948553708505,0.4537193905145173
34,beta,1,32,0.5,raw,32,0.6595978489595511,0.4434500950159738
35,beta,1,32,0.5,raw,32,0.6608565234926396,0.438024972252752
36,beta,1,32,0.5,raw,32,0.664794331144141,0.4400414153136479
37,beta,1,32,0.5,raw,32,0.6878252320088247,0.434901970307989
40,beta,1,32,0.5,raw,32,0.7046185036839243,0.4269096924799586
41,beta,1,32,0.5,raw,32,0.6617549511987113,0.4344062752750785
42,beta,1,32,0.5,raw,32,0.6639267575514568,0.4106201454932377
43,beta,1,32,0.5,raw,32,0.620848899958489,0.4437147556331744
44,beta,1,32,0.5,raw,32,0.5837782587782588,0.4594910280484955
46,beta,1,32,0.5,raw,32,0.6307885152074169,0.4600581007784569
47,beta,1,32,0.5,raw,32,0.6232983883586294,0.4469408246891431
48,beta,1,32,0.5,raw,32,0.6381595213370914,0.4410093092487276
49,beta,1,32,0.5,raw,32,0.675374149659864,0.4336503997087038
5,beta,1,32,0.5,raw,32,0.579449689154962,0.4635203460190607
7,beta,1,32,0.5,raw,32,0.693930568499534,0.4388005306620158
8,beta,1,32,0.5,raw,32,0.6652469394404878,0.433902063813173
9,beta,1,32,0.5,raw,32,0.6378366803083658,0.4424589819943651
