seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,4,0.5,raw,4,0.4255952380952381,0.5661310513931663
1,beta,1,4,0.5,raw,4,0.6385185185185185,0.6036319311964113
10,beta,1,4,0.5,raw,4,0.3958020989505247,0.5269393500584143
11,beta,1,4,0.5,raw,4,0.4035087719298245,0.5203294287324712
12,beta,1,4,0.5,raw,4,0.54375,0.6243423339577184
13,beta,1,4,0.5,raw,4,0.45625,0.4710265034115217
14,beta,1,4,0.5,raw,4,0.4767616191904048,0.5303807720775588
15,beta,1,4,0.5,raw,4,0.5112443778110944,0.561847255051478
16,beta,1,4,0.5,raw,4,0.5303703703703704,0.6218236556973901
17,beta,1,4,0.5,raw,4,0.5461309523809523,0.6484508513029783
18,beta,1,4,0.5,raw,4,0.5762962962962963,0.5098707594923141
19,beta,1,4,0.5,raw,4,0.5762962962962963,0.6130462487806883
2,beta,1,4,0.5,raw,4,0.5742424242424242,0.585240878210472
20,beta,1,4,0.5,raw,4,0.4485407066052227,0.5055763601760438
21,beta,1,4,0.5,raw,4,0.3881481481481481,0.504212840648218
22,beta,1,4,0.5,raw,4,0.5232383808095953,0.6393520920901602
23,beta,1,4,0.5,raw,4,0.3680555555555556,0.4264113112862514
24,beta,1,4,0.5,raw,4,0.534375,0.5397391840446055
25,beta,1,4,0.5,raw,4,0.5980392156862745,0.4466681675328238
26,beta,1,4,0.5,raw,4,0.44375,0.5730133379670396
27,beta,1,4,0.5,raw,4,0.519327731092437,0.4875932805976449
28,beta,1,4,0.5,raw,4,0.522962962962963,0.5281660662152404
29,beta,1,4,0.5,raw,4,0.4814814814814815,0.588594060157996
3,beta,1,4,0.5,raw,4,0.4950980392156863,0.5200361795402094
30,beta,1,4,0.5,raw,4,0.5929339477726574,0.5460765732231753
31,beta,1,4,0.5,raw,4,0.631184407796102,0.5252539588129029
32,beta,1,4,0.5,raw,4,0.5453125000000001,0.5148403960655615
33,beta,1,4,0.5,raw,4,0.5150375939849624,0.4602630497772687
34,beta,1,4,0.5,raw,4,0.4925595238095238,0.5308654739894082
35,beta,1,4,0.5,raw,4,0.609375,0.4055738507659268
36,beta,1,4,0.5,raw,4,0.5699404761904763,0.668209969315922
37,beta,1,4,0.5,raw,4,0.5063063063063062,0.4321406648404608
38,beta,1,4,0.5,raw,4,0.5362962962962963,0.4850795144595574
39,beta,1,4,0.5,raw,4,0.6482334869431644,0.524973906141041
4,beta,1,4,0.5,raw,4,0.5550595238095238,0.6424999711300142
40,beta,1,4,0.5,raw,4,0.6570972886762361,0.4988830129944789
41,beta,1,4,0.5,raw,4,0.5818181818181818,0.4780150149882076
42,beta,1,4,0.5,raw,4,0.580542264752791,0.4828975509988677
43,beta,1,4,0.5,raw,4,0.7083333333333333,0.6122879196377694
44,beta,1,4,0.5,raw,4,0.656060606060606,0.505452614811194
45,beta,1,4,0.5,raw,4,0.4842578710644677,0.5862972172590567
46,beta,1,4,0.5,raw,4,0.623688155922039,0.6043295202333088
47,beta,1,4,0.5,raw,4,0.5060606060606061,0.5591364005359487
48,beta,1,4,0.5,raw,4,0.5562218890554722,0.5195270911028762
49,beta,1,4,0.5,raw,4,0.5547337278106509,0.6348156014355697
5,beta,1,4,0.5,raw,4,0.5802098950524738,0.5295137756291948
6,beta,1,4,0.5,raw,4,0.5059523809523809,0.5445744764118053
7,beta,1,4,0.5,raw,4,0.5970370370370371,0.6393533040352798
8,beta,1,4,0.5,raw,4,0.5703125,0.4615747604859582
9,beta,1,4,0.5,raw,4,0.6454248366013072,0.4518697716184921
