seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,16,1.0,raw,16,0.7161856046766534,0.4290787633048825
1,beta,1,16,1.0,raw,16,0.6678030303030302,0.442375772517021
10,beta,1,16,1.0,raw,16,0.6922842115149808,0.4220096938253749
11,beta,1,16,1.0,raw,16,0.6297546457607432,0.4390804151362162
12,beta,1,16,1.0,raw,16,0.6416902071563089,0.4314433548944631
13,beta,1,16,1.0,raw,16,0.6145542168674698,0.44585843669177
14,beta,1,16,1.0,raw,16,0.692505953214736,0.4169791976727942
15,beta,1,16,1.0,raw,16,0.697900781547846,0.4205405711991842
16,beta,1,16,1.0,raw,16,0.7062886899226866,0.4209781757064369
17,beta,1,16,1.0,raw,16,0.7140843373493976,0.4266038350629045
18,beta,1,16,1.0,raw,16,0.7002789809852434,0.4225033213693659
19,beta,1,16,1.0,raw,16,0.7211264841526837,0.4041297309095927
2,beta,1,16,1.0,raw,16,0.6693562576980117,0.4298525233259126
20,beta,1,16,1.0,raw,16,0.6585081585081585,0.4318312659802426
21,beta,1,16,1.0,raw,16,0.6768795180722891,0.4251472232172968
22,beta,1,16,1.0,raw,16,0.7451123804216587,0.3994472834941303
23,beta,1,16,1.0,raw,16,0.7115101560200178,0.4151885717040194
24,beta,1,16,1.0,raw,16,0.647249075068624,0.4360223919921431
25,beta,1,16,1.0,raw,16,0.5997464074387151,0.4498499540674301
26,beta,1,16,1.0,raw,16,0.6868743047830923,0.4242606000121163
27,beta,1,16,1.0,raw,16,0.6493302935309205,0.4487114239159789
28,beta,1,16,1.0,raw,16,0.7140124342419895,0.4180881472314183
29,beta,1,16,1.0,raw,16,0.6669776119402985,0.4251577729601292
3,beta,1,16,1.0,raw,16,0.6618268285554877,0.4238677819328439
30,beta,1,16,1.0,raw,16,0.716206503420244,0.4210462200114259
31,beta,1,16,1.0,raw,16,0.6411339962121212,0.4472801339407334
32,beta,1,16,1.0,raw,16,0.6170753588516746,0.4435733161350365
33,beta,1,16,1.0,raw,16,0.7379907369237858,0.4106748299868473
34,beta,1,16,1.0,raw,16,0.7220893243415192,0.4184248387740921
35,beta,1,16,1.0,raw,16,0.7140649920255183,0.3951459571520544
36,beta,1,16,1.0,raw,16,0.6499825965889313,0.4471500197351181
37,beta,1,16,1.0,raw,16,0.7232807631009301,0.410011701998375
38,beta,1,16,1.0,raw,16,0.6661373981158041,0.4215558752411779
39,beta,1,16,1.0,raw,16,0.6387528924613324,0.4388720761253073
4,beta,1,16,1.0,raw,16,0.623947234906139,0.4411634604555265
40,beta,1,16,1.0,raw,16,0.7144477317554241,0.4090183641069708
41,beta,1,16,1.0,raw,16,0.7002473386842551,0.4275238877867034
42,beta,1,16,1.0,raw,16,0.6907749077490775,0.4277462021398802
43,beta,1,16,1.0,raw,16,0.6849853515625,0.4228517739381328
44,beta,1,16,1.0,raw,16,0.6657238333930062,0.4325922836127845
45,beta,1,16,1.0,raw,16,0.6671749904689288,0.4362471045094672
46,beta,1,16,1.0,raw,16,0.6767884322678843,0.4206587602463801
47,beta,1,16,1.0,raw,16,0.6906147875816994,0.4272668103236338
48,beta,1,16,1.0,raw,16,0.6071487848251333,0.4593868033521103
49,beta,1,16,1.0,raw,16,0.6941732129310134,0.4259873512577424
5,beta,1,16,1.0,raw,16,0.6384309807559647,0.4370910572512612
6,beta,1,16,1.0,raw,16,0.7644612893729762,0.4053414896624894
7,beta,1,16,1.0,raw,16,0.578405841503268,0.450015414821668
8,beta,1,16,1.0,raw,16,0.6962965629800308,0.4294881358178904
9,beta,1,16,1.0,raw,16,0.6748435186868555,0.4264032912160416
