seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,4,0.7,raw,4,0.4484375,0.4755707254659759
1,beta,1,4,0.7,raw,4,0.502880658436214,0.4673494236996118
10,beta,1,4,0.7,raw,4,0.5736625514403292,0.4612085224513888
11,beta,1,4,0.7,raw,4,0.4956726986624705,0.4254733906246621
12,beta,1,4,0.7,raw,4,0.6192696192696192,0.4566380855597378
13,beta,1,4,0.7,raw,4,0.4716049382716049,0.4801403567125853
14,beta,1,4,0.7,raw,4,0.5916601101494886,0.4454998659514751
15,beta,1,4,0.7,raw,4,0.5576923076923077,0.5961492150176515
16,beta,1,4,0.7,raw,4,0.57992277992278,0.4577172339726751
17,beta,1,4,0.7,raw,4,0.584126984126984,0.4740592688373044
18,beta,1,4,0.7,raw,4,0.4504643962848297,0.5440347758881235
19,beta,1,4,0.7,raw,4,0.4074074074074074,0.4685862573099038
2,beta,1,4,0.7,raw,4,0.5674603174603176,0.4615158235403754
20,beta,1,4,0.7,raw,4,0.4382978723404255,0.4370191179213871
21,beta,1,4,0.7,raw,4,0.5104895104895105,0.4596295631043163
22,beta,1,4,0.7,raw,4,0.5523809523809524,0.4589136596746497
23,beta,1,4,0.7,raw,4,0.4130605822187254,0.4662822296518844
24,beta,1,4,0.7,raw,4,0.5,0.4478385121523209
25,beta,1,4,0.7,raw,4,0.5833333333333333,0.4585164383507133
26,beta,1,4,0.7,raw,4,0.60546875,0.4625890207964381
27,beta,1,4,0.7,raw,4,0.4620743034055727,0.4869379257309964
28,beta,1,4,0.7,raw,4,0.5066876475216364,0.465144164518148
29,beta,1,4,0.7,raw,4,0.482253086419753,0.4697036737587473
3,beta,1,4,0.7,raw,4,0.4426623897353648,0.4428029034152809
30,beta,1,4,0.7,raw,4,0.6118684843624699,0.4405723729731347
31,beta,1,4,0.7,raw,4,0.6158730158730159,0.4570954106606426
32,beta,1,4,0.7,raw,4,0.4161988773055333,0.4541355899654391
33,beta,1,4,0.7,raw,4,0.4868827160493826,0.446589279199406
34,beta,1,4,0.7,raw,4,0.4710424710424711,0.4589745703116672
35,beta,1,4,0.7,raw,4,0.6551440329218107,0.4345883312133016
36,beta,1,4,0.7,raw,4,0.5903010033444817,0.4638190957286534
37,beta,1,4,0.7,raw,4,0.5196471531676022,0.4545871558350649
38,beta,1,4,0.7,raw,4,0.654320987654321,0.4674813108992457
39,beta,1,4,0.7,raw,4,0.4757446808510638,0.436807561316212
4,beta,1,4,0.7,raw,4,0.4974916387959866,0.4613876084780676
40,beta,1,4,0.7,raw,4,0.55078125,0.4638459210791225
41,beta,1,4,0.7,raw,4,0.5580495356037152,0.4484981396178294
42,beta,1,4,0.7,raw,4,0.5665584415584415,0.4528327361087607
43,beta,1,4,0.7,raw,4,0.5825396825396826,0.477583276616971
44,beta,1,4,0.7,raw,4,0.4799370574350905,0.4564845246630254
45,beta,1,4,0.7,raw,4,0.52578125,0.4619412565392127
46,beta,1,4,0.7,raw,4,0.5446428571428572,0.4654773273170738
47,beta,1,4,0.7,raw,4,0.5722222222222222,0.5236604699610571
48,beta,1,4,0.7,raw,4,0.4437450826121164,0.457498588611948
49,beta,1,4,0.7,raw,4,0.5301857585139319,0.4682149535565426
5,beta,1,4,0.7,raw,4,0.53828125,0.4418696443915729
6,beta,1,4,0.7,raw,4,0.529320987654321,0.4819789660274543
7,beta,1,4,0.7,raw,4,0.6388670338316286,0.4696926969188658
8,beta,1,4,0.7,raw,4,0.4263374485596707,0.4479076990811943
9,beta,1,4,0.7,raw,4,0.56796875,0.5021156315156283
