seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,4,0.9,raw,4,0.427801724137931,0.4714356416991586
1,beta,1,4,0.9,raw,4,0.5493827160493828,0.5552911563049537
10,beta,1,4,0.9,raw,4,0.5202702702702703,0.4817995543983001
11,beta,1,4,0.9,raw,4,0.5809435707678076,0.6134496081143986
12,beta,1,4,0.9,raw,4,0.6039408866995074,0.4829570720473921
13,beta,1,4,0.9,raw,4,0.5358923230309073,0.474654285833454
14,beta,1,4,0.9,raw,4,0.4888991674375578,0.6183056661640193
15,beta,1,4,0.9,raw,4,0.5646511627906976,0.5773129301400981
16,beta,1,4,0.9,raw,4,0.5325123152709359,0.4776259891207251
17,beta,1,4,0.9,raw,4,0.5,0.5642792324966606
18,beta,1,4,0.9,raw,4,0.4905284147557328,0.5074813937079041
19,beta,1,4,0.9,raw,4,0.6377217553688141,0.5498644997837943
2,beta,1,4,0.9,raw,4,0.554154995331466,0.5444157208301583
20,beta,1,4,0.9,raw,4,0.5695043103448276,0.4613501754258508
21,beta,1,4,0.9,raw,4,0.4679245283018868,0.5281755739183007
22,beta,1,4,0.9,raw,4,0.5023584905660377,0.5352412803648785
23,beta,1,4,0.9,raw,4,0.4378478664192949,0.576378297197801
24,beta,1,4,0.9,raw,4,0.5126641651031896,0.5415265531766045
25,beta,1,4,0.9,raw,4,0.4762790697674419,0.575230466225019
26,beta,1,4,0.9,raw,4,0.4739382239382239,0.5600322261546574
27,beta,1,4,0.9,raw,4,0.5366795366795367,0.4924623841961689
28,beta,1,4,0.9,raw,4,0.5287524366471735,0.4920268023505818
29,beta,1,4,0.9,raw,4,0.4929245283018867,0.5668613315688252
3,beta,1,4,0.9,raw,4,0.4995374653098982,0.5740569788584753
30,beta,1,4,0.9,raw,4,0.4797297297297297,0.5522093419157645
31,beta,1,4,0.9,raw,4,0.5672268907563025,0.600368801656
32,beta,1,4,0.9,raw,4,0.5798319327731092,0.5829590436771004
33,beta,1,4,0.9,raw,4,0.5148837209302326,0.6084465387473339
34,beta,1,4,0.9,raw,4,0.4643939393939394,0.4996808792019171
35,beta,1,4,0.9,raw,4,0.590566037735849,0.5784383131008111
36,beta,1,4,0.9,raw,4,0.5299227799227799,0.5272399517619397
37,beta,1,4,0.9,raw,4,0.5270655270655271,0.5189975205455936
38,beta,1,4,0.9,raw,4,0.5264378478664193,0.5576799293935335
39,beta,1,4,0.9,raw,4,0.5648148148148148,0.6146426791832617
4,beta,1,4,0.9,raw,4,0.4174528301886792,0.5452102936984093
40,beta,1,4,0.9,raw,4,0.5055555555555555,0.5732976831351082
41,beta,1,4,0.9,raw,4,0.6776061776061777,0.5219531577512391
42,beta,1,4,0.9,raw,4,0.5748768472906405,0.5259880724758462
43,beta,1,4,0.9,raw,4,0.5911627906976744,0.5143270339479106
44,beta,1,4,0.9,raw,4,0.5921814671814671,0.5091792859835664
45,beta,1,4,0.9,raw,4,0.4917153996101365,0.5413123188306987
46,beta,1,4,0.9,raw,4,0.51994301994302,0.5501744329670342
47,beta,1,4,0.9,raw,4,0.574577861163227,0.539490847473712
48,beta,1,4,0.9,raw,4,0.4700772200772201,0.5513283467572753
49,beta,1,4,0.9,raw,4,0.4948405253283302,0.5257760941818045
5,beta,1,4,0.9,raw,4,0.4829059829059828,0.5131944533631848
6,beta,1,4,0.9,raw,4,0.4910377358490566,0.4958217505964081
7,beta,1,4,0.9,raw,4,0.5922233300099701,0.4956933606014989
8,beta,1,4,0.9,raw,4,0.5632075471698114,0.5572585574383374
9,beta,1,4,0.9,raw,4,0.4497536945812808,0.5048311306678792
