seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,16,0.5,raw,16,0.5908163265306122,0.4574082930427319
1,beta,1,16,0.5,raw,16,0.5815442561205273,0.4357647201341027
10,beta,1,16,0.5,raw,16,0.6267632481890965,0.4348306283400007
11,beta,1,16,0.5,raw,16,0.6118770424836601,0.4667159453270402
12,beta,1,16,0.5,raw,16,0.6511363636363636,0.4544359678112228
13,beta,1,16,0.5,raw,16,0.6307773109243697,0.4199506173166669
14,beta,1,16,0.5,raw,16,0.5631276901004304,0.4586384545133446
15,beta,1,16,0.5,raw,16,0.6714003944773176,0.4354653902338271
16,beta,1,16,0.5,raw,16,0.6856873822975518,0.4359595734124915
17,beta,1,16,0.5,raw,16,0.6769156626506024,0.4366238881710475
18,beta,1,16,0.5,raw,16,0.6754733815802518,0.4356169195260377
19,beta,1,16,0.5,raw,16,0.6912472854310263,0.4292868219921917
2,beta,1,16,0.5,raw,16,0.6433037515127068,0.4333566928338328
20,beta,1,16,0.5,raw,16,0.6534196840349329,0.4323740463202205
21,beta,1,16,0.5,raw,16,0.6975806451612904,0.4362896115920083
22,beta,1,16,0.5,raw,16,0.7272769301895515,0.4406287341940356
23,beta,1,16,0.5,raw,16,0.5995316159250585,0.4340245452336628
24,beta,1,16,0.5,raw,16,0.6920898437499999,0.4214098273137113
25,beta,1,16,0.5,raw,16,0.5682169686257181,0.4492561822305587
26,beta,1,16,0.5,raw,16,0.6347757825532333,0.4524495088480386
27,beta,1,16,0.5,raw,16,0.7154257955784674,0.418457814664341
28,beta,1,16,0.5,raw,16,0.5302556818181818,0.4522322047767064
29,beta,1,16,0.5,raw,16,0.5941061996107867,0.4688823036401979
3,beta,1,16,0.5,raw,16,0.6277882422920591,0.4339821253185179
30,beta,1,16,0.5,raw,16,0.6596992481203008,0.4316864334585917
31,beta,1,16,0.5,raw,16,0.70126953125,0.4261463070200648
32,beta,1,16,0.5,raw,16,0.73234101579172,0.4169961897861209
33,beta,1,16,0.5,raw,16,0.6770833333333335,0.416847507651191
34,beta,1,16,0.5,raw,16,0.6553528708133971,0.4227608634110147
35,beta,1,16,0.5,raw,16,0.6138985921456547,0.4551654126194138
36,beta,1,16,0.5,raw,16,0.728458313926409,0.4130376692904645
37,beta,1,16,0.5,raw,16,0.607303712720633,0.4296592009502201
38,beta,1,16,0.5,raw,16,0.6484883833965198,0.4348595331845604
39,beta,1,16,0.5,raw,16,0.6935040722205869,0.4184741235934542
4,beta,1,16,0.5,raw,16,0.6774193548387097,0.4106989040959693
40,beta,1,16,0.5,raw,16,0.7242603550295859,0.4078671656249863
41,beta,1,16,0.5,raw,16,0.631611669057867,0.4332272810947298
42,beta,1,16,0.5,raw,16,0.7332983193277312,0.389659145275021
43,beta,1,16,0.5,raw,16,0.6148713517665131,0.4248017760429144
44,beta,1,16,0.5,raw,16,0.668261562998405,0.4311109719564326
45,beta,1,16,0.5,raw,16,0.634664694280079,0.4561232815441189
46,beta,1,16,0.5,raw,16,0.5956061047924565,0.4520761749327832
47,beta,1,16,0.5,raw,16,0.6982750074353128,0.4065068789940547
48,beta,1,16,0.5,raw,16,0.6656976744186046,0.4307634061729712
49,beta,1,16,0.5,raw,16,0.6163324587706148,0.4551085105869713
5,beta,1,16,0.5,raw,16,0.6929940515532055,0.4277406631077195
6,beta,1,16,0.5,raw,16,0.5924812030075187,0.4539540861467074
7,beta,1,16,0.5,raw,16,0.7486543062200958,0.4078094738084316
8,beta,1,16,0.5,raw,16,0.6186936936936938,0.4408047045850405
9,beta,1,16,0.5,raw,16,0.5609188102042977,0.43529828422869
