seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,16,0.3,raw,16,0.6402321083172147,0.6149602854706524
1,beta,1,16,0.3,raw,16,0.4638157894736842,0.5695713662250992
10,beta,1,16,0.3,raw,16,0.6316337148803329,0.6580026247630192
11,beta,1,16,0.3,raw,16,0.5682137834036568,0.7010835257206163
12,beta,1,16,0.3,raw,16,0.5773809523809524,0.5491306109403337
13,beta,1,16,0.3,raw,16,0.6132208157524612,0.6067582457932644
14,beta,1,16,0.3,raw,16,0.6459417273673257,0.494152898221393
15,beta,1,16,0.3,raw,16,0.4709256844850064,0.5860622527512619
16,beta,1,16,0.3,raw,16,0.5462728551336147,0.5613271619009358
17,beta,1,16,0.3,raw,16,0.6758522727272728,0.4232401306919173
18,beta,1,16,0.3,raw,16,0.5392857142857144,0.4816532885146642
19,beta,1,16,0.3,raw,16,0.5757496740547587,0.5050854156510798
2,beta,1,16,0.3,raw,16,0.5414908579465542,0.464749783547173
20,beta,1,16,0.3,raw,16,0.610917537746806,0.4438175069475223
21,beta,1,16,0.3,raw,16,0.5357423409269442,0.6306041756434528
22,beta,1,16,0.3,raw,16,0.5521102497846684,0.5757875874350443
23,beta,1,16,0.3,raw,16,0.5785822021116138,0.6127579758824218
24,beta,1,16,0.3,raw,16,0.5475113122171945,0.5470747174293692
25,beta,1,16,0.3,raw,16,0.5707941483803554,0.509206969975582
26,beta,1,16,0.3,raw,16,0.5471394037066881,0.6104966624400693
27,beta,1,16,0.3,raw,16,0.6092530657748049,0.4864328417201461
28,beta,1,16,0.3,raw,16,0.6070991432068543,0.4811168269649798
29,beta,1,16,0.3,raw,16,0.5117872807017545,0.6599819472401552
3,beta,1,16,0.3,raw,16,0.6123829344432883,0.6750098881173845
30,beta,1,16,0.3,raw,16,0.51953125,0.6391742841705158
31,beta,1,16,0.3,raw,16,0.4750977835723598,0.590020336471443
32,beta,1,16,0.3,raw,16,0.609375,0.5359803140960882
33,beta,1,16,0.3,raw,16,0.5978260869565217,0.5091669652452026
34,beta,1,16,0.3,raw,16,0.6186974789915967,0.5434096487935943
35,beta,1,16,0.3,raw,16,0.6332713260696253,0.6135993909855796
36,beta,1,16,0.3,raw,16,0.6264204545454545,0.5430225098705578
37,beta,1,16,0.3,raw,16,0.6006316393913294,0.5334060059397744
38,beta,1,16,0.3,raw,16,0.6290412486064659,0.5026198534584628
39,beta,1,16,0.3,raw,16,0.5325170068027211,0.6045307646291228
4,beta,1,16,0.3,raw,16,0.6658105939004815,0.4294668498074582
40,beta,1,16,0.3,raw,16,0.5930061710255657,0.6201939092318579
41,beta,1,16,0.3,raw,16,0.6123769338959212,0.4794416381543968
42,beta,1,16,0.3,raw,16,0.6535087719298246,0.4665955943527902
43,beta,1,16,0.3,raw,16,0.5838068181818181,0.4804732935000574
44,beta,1,16,0.3,raw,16,0.5314908317831517,0.4927454465339257
45,beta,1,16,0.3,raw,16,0.5889423076923078,0.6230925540263068
46,beta,1,16,0.3,raw,16,0.5705357142857144,0.46406918594733
47,beta,1,16,0.3,raw,16,0.6468699839486356,0.50966213535085
48,beta,1,16,0.3,raw,16,0.6227513227513227,0.623772536388573
49,beta,1,16,0.3,raw,16,0.6397891963109354,0.4703720479634855
5,beta,1,16,0.3,raw,16,0.5308016877637131,0.5648842455433798
6,beta,1,16,0.3,raw,16,0.5679012345679013,0.6465274761848916
7,beta,1,16,0.3,raw,16,0.5434969853574505,0.5352207896722223
8,beta,1,16,0.3,raw,16,0.6792354019376801,0.5778574969037827
9,beta,1,16,0.3,raw,16,0.5654054054054055,0.550437711890431
