seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,16,0.3,raw,16,0.5844155844155843,0.4537654658379976
1,beta,1,16,0.3,raw,16,0.5252192982456141,0.5216960977239103
10,beta,1,16,0.3,raw,16,0.6021505376344086,0.4184769900535294
11,beta,1,16,0.3,raw,16,0.5856540084388185,0.4975919253758998
12,beta,1,16,0.3,raw,16,0.6369047619047619,0.4654855384885107
13,beta,1,16,0.3,raw,16,0.5901547116736989,0.5513756162544426
14,beta,1,16,0.3,raw,16,0.6454214360041624,0.5667883011993001
15,beta,1,16,0.3,raw,16,0.5204693611473272,0.5504943695733232
16,beta,1,16,0.3,raw,16,0.5862165963431787,0.4680297722618348
17,beta,1,16,0.3,raw,16,0.6329545454545454,0.4890652427962054
18,beta,1,16,0.3,raw,16,0.5154761904761904,0.441731948871244
19,beta,1,16,0.3,raw,16,0.5582790091264668,0.5704238730598402
2,beta,1,16,0.3,raw,16,0.5445850914205345,0.5047578933801485
20,beta,1,16,0.3,raw,16,0.697444831591173,0.4788962115780555
21,beta,1,16,0.3,raw,16,0.6373396177009689,0.4906629383702016
22,beta,1,16,0.3,raw,16,0.6161355153603215,0.5156660930558022
23,beta,1,16,0.3,raw,16,0.6355957767722473,0.4504470286985761
24,beta,1,16,0.3,raw,16,0.5595776772247361,0.493854168273222
25,beta,1,16,0.3,raw,16,0.60423197492163,0.5610412384845598
26,beta,1,16,0.3,raw,16,0.4885844748858448,0.5595491415282928
27,beta,1,16,0.3,raw,16,0.6413043478260869,0.53135862361931
28,beta,1,16,0.3,raw,16,0.5826193390452876,0.4401507625704963
29,beta,1,16,0.3,raw,16,0.5529057017543859,0.4665538522336654
3,beta,1,16,0.3,raw,16,0.6053590010405827,0.6111054426228967
30,beta,1,16,0.3,raw,16,0.5395833333333333,0.5755124472673114
31,beta,1,16,0.3,raw,16,0.5191655801825293,0.5828793638189955
32,beta,1,16,0.3,raw,16,0.5798295454545455,0.5089089221316145
33,beta,1,16,0.3,raw,16,0.5621516164994427,0.5092071455563517
34,beta,1,16,0.3,raw,16,0.55015756302521,0.5356794431118566
35,beta,1,16,0.3,raw,16,0.5562051554610683,0.5681772890777407
36,beta,1,16,0.3,raw,16,0.6508522727272726,0.4704156528030611
37,beta,1,16,0.3,raw,16,0.5980476600631639,0.5199590943368084
38,beta,1,16,0.3,raw,16,0.5788740245261985,0.5033436377156867
39,beta,1,16,0.3,raw,16,0.5937414965986394,0.5798836327428467
4,beta,1,16,0.3,raw,16,0.6696629213483146,0.4331445687072052
40,beta,1,16,0.3,raw,16,0.5583308845136644,0.5195195763215769
41,beta,1,16,0.3,raw,16,0.6765119549929677,0.4882602076764767
42,beta,1,16,0.3,raw,16,0.6578947368421052,0.5414307857089627
43,beta,1,16,0.3,raw,16,0.578125,0.5042127224349419
44,beta,1,16,0.3,raw,16,0.6003188944990698,0.5744079745170118
45,beta,1,16,0.3,raw,16,0.6471688034188035,0.5224794473666965
46,beta,1,16,0.3,raw,16,0.5419642857142857,0.4740446993629746
47,beta,1,16,0.3,raw,16,0.723916532905297,0.439099283815676
48,beta,1,16,0.3,raw,16,0.6478835978835978,0.5131084122108147
49,beta,1,16,0.3,raw,16,0.6635046113306983,0.5577485152019194
5,beta,1,16,0.3,raw,16,0.5350210970464135,0.5111812360169649
6,beta,1,16,0.3,raw,16,0.5710594315245479,0.4549998596736146
7,beta,1,16,0.3,raw,16,0.5612977318403676,0.5293947530526796
8,beta,1,16,0.3,raw,16,0.6294841581565855,0.5387216679144243
9,beta,1,16,0.3,raw,16,0.5772972972972974,0.5556347509071352
