seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
35,beta,1,4,0.1,raw,4,0.5833333333333334,0.5347327902879389
15,beta,1,4,0.1,raw,4,0.4761904761904761,0.5470822350354682
23,beta,1,4,0.1,raw,4,0.6666666666666666,0.4816546497638899
38,beta,1,4,0.1,raw,4,0.625,0.5074824214108311
30,beta,1,4,0.1,raw,4,0.5416666666666666,0.4782020475602597
46,beta,1,4,0.1,raw,4,0.4285714285714286,0.4802182172418696
6,beta,1,4,0.1,raw,4,0.5714285714285714,0.4112600641555469
43,beta,1,4,0.1,raw,4,0.6000000000000001,0.52556400203683
34,beta,1,4,0.1,raw,4,0.5833333333333334,0.4646120215084481
18,beta,1,4,0.1,raw,4,0.4583333333333333,0.4782490201681801
31,beta,1,4,0.1,raw,4,0.4166666666666666,0.5348873715967986
2,beta,1,4,0.1,raw,4,0.7142857142857143,0.485488104850337
14,beta,1,4,0.1,raw,4,0.9523809523809524,0.4657794926510086
26,beta,1,4,0.1,raw,4,0.64,0.5636566244641117
39,beta,1,4,0.1,raw,4,0.5599999999999999,0.5454897365723436
27,beta,1,4,0.1,raw,4,0.8400000000000001,0.4498715177540621
7,beta,1,4,0.1,raw,4,0.96,0.4688603906981826
47,beta,1,4,0.1,raw,4,0.8333333333333333,0.475520887371393
22,beta,1,4,0.1,raw,4,0.4583333333333333,0.4783271729867893
19,beta,1,4,0.1,raw,4,0.3333333333333333,0.5038791323913235
3,beta,1,4,0.1,raw,4,0.75,0.4755439191425246
42,beta,1,4,0.1,raw,4,0.3333333333333333,0.4192930614510532
11,beta,1,4,0.1,raw,4,1.0,0.4156286382874451
10,beta,1,4,0.1,raw,4,0.9166666666666669,0.4844605923984362
0,beta,1,4,0.1,raw,4,0.4761904761904762,0.457420281359391
40,beta,1,4,0.1,raw,4,0.1199999999999999,0.6800270986066106
12,beta,1,4,0.1,raw,4,0.5416666666666667,0.4809737149360859
8,beta,1,4,0.1,raw,4,0.5555555555555556,0.426783877347127
48,beta,1,4,0.1,raw,4,0.2083333333333333,0.4553590161421254
4,beta,1,4,0.1,raw,4,0.75,0.5137682342077871
44,beta,1,4,0.1,raw,4,0.375,0.4659673910447999
36,beta,1,4,0.1,raw,4,0.4285714285714285,0.5769186579094887
20,beta,1,4,0.1,raw,4,0.52,0.4781101610960226
32,beta,1,4,0.1,raw,4,0.6666666666666666,0.4114351225796882
25,beta,1,4,0.1,raw,4,0.5833333333333334,0.529930439378879
28,beta,1,4,0.1,raw,4,0.7619047619047619,0.455102911671155
16,beta,1,4,0.1,raw,4,0.4761904761904762,0.6589107614769381
24,beta,1,4,0.1,raw,4,0.36,0.6045775715268357
45,beta,1,4,0.1,raw,4,0.4761904761904761,0.4219910320791246
9,beta,1,4,0.1,raw,4,0.4166666666666667,0.4915170644677268
29,beta,1,4,0.1,raw,4,0.625,0.4570120456931919
33,beta,1,4,0.1,raw,4,0.875,0.5467457754864116
37,beta,1,4,0.1,raw,4,0.7142857142857143,0.4437654291076432
49,beta,1,4,0.1,raw,4,0.0,0.512968735219936
41,beta,1,4,0.1,raw,4,0.875,0.499568275986202
21,beta,1,4,0.1,raw,4,0.3199999999999999,0.5599156989779851
5,beta,1,4,0.1,raw,4,0.5833333333333333,0.606662434949194
1,beta,1,4,0.1,raw,4,0.8333333333333334,0.4497427165134529
17,beta,1,4,0.1,raw,4,0.5,0.3587277430099901
13,beta,1,4,0.1,raw,4,0.76,0.5100594912219273
