seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,16,0.1,raw,16,0.5982905982905984,0.526524790876664
1,beta,1,16,0.1,raw,16,0.6153846153846154,0.501664817332453
10,beta,1,16,0.1,raw,16,0.673076923076923,0.5308468354732216
11,beta,1,16,0.1,raw,16,0.5466666666666666,0.4580633459199185
12,beta,1,16,0.1,raw,16,0.5520833333333334,0.6045306413834289
13,beta,1,16,0.1,raw,16,0.6287878787878787,0.5015391264130658
14,beta,1,16,0.1,raw,16,0.6813186813186813,0.5332756971220481
15,beta,1,16,0.1,raw,16,0.4761904761904761,0.3836421733988554
16,beta,1,16,0.1,raw,16,0.5493333333333333,0.7753293952500211
17,beta,1,16,0.1,raw,16,0.8035714285714286,0.5084143080342722
18,beta,1,16,0.1,raw,16,0.5576923076923077,0.5639509455301818
19,beta,1,16,0.1,raw,16,0.4906666666666667,0.555745123932349
2,beta,1,16,0.1,raw,16,0.6153846153846155,0.5528857020619408
20,beta,1,16,0.1,raw,16,0.5353535353535354,0.6608428093646513
21,beta,1,16,0.1,raw,16,0.568922305764411,0.6774095971859412
22,beta,1,16,0.1,raw,16,0.6010230179028133,0.6392159667102508
23,beta,1,16,0.1,raw,16,0.554945054945055,0.6759358267867022
24,beta,1,16,0.1,raw,16,0.4884910485933504,0.6424368613201239
25,beta,1,16,0.1,raw,16,0.496,0.6120372474109718
26,beta,1,16,0.1,raw,16,0.5914786967418546,0.5795141490430066
27,beta,1,16,0.1,raw,16,0.6441102756892231,0.60793483944461
28,beta,1,16,0.1,raw,16,0.5782828282828282,0.602301824473709
29,beta,1,16,0.1,raw,16,0.6111111111111112,0.5748377726628527
3,beta,1,16,0.1,raw,16,0.5653333333333334,0.5592807466600929
30,beta,1,16,0.1,raw,16,0.537084398976982,0.6129520285817633
31,beta,1,16,0.1,raw,16,0.5356125356125356,0.5782693218824349
32,beta,1,16,0.1,raw,16,0.5202020202020202,0.6376618030383886
33,beta,1,16,0.1,raw,16,0.7055137844611529,0.5983309957286823
34,beta,1,16,0.1,raw,16,0.5824175824175823,0.5468088654992392
35,beta,1,16,0.1,raw,16,0.6439393939393939,0.6564761861925752
36,beta,1,16,0.1,raw,16,0.5104166666666667,0.6443989473438485
37,beta,1,16,0.1,raw,16,0.50997150997151,0.5583851564848724
38,beta,1,16,0.1,raw,16,0.56,0.4951149754220879
39,beta,1,16,0.1,raw,16,0.601010101010101,0.5625560520643008
4,beta,1,16,0.1,raw,16,0.5588972431077694,0.5245016298405113
40,beta,1,16,0.1,raw,16,0.446969696969697,0.6199329733380928
41,beta,1,16,0.1,raw,16,0.7777777777777778,0.6967419706907834
42,beta,1,16,0.1,raw,16,0.4479999999999999,0.5781409287191451
43,beta,1,16,0.1,raw,16,0.6953125,0.5106501304857877
44,beta,1,16,0.1,raw,16,0.5982905982905983,0.4795652283394903
45,beta,1,16,0.1,raw,16,0.5579937304075235,0.5129977832657063
46,beta,1,16,0.1,raw,16,0.4213333333333334,0.766558642309647
47,beta,1,16,0.1,raw,16,0.7272727272727273,0.5957973718350245
48,beta,1,16,0.1,raw,16,0.4552429667519181,0.5196959729172023
49,beta,1,16,0.1,raw,16,0.5268817204301075,0.4660725740231791
5,beta,1,16,0.1,raw,16,0.510989010989011,0.7660336863378994
6,beta,1,16,0.1,raw,16,0.578125,0.4766051789230885
7,beta,1,16,0.1,raw,16,0.5681818181818181,0.7273470836526131
8,beta,1,16,0.1,raw,16,0.5208333333333333,0.618139088685152
9,beta,1,16,0.1,raw,16,0.4273504273504274,0.550528529199699
