seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,8,0.7,raw,8,0.48559670781893,0.5028251761574656
1,beta,1,8,0.7,raw,8,0.5485188968335035,0.4644908366762318
10,beta,1,8,0.7,raw,8,0.5769308328291994,0.4477555203174714
11,beta,1,8,0.7,raw,8,0.4991236611489775,0.4487032212711155
12,beta,1,8,0.7,raw,8,0.5115079365079365,0.4921468082137289
13,beta,1,8,0.7,raw,8,0.498046875,0.5605431533317764
14,beta,1,8,0.7,raw,8,0.5832525683271952,0.4558137996743452
15,beta,1,8,0.7,raw,8,0.5860064153969526,0.458248294903111
16,beta,1,8,0.7,raw,8,0.5513043478260871,0.4866615898649188
17,beta,1,8,0.7,raw,8,0.5628042843232717,0.6070299018442312
18,beta,1,8,0.7,raw,8,0.5083928226895621,0.6246893349067643
19,beta,1,8,0.7,raw,8,0.4678260869565217,0.4915217483710974
2,beta,1,8,0.7,raw,8,0.5410714285714285,0.4733337874169701
20,beta,1,8,0.7,raw,8,0.4961702127659574,0.4523575960191323
21,beta,1,8,0.7,raw,8,0.5283091787439613,0.4899839848460526
22,beta,1,8,0.7,raw,8,0.5209397344228804,0.4942934908026771
23,beta,1,8,0.7,raw,8,0.4858812074001947,0.4821603351785625
24,beta,1,8,0.7,raw,8,0.5580078125,0.4748329766153772
25,beta,1,8,0.7,raw,8,0.621496269409155,0.4398933071046171
26,beta,1,8,0.7,raw,8,0.5702202989771833,0.567367684824149
27,beta,1,8,0.7,raw,8,0.5028106222136073,0.4909960388550177
28,beta,1,8,0.7,raw,8,0.5664335664335665,0.5000941962681306
29,beta,1,8,0.7,raw,8,0.5621130030959751,0.4736219109922521
3,beta,1,8,0.7,raw,8,0.6548792270531402,0.4438230635709113
30,beta,1,8,0.7,raw,8,0.5575274177467597,0.455634844873761
31,beta,1,8,0.7,raw,8,0.5543369890329013,0.4987016300896484
32,beta,1,8,0.7,raw,8,0.5194728560188827,0.4563144703608159
33,beta,1,8,0.7,raw,8,0.5692724458204335,0.4742906701290481
34,beta,1,8,0.7,raw,8,0.5368725868725869,0.5020460940700404
35,beta,1,8,0.7,raw,8,0.6253209559549674,0.4542779231361969
36,beta,1,8,0.7,raw,8,0.552767986730251,0.477330995255055
37,beta,1,8,0.7,raw,8,0.5073051948051949,0.4899084824130822
38,beta,1,8,0.7,raw,8,0.5642512077294686,0.5169054086082293
39,beta,1,8,0.7,raw,8,0.5409465020576131,0.4598550370879444
4,beta,1,8,0.7,raw,8,0.5687436159346272,0.4507947228862836
40,beta,1,8,0.7,raw,8,0.5848454636091726,0.4732963704174538
41,beta,1,8,0.7,raw,8,0.5565637065637066,0.4613407278640862
42,beta,1,8,0.7,raw,8,0.5982619000592535,0.4837880885730807
43,beta,1,8,0.7,raw,8,0.5853419557123261,0.469805292522586
44,beta,1,8,0.7,raw,8,0.5205905205905206,0.4634260951495397
45,beta,1,8,0.7,raw,8,0.5104248623131393,0.4906962828879611
46,beta,1,8,0.7,raw,8,0.5722222222222222,0.4654697722711571
47,beta,1,8,0.7,raw,8,0.5598831548198637,0.5104422919659275
48,beta,1,8,0.7,raw,8,0.5217560217560218,0.4677799837614015
49,beta,1,8,0.7,raw,8,0.4673828124999999,0.4818823882846477
5,beta,1,8,0.7,raw,8,0.5551670551670551,0.5108659933372924
6,beta,1,8,0.7,raw,8,0.5018329153000193,0.5527799877312135
7,beta,1,8,0.7,raw,8,0.558531746031746,0.4812246130155032
8,beta,1,8,0.7,raw,8,0.5313571284533172,0.4712198673803996
9,beta,1,8,0.7,raw,8,0.5756756756756758,0.467186434052441
