seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,16,0.9,raw,16,0.5,0.4239121982144484
1,beta,1,16,0.9,raw,16,0.5,0.4482268453395036
10,beta,1,16,0.9,raw,16,0.5,0.4543711692564622
11,beta,1,16,0.9,raw,16,0.5,0.4507229375559407
12,beta,1,16,0.9,raw,16,0.5,0.4410335520233728
13,beta,1,16,0.9,raw,16,0.5,0.4336805342694696
14,beta,1,16,0.9,raw,16,0.5,0.4477430069822998
15,beta,1,16,0.9,raw,16,0.5,0.4506774108396476
16,beta,1,16,0.9,raw,16,0.5,0.4318136843533823
17,beta,1,16,0.9,raw,16,0.5,0.4463925731995235
18,beta,1,16,0.9,raw,16,0.5,0.4474457290709018
19,beta,1,16,0.9,raw,16,0.5,0.4520598751199178
2,beta,1,16,0.9,raw,16,0.5,0.4461572398151838
20,beta,1,16,0.9,raw,16,0.5,0.4156351633191668
21,beta,1,16,0.9,raw,16,0.5,0.4539334221748264
22,beta,1,16,0.9,raw,16,0.5,0.4406466742521322
23,beta,1,16,0.9,raw,16,0.5,0.4562937173409191
24,beta,1,16,0.9,raw,16,0.5,0.4407805675459388
25,beta,1,16,0.9,raw,16,0.5,0.4491239198851663
26,beta,1,16,0.9,raw,16,0.5,0.4368514806122219
27,beta,1,16,0.9,raw,16,0.5,0.4464484332979653
28,beta,1,16,0.9,raw,16,0.5,0.4507590217332788
29,beta,1,16,0.9,raw,16,0.5,0.4496531832221456
3,beta,1,16,0.9,raw,16,0.5,0.4673624961253719
30,beta,1,16,0.9,raw,16,0.5,0.4371304483933191
31,beta,1,16,0.9,raw,16,0.5,0.4547296589710806
32,beta,1,16,0.9,raw,16,0.5,0.4651246704617086
33,beta,1,16,0.9,raw,16,0.5,0.4558590585794143
34,beta,1,16,0.9,raw,16,0.5,0.4419907944506017
35,beta,1,16,0.9,raw,16,0.5,0.4613197325896789
36,beta,1,16,0.9,raw,16,0.5,0.446409113323681
37,beta,1,16,0.9,raw,16,0.5,0.4284334609928523
38,beta,1,16,0.9,raw,16,0.5,0.4442190498622079
39,beta,1,16,0.9,raw,16,0.5,0.4525500629192777
4,beta,1,16,0.9,raw,16,0.5,0.4283297153733238
40,beta,1,16,0.9,raw,16,0.5,0.4589701224204168
41,beta,1,16,0.9,raw,16,0.5,0.438247892908927
42,beta,1,16,0.9,raw,16,0.5,0.429789062981509
43,beta,1,16,0.9,raw,16,0.5,0.4360669542019249
44,beta,1,16,0.9,raw,16,0.5,0.4521242468935489
45,beta,1,16,0.9,raw,16,0.5,0.4374950613015577
46,beta,1,16,0.9,raw,16,0.5,0.4474455958599898
47,beta,1,16,0.9,raw,16,0.5,0.4428677963588313
48,beta,1,16,0.9,raw,16,0.5,0.436807885397092
49,beta,1,16,0.9,raw,16,0.5,0.4381551945467331
5,beta,1,16,0.9,raw,16,0.5,0.4413507646104381
6,beta,1,16,0.9,raw,16,0.5,0.4417220479803635
7,beta,1,16,0.9,raw,16,0.5,0.4301582012416317
8,beta,1,16,0.9,raw,16,0.5,0.4421763159210316
9,beta,1,16,0.9,raw,16,0.5,0.4465504054306337
