seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,16,0.1,raw,16,0.3618233618233619,0.5254047491167545
1,beta,1,16,0.1,raw,16,0.6318681318681318,0.4480236243656475
10,beta,1,16,0.1,raw,16,0.4807692307692307,0.4756236599917088
11,beta,1,16,0.1,raw,16,0.4966666666666667,0.4909523194017099
12,beta,1,16,0.1,raw,16,0.6380208333333333,0.4353575359086994
13,beta,1,16,0.1,raw,16,0.6439393939393939,0.4462264703643355
14,beta,1,16,0.1,raw,16,0.7774725274725275,0.434721245432817
15,beta,1,16,0.1,raw,16,0.3896103896103896,0.4669313596184627
16,beta,1,16,0.1,raw,16,0.5413333333333334,0.5221018475200097
17,beta,1,16,0.1,raw,16,0.9077380952380952,0.3854252346048744
18,beta,1,16,0.1,raw,16,0.6346153846153846,0.4451738777566807
19,beta,1,16,0.1,raw,16,0.64,0.4429696508596904
2,beta,1,16,0.1,raw,16,0.5470085470085471,0.4380584456465298
20,beta,1,16,0.1,raw,16,0.6439393939393939,0.4895835599154766
21,beta,1,16,0.1,raw,16,0.4862155388471178,0.4758280112552917
22,beta,1,16,0.1,raw,16,0.5601023017902813,0.5040104780413589
23,beta,1,16,0.1,raw,16,0.5741758241758241,0.4405830268618289
24,beta,1,16,0.1,raw,16,0.5255754475703325,0.5071026756162624
25,beta,1,16,0.1,raw,16,0.7893333333333333,0.3908759264860283
26,beta,1,16,0.1,raw,16,0.5914786967418546,0.4771334870252956
27,beta,1,16,0.1,raw,16,0.8170426065162907,0.4345525330753344
28,beta,1,16,0.1,raw,16,0.5441919191919191,0.4919898226545983
29,beta,1,16,0.1,raw,16,0.7045454545454546,0.418561906703365
3,beta,1,16,0.1,raw,16,0.6746666666666666,0.4387382626933384
30,beta,1,16,0.1,raw,16,0.5959079283887468,0.4677788369777016
31,beta,1,16,0.1,raw,16,0.3732193732193732,0.5082378073607586
32,beta,1,16,0.1,raw,16,0.5883838383838385,0.4293192759562377
33,beta,1,16,0.1,raw,16,0.736842105263158,0.4198982586984216
34,beta,1,16,0.1,raw,16,0.4972527472527472,0.4630068057767067
35,beta,1,16,0.1,raw,16,0.6098484848484849,0.4580471127695048
36,beta,1,16,0.1,raw,16,0.5494791666666666,0.4896837462942908
37,beta,1,16,0.1,raw,16,0.6524216524216524,0.4541077644170739
38,beta,1,16,0.1,raw,16,0.39,0.4699256934869358
39,beta,1,16,0.1,raw,16,0.6464646464646464,0.4456143610942948
4,beta,1,16,0.1,raw,16,0.7092731829573934,0.4422477869783864
40,beta,1,16,0.1,raw,16,0.5643939393939393,0.4806301652161999
41,beta,1,16,0.1,raw,16,0.7752525252525252,0.4049907387745979
42,beta,1,16,0.1,raw,16,0.4533333333333333,0.4815914249583106
43,beta,1,16,0.1,raw,16,0.6875,0.4321655775124629
44,beta,1,16,0.1,raw,16,0.4957264957264957,0.4314953140841995
45,beta,1,16,0.1,raw,16,0.5047021943573667,0.4376705722719314
46,beta,1,16,0.1,raw,16,0.6213333333333332,0.4785615860022457
47,beta,1,16,0.1,raw,16,0.6464646464646464,0.429298189836316
48,beta,1,16,0.1,raw,16,0.6726342710997443,0.4552814536941578
49,beta,1,16,0.1,raw,16,0.2544802867383512,0.4539199465919173
5,beta,1,16,0.1,raw,16,0.75,0.3997040980324858
6,beta,1,16,0.1,raw,16,0.640625,0.4457871099675873
7,beta,1,16,0.1,raw,16,0.7146464646464645,0.4584869448853005
8,beta,1,16,0.1,raw,16,0.4791666666666666,0.436192756356608
9,beta,1,16,0.1,raw,16,0.5954415954415955,0.4657397890369125
