seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,8,0.9,raw,8,0.5,0.4392657579896648
1,beta,1,8,0.9,raw,8,0.5,0.4578142224692793
10,beta,1,8,0.9,raw,8,0.5,0.4573535597791433
11,beta,1,8,0.9,raw,8,0.5,0.4582346210240389
12,beta,1,8,0.9,raw,8,0.5,0.4570728022278788
13,beta,1,8,0.9,raw,8,0.5,0.4445197259786927
14,beta,1,8,0.9,raw,8,0.5,0.4590564914619168
15,beta,1,8,0.9,raw,8,0.5,0.4577878086084568
16,beta,1,8,0.9,raw,8,0.5,0.4521087727955495
17,beta,1,8,0.9,raw,8,0.5,0.463479387907281
18,beta,1,8,0.9,raw,8,0.5,0.4616848011735813
19,beta,1,8,0.9,raw,8,0.5,0.4601582389490636
2,beta,1,8,0.9,raw,8,0.5,0.453686366440192
20,beta,1,8,0.9,raw,8,0.5,0.4234084235480523
21,beta,1,8,0.9,raw,8,0.5,0.4652852117915635
22,beta,1,8,0.9,raw,8,0.5,0.4529681592018298
23,beta,1,8,0.9,raw,8,0.5,0.4633438531221103
24,beta,1,8,0.9,raw,8,0.5,0.4467629685721015
25,beta,1,8,0.9,raw,8,0.5,0.4600540358484219
26,beta,1,8,0.9,raw,8,0.5,0.4445523081050563
27,beta,1,8,0.9,raw,8,0.5,0.4603565563761304
28,beta,1,8,0.9,raw,8,0.5,0.4607815397823712
29,beta,1,8,0.9,raw,8,0.5,0.4590519794429744
3,beta,1,8,0.9,raw,8,0.5,0.4794899499534096
30,beta,1,8,0.9,raw,8,0.5,0.4513345400377611
31,beta,1,8,0.9,raw,8,0.5,0.4653428387662765
32,beta,1,8,0.9,raw,8,0.5,0.4705504965353833
33,beta,1,8,0.9,raw,8,0.5,0.4625567427185285
34,beta,1,8,0.9,raw,8,0.5,0.4585543626965618
35,beta,1,8,0.9,raw,8,0.5,0.4718571362682477
36,beta,1,8,0.9,raw,8,0.5,0.4589629310306046
37,beta,1,8,0.9,raw,8,0.5,0.4404579880919688
38,beta,1,8,0.9,raw,8,0.5,0.457210717462384
39,beta,1,8,0.9,raw,8,0.5,0.4640993681625326
4,beta,1,8,0.9,raw,8,0.5,0.4410068088728146
40,beta,1,8,0.9,raw,8,0.5,0.4590160115478625
41,beta,1,8,0.9,raw,8,0.5,0.4529008475362892
42,beta,1,8,0.9,raw,8,0.5,0.4403056373900683
43,beta,1,8,0.9,raw,8,0.5,0.443696419073429
44,beta,1,8,0.9,raw,8,0.5,0.4559030709657535
45,beta,1,8,0.9,raw,8,0.5,0.450745418188893
46,beta,1,8,0.9,raw,8,0.5,0.4646554132605766
47,beta,1,8,0.9,raw,8,0.5,0.4523074733438478
48,beta,1,8,0.9,raw,8,0.5,0.4540001048295912
49,beta,1,8,0.9,raw,8,0.5,0.4471750792425178
5,beta,1,8,0.9,raw,8,0.5,0.4521990061879783
6,beta,1,8,0.9,raw,8,0.5,0.4516113254853565
7,beta,1,8,0.9,raw,8,0.5,0.445488995159259
8,beta,1,8,0.9,raw,8,0.5,0.4579662474944904
9,beta,1,8,0.9,raw,8,0.5,0.4570923625809976
