seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,4,0.9,raw,4,0.5964439655172413,0.4642799067265031
1,beta,1,4,0.9,raw,4,0.7231718898385564,0.4266969825112263
10,beta,1,4,0.9,raw,4,0.5337837837837838,0.492629836390967
11,beta,1,4,0.9,raw,4,0.7488436632747456,0.4095392036175044
12,beta,1,4,0.9,raw,4,0.6408866995073892,0.4622563551604651
13,beta,1,4,0.9,raw,4,0.6226321036889332,0.4685437543451328
14,beta,1,4,0.9,raw,4,0.6840888066604995,0.4426230142694815
15,beta,1,4,0.9,raw,4,0.6767441860465117,0.4331093909463398
16,beta,1,4,0.9,raw,4,0.6507389162561577,0.4496584688985956
17,beta,1,4,0.9,raw,4,0.6725254394079556,0.4403172453062148
18,beta,1,4,0.9,raw,4,0.7776669990029911,0.4230298554016422
19,beta,1,4,0.9,raw,4,0.6811391223155929,0.4297585341952631
2,beta,1,4,0.9,raw,4,0.6400560224089636,0.436461783541909
20,beta,1,4,0.9,raw,4,0.6589439655172414,0.4147021193755343
21,beta,1,4,0.9,raw,4,0.7806603773584906,0.4110020590426619
22,beta,1,4,0.9,raw,4,0.6966981132075472,0.4320011963143385
23,beta,1,4,0.9,raw,4,0.6349721706864564,0.4482571634687178
24,beta,1,4,0.9,raw,4,0.7293621013133208,0.3984541983003769
25,beta,1,4,0.9,raw,4,0.6544186046511629,0.4534904058970395
26,beta,1,4,0.9,raw,4,0.6356177606177607,0.4356817370263288
27,beta,1,4,0.9,raw,4,0.5859073359073359,0.47437095147819
28,beta,1,4,0.9,raw,4,0.6023391812865496,0.4685763991280005
29,beta,1,4,0.9,raw,4,0.6962264150943397,0.4450637557669977
3,beta,1,4,0.9,raw,4,0.6591119333950047,0.4517977778085854
30,beta,1,4,0.9,raw,4,0.7200772200772201,0.4262031599636982
31,beta,1,4,0.9,raw,4,0.7366946778711484,0.4284265222123831
32,beta,1,4,0.9,raw,4,0.7068160597572363,0.4313871407481958
33,beta,1,4,0.9,raw,4,0.6827906976744186,0.4372819459291197
34,beta,1,4,0.9,raw,4,0.6560606060606061,0.4633715742554153
35,beta,1,4,0.9,raw,4,0.665566037735849,0.4591402803594656
36,beta,1,4,0.9,raw,4,0.6771235521235521,0.4395345485277348
37,beta,1,4,0.9,raw,4,0.6699905033238366,0.4407992620347729
38,beta,1,4,0.9,raw,4,0.5830241187384044,0.459294916165972
39,beta,1,4,0.9,raw,4,0.6583333333333333,0.4597731934007947
4,beta,1,4,0.9,raw,4,0.5735849056603773,0.4651548963122777
40,beta,1,4,0.9,raw,4,0.6675925925925926,0.4273158425209732
41,beta,1,4,0.9,raw,4,0.6544401544401545,0.4396931310752653
42,beta,1,4,0.9,raw,4,0.5970443349753695,0.434002726361725
43,beta,1,4,0.9,raw,4,0.6906976744186046,0.4222720891156028
44,beta,1,4,0.9,raw,4,0.6747104247104247,0.4411503716888038
45,beta,1,4,0.9,raw,4,0.6301169590643275,0.4643511044911894
46,beta,1,4,0.9,raw,4,0.6628679962013296,0.4474999759183909
47,beta,1,4,0.9,raw,4,0.6289868667917449,0.4562636066393561
48,beta,1,4,0.9,raw,4,0.640926640926641,0.4461379181329493
49,beta,1,4,0.9,raw,4,0.6655722326454034,0.4316449057250261
5,beta,1,4,0.9,raw,4,0.6590693257359924,0.4410976073542001
6,beta,1,4,0.9,raw,4,0.684433962264151,0.4327819717051939
7,beta,1,4,0.9,raw,4,0.652542372881356,0.4308881457796575
8,beta,1,4,0.9,raw,4,0.6745283018867925,0.4474487762596847
9,beta,1,4,0.9,raw,4,0.7926108374384236,0.3955248605327048
