seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,4,0.7,raw,4,0.5,0.4734298428460752
1,beta,1,4,0.7,raw,4,0.5,0.453214669398676
10,beta,1,4,0.7,raw,4,0.5,0.4444235411420526
11,beta,1,4,0.7,raw,4,0.5,0.474351820900889
12,beta,1,4,0.7,raw,4,0.5,0.4608147506203606
13,beta,1,4,0.7,raw,4,0.5,0.4593303107238105
14,beta,1,4,0.7,raw,4,0.5,0.4543057218626682
15,beta,1,4,0.7,raw,4,0.5,0.4393311055642597
16,beta,1,4,0.7,raw,4,0.5,0.478264801305839
17,beta,1,4,0.7,raw,4,0.5,0.4699072064197627
18,beta,1,4,0.7,raw,4,0.5,0.4685780527729903
19,beta,1,4,0.7,raw,4,0.5,0.4691913910777228
2,beta,1,4,0.7,raw,4,0.5,0.4654954781338269
20,beta,1,4,0.7,raw,4,0.5,0.4404882489367914
21,beta,1,4,0.7,raw,4,0.5,0.4670531395446762
22,beta,1,4,0.7,raw,4,0.5,0.4527108338549261
23,beta,1,4,0.7,raw,4,0.5,0.4581966702135864
24,beta,1,4,0.7,raw,4,0.5,0.4512853273369062
25,beta,1,4,0.7,raw,4,0.5,0.4503175648094051
26,beta,1,4,0.7,raw,4,0.5,0.4417010647796102
27,beta,1,4,0.7,raw,4,0.5,0.4731279021845589
28,beta,1,4,0.7,raw,4,0.5,0.4594841366832547
29,beta,1,4,0.7,raw,4,0.5,0.4789907782230376
3,beta,1,4,0.7,raw,4,0.5,0.4453737317200235
30,beta,1,4,0.7,raw,4,0.5,0.4530705057458536
31,beta,1,4,0.7,raw,4,0.5,0.4552387723486127
32,beta,1,4,0.7,raw,4,0.5,0.4398716946494212
33,beta,1,4,0.7,raw,4,0.5,0.4666440705664416
34,beta,1,4,0.7,raw,4,0.5,0.4792275873792859
35,beta,1,4,0.7,raw,4,0.5,0.4471646823833106
36,beta,1,4,0.7,raw,4,0.5,0.4536639986952438
37,beta,1,4,0.7,raw,4,0.5,0.4543921740511977
38,beta,1,4,0.7,raw,4,0.5,0.471506865059034
39,beta,1,4,0.7,raw,4,0.5,0.442737310994532
4,beta,1,4,0.7,raw,4,0.5,0.4484714262619796
40,beta,1,4,0.7,raw,4,0.5,0.4605358928118424
41,beta,1,4,0.7,raw,4,0.5,0.4573589193671499
42,beta,1,4,0.7,raw,4,0.5,0.4580433553150222
43,beta,1,4,0.7,raw,4,0.5,0.461802672812978
44,beta,1,4,0.7,raw,4,0.5,0.4444201379162733
45,beta,1,4,0.7,raw,4,0.5,0.4538519881047857
46,beta,1,4,0.7,raw,4,0.5,0.45279806773562
47,beta,1,4,0.7,raw,4,0.5,0.4510778849407953
48,beta,1,4,0.7,raw,4,0.5,0.4534564286007121
49,beta,1,4,0.7,raw,4,0.5,0.4586673534536256
5,beta,1,4,0.7,raw,4,0.5,0.4590829459325088
6,beta,1,4,0.7,raw,4,0.5,0.4740003909499733
7,beta,1,4,0.7,raw,4,0.5,0.4721415373259392
8,beta,1,4,0.7,raw,4,0.5,0.4500358116947014
9,beta,1,4,0.7,raw,4,0.5,0.4619914467895071
