seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,16,1.0,raw,16,0.657094142004628,0.4956578119006944
1,beta,1,16,1.0,raw,16,0.5678267045454546,0.5062255712195938
10,beta,1,16,1.0,raw,16,0.6350145580914812,0.5308260628618067
11,beta,1,16,1.0,raw,16,0.5783730158730159,0.4919038591074142
12,beta,1,16,1.0,raw,16,0.5915018832391714,0.5208685449777439
13,beta,1,16,1.0,raw,16,0.5854457831325302,0.4991557921826221
14,beta,1,16,1.0,raw,16,0.5754587477237707,0.4437896388442752
15,beta,1,16,1.0,raw,16,0.5763438810522303,0.5278271755168071
16,beta,1,16,1.0,raw,16,0.5906639389994421,0.46064812256685
17,beta,1,16,1.0,raw,16,0.6383855421686746,0.5163209726441693
18,beta,1,16,1.0,raw,16,0.6328952842424687,0.5360398898173699
19,beta,1,16,1.0,raw,16,0.5959670297321166,0.4915485321650446
2,beta,1,16,1.0,raw,16,0.5792675263303422,0.4778839301438135
20,beta,1,16,1.0,raw,16,0.6058556827787598,0.4845200905841808
21,beta,1,16,1.0,raw,16,0.636144578313253,0.5033177628487729
22,beta,1,16,1.0,raw,16,0.6089672146373177,0.5768778210092591
23,beta,1,16,1.0,raw,16,0.6196644097733294,0.5148502077383612
24,beta,1,16,1.0,raw,16,0.5715240482157775,0.4987969229669807
25,beta,1,16,1.0,raw,16,0.5743999590153437,0.4543541974601413
26,beta,1,16,1.0,raw,16,0.5944382647385985,0.4855876785773695
27,beta,1,16,1.0,raw,16,0.520067445616035,0.5464676566085483
28,beta,1,16,1.0,raw,16,0.5878527020564324,0.5455895711925695
29,beta,1,16,1.0,raw,16,0.5780304558289632,0.4859933121941223
3,beta,1,16,1.0,raw,16,0.5577459549934907,0.4357189642489733
30,beta,1,16,1.0,raw,16,0.6229552889858234,0.4728946714985951
31,beta,1,16,1.0,raw,16,0.5779592803030302,0.5120397827443235
32,beta,1,16,1.0,raw,16,0.5707236842105263,0.4938979778182361
33,beta,1,16,1.0,raw,16,0.6037003807075826,0.4979610743198899
34,beta,1,16,1.0,raw,16,0.561878101539636,0.4928008451033056
35,beta,1,16,1.0,raw,16,0.6000548245614035,0.4743766528064346
36,beta,1,16,1.0,raw,16,0.6220211161387632,0.5652331074751197
37,beta,1,16,1.0,raw,16,0.585813173481767,0.517459870270603
38,beta,1,16,1.0,raw,16,0.5892346776754525,0.4478466141797947
39,beta,1,16,1.0,raw,16,0.6165144318597005,0.4850871019950435
4,beta,1,16,1.0,raw,16,0.6056062912227296,0.4878528394032552
40,beta,1,16,1.0,raw,16,0.5722879684418146,0.4701273392079262
41,beta,1,16,1.0,raw,16,0.6164310482795412,0.5148431746113504
42,beta,1,16,1.0,raw,16,0.5872502862959664,0.4730995085940472
43,beta,1,16,1.0,raw,16,0.5886474609375,0.4912387847590831
44,beta,1,16,1.0,raw,16,0.5868242033655567,0.4923626421587905
45,beta,1,16,1.0,raw,16,0.6083921082729697,0.5294644417805029
46,beta,1,16,1.0,raw,16,0.5919076610857433,0.4775503114338841
47,beta,1,16,1.0,raw,16,0.5855290032679739,0.4766593271915327
48,beta,1,16,1.0,raw,16,0.5578186129223474,0.544826430845992
49,beta,1,16,1.0,raw,16,0.6094266206592762,0.4838806983426956
5,beta,1,16,1.0,raw,16,0.6005613834772473,0.5153095841195153
6,beta,1,16,1.0,raw,16,0.5772004710038269,0.4891198852801976
7,beta,1,16,1.0,raw,16,0.5852992238562091,0.4656699555731899
8,beta,1,16,1.0,raw,16,0.5625480030721965,0.5010783369110334
9,beta,1,16,1.0,raw,16,0.6310417370075059,0.4551625316748195
