seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,8,1.0,raw,8,0.6239364188873305,0.5059535995570235
1,beta,1,8,1.0,raw,8,0.5290238692300548,0.5089352447148736
10,beta,1,8,1.0,raw,8,0.5549995366509128,0.5588739932602987
11,beta,1,8,1.0,raw,8,0.5799373040752351,0.4661471421917773
12,beta,1,8,1.0,raw,8,0.4932482426933037,0.5288273322817575
13,beta,1,8,1.0,raw,8,0.5376674107142858,0.4734264120685698
14,beta,1,8,1.0,raw,8,0.5063419583967529,0.4423205435003856
15,beta,1,8,1.0,raw,8,0.5707156308851224,0.4831311498401067
16,beta,1,8,1.0,raw,8,0.5483234714003944,0.4502675790770485
17,beta,1,8,1.0,raw,8,0.5963592458437819,0.511768804533597
18,beta,1,8,1.0,raw,8,0.5719484882418813,0.5096569895543943
19,beta,1,8,1.0,raw,8,0.5324504555273786,0.5057874355933725
2,beta,1,8,1.0,raw,8,0.4960963855421686,0.4688469786461302
20,beta,1,8,1.0,raw,8,0.5355222734254992,0.4783074685269128
21,beta,1,8,1.0,raw,8,0.5968236277514628,0.5024647758246532
22,beta,1,8,1.0,raw,8,0.5985941546429893,0.5035671897273042
23,beta,1,8,1.0,raw,8,0.5768115942028985,0.4847248260026726
24,beta,1,8,1.0,raw,8,0.5339878447872838,0.5053301071279569
25,beta,1,8,1.0,raw,8,0.52060546875,0.4672980550901028
26,beta,1,8,1.0,raw,8,0.5148050974512743,0.5062755507626437
27,beta,1,8,1.0,raw,8,0.4930027237719545,0.514926321444256
28,beta,1,8,1.0,raw,8,0.5305347048466315,0.5240341316238094
29,beta,1,8,1.0,raw,8,0.5371660859465738,0.464410227085049
3,beta,1,8,1.0,raw,8,0.4804010025062656,0.4403680559499275
30,beta,1,8,1.0,raw,8,0.6034840902653196,0.4826648887733036
31,beta,1,8,1.0,raw,8,0.5582560296846011,0.5154338540172252
32,beta,1,8,1.0,raw,8,0.5242467718794834,0.4721921423450945
33,beta,1,8,1.0,raw,8,0.5863195222097798,0.4932804536858343
34,beta,1,8,1.0,raw,8,0.4851334663246889,0.4750610055145898
35,beta,1,8,1.0,raw,8,0.5543560606060606,0.4786583512433119
36,beta,1,8,1.0,raw,8,0.5696155281821574,0.5390168322693323
37,beta,1,8,1.0,raw,8,0.534410699359153,0.4846758062254336
38,beta,1,8,1.0,raw,8,0.6087622549019608,0.4339942457173604
39,beta,1,8,1.0,raw,8,0.6088092571855169,0.4904209253158123
4,beta,1,8,1.0,raw,8,0.6310361445783131,0.4511069874527383
40,beta,1,8,1.0,raw,8,0.5009914077990747,0.4730519774057032
41,beta,1,8,1.0,raw,8,0.6047685834502105,0.5108179506668946
42,beta,1,8,1.0,raw,8,0.5699767711962833,0.468074566272367
43,beta,1,8,1.0,raw,8,0.5788135593220339,0.4797321348516642
44,beta,1,8,1.0,raw,8,0.5827992941395003,0.5143544698444413
45,beta,1,8,1.0,raw,8,0.5035185185185185,0.540990918418192
46,beta,1,8,1.0,raw,8,0.5421297615654983,0.4835237591062819
47,beta,1,8,1.0,raw,8,0.5973632812499999,0.4626355333466457
48,beta,1,8,1.0,raw,8,0.5109813733666945,0.5152408729588858
49,beta,1,8,1.0,raw,8,0.5925612848689772,0.4935733720679246
5,beta,1,8,1.0,raw,8,0.5823349122318194,0.482235134909147
6,beta,1,8,1.0,raw,8,0.5335662354829571,0.4914891268613083
7,beta,1,8,1.0,raw,8,0.5191774270683883,0.4666731602637046
8,beta,1,8,1.0,raw,8,0.4880247957171034,0.5027536028406161
9,beta,1,8,1.0,raw,8,0.5427227342549923,0.4870708416684964
