seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,4,0.3,raw,4,0.5798319327731092,0.5191591694363482
1,beta,1,4,0.3,raw,4,0.2807017543859649,0.4158864783470761
10,beta,1,4,0.3,raw,4,0.7000000000000001,0.4455751514508826
11,beta,1,4,0.3,raw,4,0.5427350427350428,0.4771501482551502
12,beta,1,4,0.3,raw,4,0.5227272727272727,0.4833287352584396
13,beta,1,4,0.3,raw,4,0.4625,0.4847929136109664
14,beta,1,4,0.3,raw,4,0.631578947368421,0.4742300456428445
15,beta,1,4,0.3,raw,4,0.4375,0.4671010419016467
16,beta,1,4,0.3,raw,4,0.5482456140350878,0.4650785510309371
17,beta,1,4,0.3,raw,4,0.6333333333333333,0.4265683624367765
18,beta,1,4,0.3,raw,4,0.3119658119658119,0.5169800956185325
19,beta,1,4,0.3,raw,4,0.4666666666666667,0.4562783193291007
2,beta,1,4,0.3,raw,4,0.4957264957264957,0.5091537954802408
20,beta,1,4,0.3,raw,4,0.5641025641025641,0.4756454649844677
21,beta,1,4,0.3,raw,4,0.4327731092436975,0.4684933436611962
22,beta,1,4,0.3,raw,4,0.5213675213675214,0.4569209202025704
23,beta,1,4,0.3,raw,4,0.5181818181818182,0.4660036378071784
24,beta,1,4,0.3,raw,4,0.6271929824561404,0.4579516703799159
25,beta,1,4,0.3,raw,4,0.4453781512605042,0.5196616790651218
26,beta,1,4,0.3,raw,4,0.7352941176470589,0.4950746897981139
27,beta,1,4,0.3,raw,4,0.5428571428571429,0.4912690873356944
28,beta,1,4,0.3,raw,4,0.5636363636363636,0.4344402161360869
29,beta,1,4,0.3,raw,4,0.2714285714285714,0.4378144973066734
3,beta,1,4,0.3,raw,4,0.525,0.4608909130799709
30,beta,1,4,0.3,raw,4,0.4517543859649122,0.4472508990266484
31,beta,1,4,0.3,raw,4,0.3697478991596638,0.4299140506332544
32,beta,1,4,0.3,raw,4,0.5042735042735043,0.4140221558115621
33,beta,1,4,0.3,raw,4,0.6141304347826086,0.404721925810347
34,beta,1,4,0.3,raw,4,0.6596638655462185,0.4376353156773428
35,beta,1,4,0.3,raw,4,0.6125,0.4680308865926997
36,beta,1,4,0.3,raw,4,0.5966386554621849,0.4803908215105316
37,beta,1,4,0.3,raw,4,0.5546218487394957,0.4668984083259236
38,beta,1,4,0.3,raw,4,0.5041666666666667,0.4945294806522579
39,beta,1,4,0.3,raw,4,0.4342105263157895,0.4712831872288495
4,beta,1,4,0.3,raw,4,0.6590909090909092,0.3993109684268599
40,beta,1,4,0.3,raw,4,0.5409090909090909,0.4736623538528074
41,beta,1,4,0.3,raw,4,0.5428571428571429,0.4502528685478915
42,beta,1,4,0.3,raw,4,0.6324786324786325,0.4597192603160231
43,beta,1,4,0.3,raw,4,0.5307017543859649,0.4915191259970398
44,beta,1,4,0.3,raw,4,0.4495798319327731,0.4690268970272003
45,beta,1,4,0.3,raw,4,0.5375,0.4655737394240337
46,beta,1,4,0.3,raw,4,0.5772727272727274,0.4503283355861698
47,beta,1,4,0.3,raw,4,0.6428571428571429,0.4184626753614495
48,beta,1,4,0.3,raw,4,0.5708333333333333,0.4580775128586327
49,beta,1,4,0.3,raw,4,0.5791666666666666,0.426032805719853
5,beta,1,4,0.3,raw,4,0.6681818181818182,0.4434005617345074
6,beta,1,4,0.3,raw,4,0.5272727272727273,0.4588312745923959
7,beta,1,4,0.3,raw,4,0.4605263157894737,0.4567884794833474
8,beta,1,4,0.3,raw,4,0.631578947368421,0.5372752817719157
9,beta,1,4,0.3,raw,4,0.5291666666666667,0.5288797684636877
