seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,beta,1,4,0.3,raw,4,0.5,0.4506192311196753
1,beta,1,4,0.3,raw,4,0.5,0.4146417668471301
10,beta,1,4,0.3,raw,4,0.5,0.4640741308276785
11,beta,1,4,0.3,raw,4,0.5,0.4607231482258537
12,beta,1,4,0.3,raw,4,0.5,0.4519611077687572
13,beta,1,4,0.3,raw,4,0.5,0.481739751139621
14,beta,1,4,0.3,raw,4,0.5,0.4773148242283959
15,beta,1,4,0.3,raw,4,0.5,0.4633812215926086
16,beta,1,4,0.3,raw,4,0.5,0.4643044910066231
17,beta,1,4,0.3,raw,4,0.5,0.439187864142479
18,beta,1,4,0.3,raw,4,0.5,0.414447101977103
19,beta,1,4,0.3,raw,4,0.5,0.4599193546102341
2,beta,1,4,0.3,raw,4,0.5,0.4648933063666048
20,beta,1,4,0.3,raw,4,0.5,0.4550853122913106
21,beta,1,4,0.3,raw,4,0.5,0.4551035010339583
22,beta,1,4,0.3,raw,4,0.5,0.4606929712339382
23,beta,1,4,0.3,raw,4,0.5,0.4558444794588665
24,beta,1,4,0.3,raw,4,0.5,0.4641086632472973
25,beta,1,4,0.3,raw,4,0.5,0.4363984648067821
26,beta,1,4,0.3,raw,4,0.5,0.4618831890345533
27,beta,1,4,0.3,raw,4,0.5,0.4658389777516592
28,beta,1,4,0.3,raw,4,0.5,0.4632052225704636
29,beta,1,4,0.3,raw,4,0.5,0.4415353063105054
3,beta,1,4,0.3,raw,4,0.5,0.4593092235521515
30,beta,1,4,0.3,raw,4,0.5,0.4436130890052052
31,beta,1,4,0.3,raw,4,0.5,0.4218654278269706
32,beta,1,4,0.3,raw,4,0.5,0.4236590843795256
33,beta,1,4,0.3,raw,4,0.5,0.4396925549463965
34,beta,1,4,0.3,raw,4,0.5,0.4687933742800745
35,beta,1,4,0.3,raw,4,0.5,0.4543449323956134
36,beta,1,4,0.3,raw,4,0.5,0.4670929867373316
37,beta,1,4,0.3,raw,4,0.5,0.4674690387030545
38,beta,1,4,0.3,raw,4,0.5,0.4866466474933586
39,beta,1,4,0.3,raw,4,0.5,0.4629344677986104
4,beta,1,4,0.3,raw,4,0.5,0.4377478510565872
40,beta,1,4,0.3,raw,4,0.5,0.4368167037161196
41,beta,1,4,0.3,raw,4,0.5,0.4697345566416294
42,beta,1,4,0.3,raw,4,0.5,0.4479449581112438
43,beta,1,4,0.3,raw,4,0.5,0.4863641717872573
44,beta,1,4,0.3,raw,4,0.5,0.4572152313562165
45,beta,1,4,0.3,raw,4,0.5,0.4779272081741856
46,beta,1,4,0.3,raw,4,0.5,0.4594915307087392
47,beta,1,4,0.3,raw,4,0.5,0.4302303353226135
48,beta,1,4,0.3,raw,4,0.5,0.4787955419079104
49,beta,1,4,0.3,raw,4,0.5,0.4731930136076589
5,beta,1,4,0.3,raw,4,0.5,0.4519835597863136
6,beta,1,4,0.3,raw,4,0.5,0.4233108387374778
7,beta,1,4,0.3,raw,4,0.5,0.4567452049097628
8,beta,1,4,0.3,raw,4,0.5,0.4650525978294303
9,beta,1,4,0.3,raw,4,0.5,0.481057217614927
