seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,8,0.7,raw,8,0.54673721340388,0.4771897768467193
1,beta,1,8,0.7,raw,8,0.5264555669050052,0.4711449476671325
10,beta,1,8,0.7,raw,8,0.5192579149021981,0.4612632505586349
11,beta,1,8,0.7,raw,8,0.4555014605647516,0.6142229758665304
12,beta,1,8,0.7,raw,8,0.466468253968254,0.4939450114269251
13,beta,1,8,0.7,raw,8,0.5505642361111112,0.4353878090009485
14,beta,1,8,0.7,raw,8,0.5555340182205853,0.5212284274405597
15,beta,1,8,0.7,raw,8,0.5725741780272654,0.475026751693508
16,beta,1,8,0.7,raw,8,0.5302415458937199,0.5348584815494802
17,beta,1,8,0.7,raw,8,0.5485881207400195,0.5342487241777065
18,beta,1,8,0.7,raw,8,0.5091645765000965,0.5130748397620206
19,beta,1,8,0.7,raw,8,0.5261835748792271,0.5173436623460609
2,beta,1,8,0.7,raw,8,0.523015873015873,0.5010518394859754
20,beta,1,8,0.7,raw,8,0.5097872340425531,0.4531571607028793
21,beta,1,8,0.7,raw,8,0.4711111111111111,0.5039418230142194
22,beta,1,8,0.7,raw,8,0.4896833503575076,0.4475393332345467
23,beta,1,8,0.7,raw,8,0.5822784810126581,0.4981867425530202
24,beta,1,8,0.7,raw,8,0.4357421875,0.5020616169212626
25,beta,1,8,0.7,raw,8,0.5484976809840694,0.4547366060042907
26,beta,1,8,0.7,raw,8,0.4706923682140047,0.4940302578553391
27,beta,1,8,0.7,raw,8,0.5035859662725335,0.5029692106549991
28,beta,1,8,0.7,raw,8,0.585081585081585,0.5140855812989904
29,beta,1,8,0.7,raw,8,0.4976780185758514,0.5527709840977936
3,beta,1,8,0.7,raw,8,0.6324637681159421,0.5599257586857995
30,beta,1,8,0.7,raw,8,0.5409770687936192,0.4467239097785572
31,beta,1,8,0.7,raw,8,0.6143569292123628,0.4816410989751286
32,beta,1,8,0.7,raw,8,0.587332808811959,0.4750984089954211
33,beta,1,8,0.7,raw,8,0.5253482972136223,0.5581194591353973
34,beta,1,8,0.7,raw,8,0.6138996138996138,0.5572482891373108
35,beta,1,8,0.7,raw,8,0.568240173809994,0.4652468752522923
36,beta,1,8,0.7,raw,8,0.5050798258345428,0.4665567905922413
37,beta,1,8,0.7,raw,8,0.5099431818181818,0.4977627111849525
38,beta,1,8,0.7,raw,8,0.5342995169082125,0.4996301057643903
39,beta,1,8,0.7,raw,8,0.5532921810699588,0.4739034449754982
4,beta,1,8,0.7,raw,8,0.5370786516853931,0.463938095294869
40,beta,1,8,0.7,raw,8,0.5314057826520439,0.5304164517989801
41,beta,1,8,0.7,raw,8,0.5654440154440155,0.5210059325014065
42,beta,1,8,0.7,raw,8,0.5380209362038317,0.4689489101540416
43,beta,1,8,0.7,raw,8,0.5390946502057613,0.4931141289841108
44,beta,1,8,0.7,raw,8,0.5503108003108003,0.4918814267534796
45,beta,1,8,0.7,raw,8,0.5029504327301338,0.4929330265746161
46,beta,1,8,0.7,raw,8,0.625,0.4844347701573446
47,beta,1,8,0.7,raw,8,0.5209347614410905,0.5082907552032633
48,beta,1,8,0.7,raw,8,0.5522533022533023,0.4679013358135603
49,beta,1,8,0.7,raw,8,0.45,0.4759250348438126
5,beta,1,8,0.7,raw,8,0.5782828282828283,0.5745790869058215
6,beta,1,8,0.7,raw,8,0.4931506849315068,0.5207090293051587
7,beta,1,8,0.7,raw,8,0.5525793650793651,0.5159382879850769
8,beta,1,8,0.7,raw,8,0.4934462593264771,0.4686971793614218
9,beta,1,8,0.7,raw,8,0.5225868725868725,0.5434282951606414
