seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,8,0.9,raw,8,0.510593220338983,0.4477656372264127
1,beta,1,8,0.9,raw,8,0.5731679035250463,0.5134711507959698
10,beta,1,8,0.9,raw,8,0.5528301886792453,0.4590007210925303
11,beta,1,8,0.9,raw,8,0.5533071230342276,0.5329743058522615
12,beta,1,8,0.9,raw,8,0.635172167282259,0.4604960768674395
13,beta,1,8,0.9,raw,8,0.5527942780943145,0.4806646552425172
14,beta,1,8,0.9,raw,8,0.5294253670944618,0.5190077417141711
15,beta,1,8,0.9,raw,8,0.584837962962963,0.5123495625465471
16,beta,1,8,0.9,raw,8,0.5295566502463055,0.4483758565024072
17,beta,1,8,0.9,raw,8,0.5209490740740741,0.5171475905033923
18,beta,1,8,0.9,raw,8,0.5032577220077221,0.4767835917178117
19,beta,1,8,0.9,raw,8,0.6246371763613143,0.5218248434577254
2,beta,1,8,0.9,raw,8,0.5575139146567718,0.5216237999769494
20,beta,1,8,0.9,raw,8,0.5981481481481481,0.4069116779208818
21,beta,1,8,0.9,raw,8,0.5204426324985439,0.4942081088700329
22,beta,1,8,0.9,raw,8,0.5443037974683544,0.5007870261681949
23,beta,1,8,0.9,raw,8,0.5017954361172245,0.5227182770603376
24,beta,1,8,0.9,raw,8,0.5414668382266932,0.4834807354778642
25,beta,1,8,0.9,raw,8,0.4791083099906629,0.4828486851832602
26,beta,1,8,0.9,raw,8,0.4899855212355213,0.4759220917049132
27,beta,1,8,0.9,raw,8,0.5404306220095695,0.4814655384821462
28,beta,1,8,0.9,raw,8,0.552072072072072,0.4767885297469668
29,beta,1,8,0.9,raw,8,0.5577458256029684,0.5369938119197891
3,beta,1,8,0.9,raw,8,0.5554655870445344,0.5097120410336644
30,beta,1,8,0.9,raw,8,0.5272154200509152,0.4631582042049812
31,beta,1,8,0.9,raw,8,0.5553865949233829,0.5143704903406072
32,beta,1,8,0.9,raw,8,0.5750144592249855,0.5460652760080038
33,beta,1,8,0.9,raw,8,0.5263157894736842,0.5392176363415908
34,beta,1,8,0.9,raw,8,0.5058574277168495,0.4655300171513073
35,beta,1,8,0.9,raw,8,0.6262579525737421,0.5059173432941884
36,beta,1,8,0.9,raw,8,0.5427141665673776,0.496086841445037
37,beta,1,8,0.9,raw,8,0.5251661918328585,0.4698830104113615
38,beta,1,8,0.9,raw,8,0.5681818181818181,0.4977458118710861
39,beta,1,8,0.9,raw,8,0.5079069767441861,0.5044586938483004
4,beta,1,8,0.9,raw,8,0.4486486486486486,0.4746775166137881
40,beta,1,8,0.9,raw,8,0.5412801484230056,0.5367347381742485
41,beta,1,8,0.9,raw,8,0.5753827311696265,0.4560980275898701
42,beta,1,8,0.9,raw,8,0.5515915915915915,0.4509625134896288
43,beta,1,8,0.9,raw,8,0.5332633053221288,0.4823459766313067
44,beta,1,8,0.9,raw,8,0.626984126984127,0.5094593926008963
45,beta,1,8,0.9,raw,8,0.5328528528528529,0.4703958228431832
46,beta,1,8,0.9,raw,8,0.5767901822947694,0.4638037226578537
47,beta,1,8,0.9,raw,8,0.5550788497217067,0.4901706760558787
48,beta,1,8,0.9,raw,8,0.477648499693815,0.490025616457921
49,beta,1,8,0.9,raw,8,0.506255212677231,0.4574541271120693
5,beta,1,8,0.9,raw,8,0.5372334087930417,0.4897005586763513
6,beta,1,8,0.9,raw,8,0.5508524397413286,0.4672399835865128
7,beta,1,8,0.9,raw,8,0.5706676576241794,0.4572746248335569
8,beta,1,8,0.9,raw,8,0.5180436847103513,0.4901270501945907
9,beta,1,8,0.9,raw,8,0.5270318230214126,0.5044772734820818
