seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_rasch,rmse_rasch
0,beta,1,32,0.3,raw,32,0.6040450928381963,0.4465065057030662
1,beta,1,32,0.3,raw,32,0.6866899665064803,0.4864188266724926
10,beta,1,32,0.3,raw,32,0.5696969696969697,0.4465545432287521
11,beta,1,32,0.3,raw,32,0.6026123095190976,0.4401097457201064
12,beta,1,32,0.3,raw,32,0.5978281220745179,0.4683947170435258
13,beta,1,32,0.3,raw,32,0.5748369058713887,0.4809786409277223
14,beta,1,32,0.3,raw,32,0.6395150720838795,0.5126415115465515
15,beta,1,32,0.3,raw,32,0.577154582763338,0.4294112965041781
16,beta,1,32,0.3,raw,32,0.5870085260381525,0.5245194142824148
17,beta,1,32,0.3,raw,32,0.6554576376004948,0.4670551973892731
18,beta,1,32,0.3,raw,32,0.6115689865689866,0.4453817949421764
19,beta,1,32,0.3,raw,32,0.5778439153439154,0.4852298299920208
2,beta,1,32,0.3,raw,32,0.6038461538461538,0.4172571488437133
20,beta,1,32,0.3,raw,32,0.5910394921565036,0.5229015168304242
21,beta,1,32,0.3,raw,32,0.6244887993651956,0.4744703929214158
22,beta,1,32,0.3,raw,32,0.5683587467026957,0.4787921807006373
23,beta,1,32,0.3,raw,32,0.6317016317016317,0.4026109493353782
24,beta,1,32,0.3,raw,32,0.6468900689739363,0.4808397953810184
25,beta,1,32,0.3,raw,32,0.5784866757440187,0.4473635803634686
26,beta,1,32,0.3,raw,32,0.5883685338230793,0.521736998214632
27,beta,1,32,0.3,raw,32,0.5993864155251141,0.4804297330567695
28,beta,1,32,0.3,raw,32,0.6139923654073975,0.4831370562175509
29,beta,1,32,0.3,raw,32,0.655251295162484,0.4195937715682244
3,beta,1,32,0.3,raw,32,0.6817338282078472,0.4410104073823173
30,beta,1,32,0.3,raw,32,0.622906604779527,0.4667173501432081
31,beta,1,32,0.3,raw,32,0.5938792390405294,0.4305866889908988
32,beta,1,32,0.3,raw,32,0.5956349206349206,0.472025253045666
33,beta,1,32,0.3,raw,32,0.685331347728965,0.402854058790504
34,beta,1,32,0.3,raw,32,0.7059748427672956,0.4365331832173335
35,beta,1,32,0.3,raw,32,0.5590277777777777,0.4945868185199598
36,beta,1,32,0.3,raw,32,0.6337193272677144,0.4540980185093561
37,beta,1,32,0.3,raw,32,0.6112781954887218,0.4646083011104834
38,beta,1,32,0.3,raw,32,0.6375483870967742,0.4512980561279419
39,beta,1,32,0.3,raw,32,0.6097054886211513,0.4800222850136501
4,beta,1,32,0.3,raw,32,0.6286949787014329,0.5082985239409382
40,beta,1,32,0.3,raw,32,0.5743589743589744,0.5419958166052486
41,beta,1,32,0.3,raw,32,0.6447761194029851,0.4821021530211299
42,beta,1,32,0.3,raw,32,0.5717850851438637,0.4806023698794369
43,beta,1,32,0.3,raw,32,0.5889104936335695,0.4715826910207449
44,beta,1,32,0.3,raw,32,0.6461429079274795,0.4391263297712659
45,beta,1,32,0.3,raw,32,0.6313898415809245,0.4314118896911564
46,beta,1,32,0.3,raw,32,0.596831955922865,0.4870035926962442
47,beta,1,32,0.3,raw,32,0.5259555785123966,0.4922397525237992
48,beta,1,32,0.3,raw,32,0.6645225464190982,0.4564949703994474
49,beta,1,32,0.3,raw,32,0.535218253968254,0.4754143940132688
5,beta,1,32,0.3,raw,32,0.5930128205128206,0.4689586651802442
6,beta,1,32,0.3,raw,32,0.6536018380862278,0.460610273557994
7,beta,1,32,0.3,raw,32,0.6363313188766442,0.481739983129366
8,beta,1,32,0.3,raw,32,0.5433670033670033,0.465358032909103
9,beta,1,32,0.3,raw,32,0.6195419847328244,0.5144855741029898
