seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,4,0.7,raw,4,0.684375,0.4551695048389113
1,beta,1,4,0.7,raw,4,0.7621399176954733,0.4104296545048823
10,beta,1,4,0.7,raw,4,0.7086419753086419,0.4333470648032687
11,beta,1,4,0.7,raw,4,0.6813532651455546,0.4184806576694647
12,beta,1,4,0.7,raw,4,0.5982905982905984,0.4678629588433316
13,beta,1,4,0.7,raw,4,0.6683127572016461,0.4511178219605474
14,beta,1,4,0.7,raw,4,0.6695515342250197,0.4504066517369627
15,beta,1,4,0.7,raw,4,0.6270903010033444,0.4455146163561362
16,beta,1,4,0.7,raw,4,0.6069498069498069,0.4659331882719923
17,beta,1,4,0.7,raw,4,0.5484126984126985,0.4765554646457354
18,beta,1,4,0.7,raw,4,0.5541795665634676,0.4910983493163545
19,beta,1,4,0.7,raw,4,0.6890432098765432,0.436664123394284
2,beta,1,4,0.7,raw,4,0.6468253968253969,0.45500125153862
20,beta,1,4,0.7,raw,4,0.6340425531914894,0.4556122457291577
21,beta,1,4,0.7,raw,4,0.7389277389277389,0.4205154659214384
22,beta,1,4,0.7,raw,4,0.7373015873015873,0.4109616138359935
23,beta,1,4,0.7,raw,4,0.7033831628638867,0.4272358397207002
24,beta,1,4,0.7,raw,4,0.6534090909090908,0.4407043446464953
25,beta,1,4,0.7,raw,4,0.6831597222222222,0.4560535929174582
26,beta,1,4,0.7,raw,4,0.6390625000000001,0.4205789437664254
27,beta,1,4,0.7,raw,4,0.6385448916408669,0.4462319635972371
28,beta,1,4,0.7,raw,4,0.7332808811959087,0.4250072478630029
29,beta,1,4,0.7,raw,4,0.6064814814814815,0.4685158144562621
3,beta,1,4,0.7,raw,4,0.5934242181234964,0.439102660409291
30,beta,1,4,0.7,raw,4,0.6920609462710505,0.4322508041954612
31,beta,1,4,0.7,raw,4,0.6563492063492065,0.4457874108071641
32,beta,1,4,0.7,raw,4,0.7289494787489976,0.4045297808747561
33,beta,1,4,0.7,raw,4,0.6944444444444444,0.4370749315970156
34,beta,1,4,0.7,raw,4,0.7343629343629344,0.4268535620080186
35,beta,1,4,0.7,raw,4,0.697119341563786,0.4382133118439535
36,beta,1,4,0.7,raw,4,0.5342809364548495,0.4757279295710691
37,beta,1,4,0.7,raw,4,0.7137129109863672,0.4189963142988571
38,beta,1,4,0.7,raw,4,0.6913580246913581,0.4373447619634643
39,beta,1,4,0.7,raw,4,0.6238297872340426,0.4445774134849872
4,beta,1,4,0.7,raw,4,0.7993311036789298,0.4095858467732506
40,beta,1,4,0.7,raw,4,0.5390625,0.4492354680143208
41,beta,1,4,0.7,raw,4,0.5944272445820433,0.464063952023068
42,beta,1,4,0.7,raw,4,0.5965909090909091,0.4643739201262331
43,beta,1,4,0.7,raw,4,0.8555555555555555,0.3755449071284636
44,beta,1,4,0.7,raw,4,0.4398111723052714,0.4803084439445791
45,beta,1,4,0.7,raw,4,0.578125,0.4736726409840481
46,beta,1,4,0.7,raw,4,0.6469155844155845,0.4279471786873112
47,beta,1,4,0.7,raw,4,0.7071428571428572,0.4250892825871656
48,beta,1,4,0.7,raw,4,0.6199842643587725,0.4572170238648709
49,beta,1,4,0.7,raw,4,0.6486068111455109,0.4393465209511051
5,beta,1,4,0.7,raw,4,0.70703125,0.4180311174297672
6,beta,1,4,0.7,raw,4,0.6844135802469137,0.4518211119191589
7,beta,1,4,0.7,raw,4,0.6549960660896931,0.4548187499021203
8,beta,1,4,0.7,raw,4,0.7308641975308642,0.4266456089870766
9,beta,1,4,0.7,raw,4,0.678125,0.4411567050115156
