seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,32,0.3,raw,32,0.5950265251989391,0.6124825835184614
1,beta,1,32,0.3,raw,32,0.6760594145915246,0.6659721740689049
10,beta,1,32,0.3,raw,32,0.5312409812409813,0.5706723528013121
11,beta,1,32,0.3,raw,32,0.5834817600105549,0.5821803113295966
12,beta,1,32,0.3,raw,32,0.5510204081632653,0.6284681417240243
13,beta,1,32,0.3,raw,32,0.5296054675365021,0.6296821688670107
14,beta,1,32,0.3,raw,32,0.6447575360419397,0.6400114936467104
15,beta,1,32,0.3,raw,32,0.5974008207934336,0.6186763334252138
16,beta,1,32,0.3,raw,32,0.5943691345151199,0.5507879865518465
17,beta,1,32,0.3,raw,32,0.6381416202844773,0.4365948953535016
18,beta,1,32,0.3,raw,32,0.5612789987789988,0.6155900925939584
19,beta,1,32,0.3,raw,32,0.5402116402116403,0.615488562980454
2,beta,1,32,0.3,raw,32,0.5982988165680473,0.5944380287342128
20,beta,1,32,0.3,raw,32,0.5716901666361472,0.6649166448237516
21,beta,1,32,0.3,raw,32,0.6227797106757004,0.6608410505619476
22,beta,1,32,0.3,raw,32,0.5729267194235348,0.5883723215075004
23,beta,1,32,0.3,raw,32,0.547918747918748,0.553461789115661
24,beta,1,32,0.3,raw,32,0.6295550265519136,0.6699123993584374
25,beta,1,32,0.3,raw,32,0.564546456590806,0.5745804873426669
26,beta,1,32,0.3,raw,32,0.5573308846036118,0.5794226028326301
27,beta,1,32,0.3,raw,32,0.5979594748858447,0.6130407797378052
28,beta,1,32,0.3,raw,32,0.5991180729235224,0.6342371692224232
29,beta,1,32,0.3,raw,32,0.5580972885689296,0.4914295476051469
3,beta,1,32,0.3,raw,32,0.6656283138918346,0.5864780221709096
30,beta,1,32,0.3,raw,32,0.6269209057266512,0.6244097783786212
31,beta,1,32,0.3,raw,32,0.5794044665012407,0.5687601570647712
32,beta,1,32,0.3,raw,32,0.5970238095238095,0.6122120082870152
33,beta,1,32,0.3,raw,32,0.7047654504839911,0.5359529565300595
34,beta,1,32,0.3,raw,32,0.649937106918239,0.6205831864361389
35,beta,1,32,0.3,raw,32,0.5871459694989107,0.6137194920355746
36,beta,1,32,0.3,raw,32,0.6174524400330852,0.5846967912727807
37,beta,1,32,0.3,raw,32,0.6006151742993848,0.5716651395947864
38,beta,1,32,0.3,raw,32,0.6472258064516129,0.5682136899505367
39,beta,1,32,0.3,raw,32,0.613520749665328,0.5693919447084878
4,beta,1,32,0.3,raw,32,0.601587711372144,0.6870491543610765
40,beta,1,32,0.3,raw,32,0.5747252747252747,0.6767320944563191
41,beta,1,32,0.3,raw,32,0.6554185593770279,0.6370350338840081
42,beta,1,32,0.3,raw,32,0.5786846741045214,0.4795390648079226
43,beta,1,32,0.3,raw,32,0.5805055510255284,0.6074587942599144
44,beta,1,32,0.3,raw,32,0.6437966583718451,0.6000992454464311
45,beta,1,32,0.3,raw,32,0.5961538461538461,0.7262776544528783
46,beta,1,32,0.3,raw,32,0.49366391184573,0.6538647035733547
47,beta,1,32,0.3,raw,32,0.6093104338842975,0.6146748253776658
48,beta,1,32,0.3,raw,32,0.5425066312997346,0.6251070169380587
49,beta,1,32,0.3,raw,32,0.5561933106575963,0.6089796104024545
5,beta,1,32,0.3,raw,32,0.6015384615384616,0.6557015897745836
6,beta,1,32,0.3,raw,32,0.6481281254223543,0.63835808281026
7,beta,1,32,0.3,raw,32,0.6655527906150018,0.6110121425289935
8,beta,1,32,0.3,raw,32,0.5406060606060606,0.6025366141642038
9,beta,1,32,0.3,raw,32,0.5647633587786259,0.70247136570143
