seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,16,0.7,raw,16,0.5611193685613243,0.5864193778597627
1,beta,1,16,0.7,raw,16,0.5693334039286282,0.5003367422546021
10,beta,1,16,0.7,raw,16,0.5701845324486834,0.4997707974093334
11,beta,1,16,0.7,raw,16,0.594640434192673,0.4870499918087981
12,beta,1,16,0.7,raw,16,0.5652263374485597,0.5316656674352761
13,beta,1,16,0.7,raw,16,0.5772555055647643,0.5168581579524958
14,beta,1,16,0.7,raw,16,0.6040960809102403,0.5205539303615926
15,beta,1,16,0.7,raw,16,0.574585635359116,0.4693248879238842
16,beta,1,16,0.7,raw,16,0.5957625030795761,0.6231531512942518
17,beta,1,16,0.7,raw,16,0.5873664045170397,0.5101699687053732
18,beta,1,16,0.7,raw,16,0.5639082751744765,0.5214963475828197
19,beta,1,16,0.7,raw,16,0.548509485094851,0.526158222341378
2,beta,1,16,0.7,raw,16,0.561130275974026,0.5217535917033272
20,beta,1,16,0.7,raw,16,0.5796234904096614,0.4642862615346303
21,beta,1,16,0.7,raw,16,0.5818472572203915,0.5582381497093548
22,beta,1,16,0.7,raw,16,0.6002051060614239,0.4956641853014301
23,beta,1,16,0.7,raw,16,0.5286210317460318,0.551849627662195
24,beta,1,16,0.7,raw,16,0.5559322033898304,0.5157783742580081
25,beta,1,16,0.7,raw,16,0.6190655209452202,0.5667709754794569
26,beta,1,16,0.7,raw,16,0.5934239324069832,0.4862574637068202
27,beta,1,16,0.7,raw,16,0.5914198161389173,0.5312839385018986
28,beta,1,16,0.7,raw,16,0.6304526748971193,0.5531420063917375
29,beta,1,16,0.7,raw,16,0.5562307098765431,0.5194057800683766
3,beta,1,16,0.7,raw,16,0.6461805555555555,0.4705692116599075
30,beta,1,16,0.7,raw,16,0.6115317414094351,0.5658580889878807
31,beta,1,16,0.7,raw,16,0.5984010165722454,0.4854250570180607
32,beta,1,16,0.7,raw,16,0.5585390946502058,0.5259560587754056
33,beta,1,16,0.7,raw,16,0.5907044299201162,0.4990211830162885
34,beta,1,16,0.7,raw,16,0.6322532402791625,0.4770491725929648
35,beta,1,16,0.7,raw,16,0.5953982300884956,0.5501377323396044
36,beta,1,16,0.7,raw,16,0.5921140195208519,0.5200139148390952
37,beta,1,16,0.7,raw,16,0.5749067778021495,0.5396447285467063
38,beta,1,16,0.7,raw,16,0.587158203125,0.5734063714333041
39,beta,1,16,0.7,raw,16,0.5574038723752386,0.4828663836042974
4,beta,1,16,0.7,raw,16,0.5734594623483512,0.5134504297802785
40,beta,1,16,0.7,raw,16,0.6182915057915058,0.6053057789663283
41,beta,1,16,0.7,raw,16,0.6133293002621496,0.5837191231299222
42,beta,1,16,0.7,raw,16,0.6145034211071947,0.5136528446748146
43,beta,1,16,0.7,raw,16,0.6179264555669051,0.5513015075546043
44,beta,1,16,0.7,raw,16,0.4898589065255732,0.505771025376652
45,beta,1,16,0.7,raw,16,0.5320769847634321,0.4950834484756217
46,beta,1,16,0.7,raw,16,0.5520067976208327,0.5019970292064257
47,beta,1,16,0.7,raw,16,0.5512883556254917,0.4917180532202619
48,beta,1,16,0.7,raw,16,0.5804087736789632,0.4935629260904386
49,beta,1,16,0.7,raw,16,0.5677125100240578,0.5131686396284708
5,beta,1,16,0.7,raw,16,0.5894555309189455,0.4813535188831405
6,beta,1,16,0.7,raw,16,0.5735636165685158,0.5109210312081938
7,beta,1,16,0.7,raw,16,0.5700754618787406,0.5799120270258923
8,beta,1,16,0.7,raw,16,0.54722164627825,0.5463538275015487
9,beta,1,16,0.7,raw,16,0.575146484375,0.5524952239697499
