seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
0,beta,1,4,1.0,raw,4,0.6154425612052731,0.4605821759362561
1,beta,1,4,1.0,raw,4,0.6173163418290855,0.4651066813840587
10,beta,1,4,1.0,raw,4,0.594074074074074,0.4581991580879223
11,beta,1,4,1.0,raw,4,0.553763440860215,0.4367055150519108
12,beta,1,4,1.0,raw,4,0.5046382189239332,0.4642152945724688
13,beta,1,4,1.0,raw,4,0.4430284857571214,0.4795359729423638
14,beta,1,4,1.0,raw,4,0.4884370015948963,0.4848087890982621
15,beta,1,4,1.0,raw,4,0.5718551698394924,0.4906921225390671
16,beta,1,4,1.0,raw,4,0.6377571601452199,0.4306643220031371
17,beta,1,4,1.0,raw,4,0.5706845238095238,0.5306339057381703
18,beta,1,4,1.0,raw,4,0.5162878787878789,0.4897220259559244
19,beta,1,4,1.0,raw,4,0.6516007532956686,0.4240851084642719
2,beta,1,4,1.0,raw,4,0.5356476297125794,0.4590786289266723
20,beta,1,4,1.0,raw,4,0.6255760368663594,0.4667932997051888
21,beta,1,4,1.0,raw,4,0.6375562218890555,0.4424769657141996
22,beta,1,4,1.0,raw,4,0.5771365149833518,0.4493760041025375
23,beta,1,4,1.0,raw,4,0.4934086629001883,0.448164025101136
24,beta,1,4,1.0,raw,4,0.5972377752892871,0.4703422365894824
25,beta,1,4,1.0,raw,4,0.54765625,0.4800227040891693
26,beta,1,4,1.0,raw,4,0.5473484848484849,0.4616442128027674
27,beta,1,4,1.0,raw,4,0.5199692780337941,0.5129767816933261
28,beta,1,4,1.0,raw,4,0.4494214259051885,0.44201282582834
29,beta,1,4,1.0,raw,4,0.5195509097948122,0.4412454295259384
3,beta,1,4,1.0,raw,4,0.4583817266744096,0.4877200754743662
30,beta,1,4,1.0,raw,4,0.5318740399385562,0.4526476977023995
31,beta,1,4,1.0,raw,4,0.5434863755132512,0.4743158193973008
32,beta,1,4,1.0,raw,4,0.462109375,0.4424435571729306
33,beta,1,4,1.0,raw,4,0.5056818181818181,0.4608886498896693
34,beta,1,4,1.0,raw,4,0.5542968749999999,0.4551027807015395
35,beta,1,4,1.0,raw,4,0.592467043314501,0.4438236679124629
36,beta,1,4,1.0,raw,4,0.5259425158641284,0.4499871689238719
37,beta,1,4,1.0,raw,4,0.5992578849721707,0.4449530372055583
38,beta,1,4,1.0,raw,4,0.5454545454545454,0.4174574639300881
39,beta,1,4,1.0,raw,4,0.489897064430042,0.4668437822468179
4,beta,1,4,1.0,raw,4,0.5676483141271873,0.4390476645138747
40,beta,1,4,1.0,raw,4,0.5063718140929536,0.4361269043771238
41,beta,1,4,1.0,raw,4,0.5473484848484849,0.4822877396271942
42,beta,1,4,1.0,raw,4,0.6562998405103668,0.4886168127957387
43,beta,1,4,1.0,raw,4,0.4060236370568051,0.4800153779755339
44,beta,1,4,1.0,raw,4,0.5681818181818182,0.4501745090932537
45,beta,1,4,1.0,raw,4,0.5543639053254438,0.4578259397753805
46,beta,1,4,1.0,raw,4,0.3664694280078895,0.4496115252777303
47,beta,1,4,1.0,raw,4,0.4610730133118193,0.5050044254543418
48,beta,1,4,1.0,raw,4,0.4753246753246752,0.470238610733559
49,beta,1,4,1.0,raw,4,0.6088448341593595,0.4454097307032129
5,beta,1,4,1.0,raw,4,0.5136363636363637,0.471141168159544
6,beta,1,4,1.0,raw,4,0.55703125,0.4797043030122577
7,beta,1,4,1.0,raw,4,0.6443181818181819,0.4580595885985962
8,beta,1,4,1.0,raw,4,0.5543154761904762,0.4592405537675725
9,beta,1,4,1.0,raw,4,0.5700757575757576,0.4682589979361207
