seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,4,0.5,raw,4,0.6517857142857143,0.4418086353089262
1,beta,1,4,0.5,raw,4,0.5733333333333333,0.460032236845913
10,beta,1,4,0.5,raw,4,0.6371814092953523,0.4276631265463014
11,beta,1,4,0.5,raw,4,0.6092503987240829,0.5094438026627095
12,beta,1,4,0.5,raw,4,0.659375,0.4494307142320198
13,beta,1,4,0.5,raw,4,0.6046875,0.4676063255021717
14,beta,1,4,0.5,raw,4,0.5382308845577212,0.4663790345039174
15,beta,1,4,0.5,raw,4,0.7376311844077962,0.4308768544667627
16,beta,1,4,0.5,raw,4,0.6785185185185186,0.4471422216763675
17,beta,1,4,0.5,raw,4,0.6369047619047619,0.4561073223837666
18,beta,1,4,0.5,raw,4,0.6888888888888889,0.4572747877680139
19,beta,1,4,0.5,raw,4,0.6414814814814815,0.4432719644428479
2,beta,1,4,0.5,raw,4,0.5712121212121212,0.4639184220780293
20,beta,1,4,0.5,raw,4,0.6513056835637481,0.4260036517611321
21,beta,1,4,0.5,raw,4,0.6237037037037036,0.4537766145094143
22,beta,1,4,0.5,raw,4,0.7241379310344828,0.4490278087003312
23,beta,1,4,0.5,raw,4,0.6354166666666667,0.4418581278438133
24,beta,1,4,0.5,raw,4,0.6625,0.4665804085740616
25,beta,1,4,0.5,raw,4,0.6209150326797386,0.4799588607006728
26,beta,1,4,0.5,raw,4,0.6171875,0.4857196141524715
27,beta,1,4,0.5,raw,4,0.7882352941176471,0.4130271707491946
28,beta,1,4,0.5,raw,4,0.5125925925925927,0.474810381109449
29,beta,1,4,0.5,raw,4,0.5392592592592592,0.4851001418344498
3,beta,1,4,0.5,raw,4,0.5849673202614378,0.452912988062884
30,beta,1,4,0.5,raw,4,0.5806451612903226,0.4488150897677124
31,beta,1,4,0.5,raw,4,0.679160419790105,0.4256064204783536
32,beta,1,4,0.5,raw,4,0.71875,0.4236731179859428
33,beta,1,4,0.5,raw,4,0.6654135338345865,0.4391296891902197
34,beta,1,4,0.5,raw,4,0.5208333333333334,0.4667709215682404
35,beta,1,4,0.5,raw,4,0.5729166666666667,0.4858448890922464
36,beta,1,4,0.5,raw,4,0.7172619047619048,0.4167737902582722
37,beta,1,4,0.5,raw,4,0.5891891891891892,0.4585046086927309
38,beta,1,4,0.5,raw,4,0.4740740740740741,0.4737234441817917
39,beta,1,4,0.5,raw,4,0.7081413210445469,0.4064328809062419
4,beta,1,4,0.5,raw,4,0.625,0.423203847967963
40,beta,1,4,0.5,raw,4,0.7910685805422648,0.3928334179439677
41,beta,1,4,0.5,raw,4,0.6636363636363636,0.4307296945122003
42,beta,1,4,0.5,raw,4,0.7799043062200957,0.3870945270358382
43,beta,1,4,0.5,raw,4,0.6339285714285714,0.4185635621397871
44,beta,1,4,0.5,raw,4,0.6196969696969697,0.4679474954761646
45,beta,1,4,0.5,raw,4,0.5892053973013492,0.4821950556867069
46,beta,1,4,0.5,raw,4,0.5982008995502248,0.4592885896286143
47,beta,1,4,0.5,raw,4,0.6772727272727272,0.3983221261025367
48,beta,1,4,0.5,raw,4,0.7331334332833584,0.4203451285761846
49,beta,1,4,0.5,raw,4,0.6346153846153846,0.4649095568838357
5,beta,1,4,0.5,raw,4,0.7271364317841079,0.4209930596787596
6,beta,1,4,0.5,raw,4,0.5252976190476191,0.4993627928434205
7,beta,1,4,0.5,raw,4,0.7288888888888889,0.4333776158698668
8,beta,1,4,0.5,raw,4,0.5296875,0.4776648607310842
9,beta,1,4,0.5,raw,4,0.5588235294117647,0.4763389594679234
