seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
0,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6619261957001688,0.4591011061252704
12,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.7012171627822623,0.4293887573714621
1,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6616758912060818,0.451064720475
2,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6556254255745096,0.4449216398886578
3,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6836751322100603,0.4507365417788078
22,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6430246941860999,0.4589810148075555
4,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6571417729204614,0.4613173422978548
8,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6894467689446768,0.4428748285205497
16,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.7025948479845702,0.4307926012106468
20,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6696301533359987,0.4426933360831959
32,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6227178915074607,0.4701305563420089
36,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.631975224416517,0.4663827567517525
24,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6479010637143168,0.4561768394758005
28,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6867730682592316,0.4488939520867169
48,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.5727544664196941,0.4894657416517621
40,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6836503900275314,0.4376575663069106
44,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6283930778158375,0.4623295566588627
6,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6270131308337288,0.4655239834113022
7,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.717579656873255,0.4282411856214639
30,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6401584364067966,0.4700993032504649
23,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6756836118437202,0.4398951701975919
14,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6122075191921466,0.4729867205499747
26,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6290637284339174,0.4643926595561988
10,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.672291031526954,0.444643823619324
9,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6839389216307048,0.4426704128704825
5,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.7146942871734442,0.4157051575597931
46,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6742912741268382,0.4508546647133324
18,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.7099101136824884,0.4382022432864862
17,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6523076131687242,0.4618765753279109
15,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6431457457125089,0.4651805875419145
34,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.7049867843546158,0.436886357062946
38,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6641015635179588,0.4499886094082216
42,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6862158554996711,0.4466989250360607
13,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6819726675064066,0.4490920510122216
11,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6520207348770036,0.4588669322298833
27,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6006953200994345,0.4778914448380434
33,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6571955910555272,0.4556851574674446
19,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6722828033726441,0.4453961979695188
43,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6617407306479883,0.4561446793373124
35,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.7267187467086709,0.4264234721506912
25,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.61985052848162,0.4663984122328616
21,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.638315072341621,0.4608595830719978
49,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6711128111614164,0.4551093455071125
39,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6894764307354659,0.4362467970908124
29,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6998172803204249,0.4370091614035683
47,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.7170583219656419,0.4221515279052999
31,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.7262169329166467,0.4187174535316036
37,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6669114952672922,0.4515934745434536
41,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.6583322349578254,0.4554171793092225
45,beta,1,max,1.0,0.25,raw,none,,max,286.0,20,2,0.7015386878228738,0.4344303377154067
