seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,1,max,1.0,1.0,raw,max,0.6884386113950842,0.4120879506693636
4,bernoulli,1,max,1.0,1.0,raw,max,0.663674495338594,0.4154806323753499
12,bernoulli,1,max,1.0,1.0,raw,max,0.5878338632750397,0.4223817501550422
16,bernoulli,1,max,1.0,1.0,raw,max,0.7802285318559556,0.3829188880226422
20,bernoulli,1,max,1.0,1.0,raw,max,0.7335489790882734,0.3973672742401599
8,bernoulli,1,max,1.0,1.0,raw,max,0.6156857351038677,0.4189955674553807
24,bernoulli,1,max,1.0,1.0,raw,max,0.6682388809182209,0.4353019470447345
32,bernoulli,1,max,1.0,1.0,raw,max,0.5843316889828518,0.4256011687061479
28,bernoulli,1,max,1.0,1.0,raw,max,0.6690462700661001,0.4334505549240828
44,bernoulli,1,max,1.0,1.0,raw,max,0.6113077363077363,0.3920179517306613
40,bernoulli,1,max,1.0,1.0,raw,max,0.6826919729880256,0.3805792340668375
48,bernoulli,1,max,1.0,1.0,raw,max,0.6381655600969096,0.402398892670069
36,bernoulli,1,max,1.0,1.0,raw,max,0.748965100690915,0.3944243295653098
1,bernoulli,1,max,1.0,1.0,raw,max,0.6478448580932834,0.4378647305729697
10,bernoulli,1,max,1.0,1.0,raw,max,0.7652889185977421,0.3869471790481506
30,bernoulli,1,max,1.0,1.0,raw,max,0.6543508035432083,0.400878962006838
15,bernoulli,1,max,1.0,1.0,raw,max,0.7057602295032462,0.3947544599562586
25,bernoulli,1,max,1.0,1.0,raw,max,0.7507907967901974,0.3851482406000082
17,bernoulli,1,max,1.0,1.0,raw,max,0.6579749057675428,0.4180901253130628
5,bernoulli,1,max,1.0,1.0,raw,max,0.5823698571701749,0.4505195029648853
6,bernoulli,1,max,1.0,1.0,raw,max,0.708602999210734,0.4143976978052104
9,bernoulli,1,max,1.0,1.0,raw,max,0.6258741554054054,0.4240203808112472
2,bernoulli,1,max,1.0,1.0,raw,max,0.7632582953394125,0.3764300101426701
14,bernoulli,1,max,1.0,1.0,raw,max,0.6507152004151426,0.3985104213629877
38,bernoulli,1,max,1.0,1.0,raw,max,0.6189182282153621,0.4351331687572515
21,bernoulli,1,max,1.0,1.0,raw,max,0.5534285738889319,0.4163138167116068
26,bernoulli,1,max,1.0,1.0,raw,max,0.7042163085280908,0.4081537134664021
18,bernoulli,1,max,1.0,1.0,raw,max,0.7180539225292312,0.386164836877289
22,bernoulli,1,max,1.0,1.0,raw,max,0.6939970126357433,0.4177582825867493
27,bernoulli,1,max,1.0,1.0,raw,max,0.6420765027322404,0.4078183710837598
42,bernoulli,1,max,1.0,1.0,raw,max,0.6915245334322087,0.3882068747010969
33,bernoulli,1,max,1.0,1.0,raw,max,0.6367349585062241,0.4275454273682427
49,bernoulli,1,max,1.0,1.0,raw,max,0.6561212121212121,0.4046035193420819
35,bernoulli,1,max,1.0,1.0,raw,max,0.6281368568195433,0.4088224795589737
3,bernoulli,1,max,1.0,1.0,raw,max,0.6006527729675195,0.4327880487524311
41,bernoulli,1,max,1.0,1.0,raw,max,0.7033537067805998,0.3782056643616093
29,bernoulli,1,max,1.0,1.0,raw,max,0.6478197177233451,0.417087838773881
34,bernoulli,1,max,1.0,1.0,raw,max,0.64089796896121,0.401813917456883
45,bernoulli,1,max,1.0,1.0,raw,max,0.6100440176070429,0.438939943551496
7,bernoulli,1,max,1.0,1.0,raw,max,0.7249154003320137,0.3816923764299753
11,bernoulli,1,max,1.0,1.0,raw,max,0.6156279961649088,0.4251876683176658
31,bernoulli,1,max,1.0,1.0,raw,max,0.655753323219188,0.3875269103704327
23,bernoulli,1,max,1.0,1.0,raw,max,0.6794287189193841,0.4114925595627094
39,bernoulli,1,max,1.0,1.0,raw,max,0.6991885974029574,0.4117612588787253
37,bernoulli,1,max,1.0,1.0,raw,max,0.6090466806701459,0.4409971789142224
46,bernoulli,1,max,1.0,1.0,raw,max,0.6447992424242424,0.4053903617865383
13,bernoulli,1,max,1.0,1.0,raw,max,0.7453632201660277,0.3869087253531734
43,bernoulli,1,max,1.0,1.0,raw,max,0.6307039593557568,0.425973184004604
19,bernoulli,1,max,1.0,1.0,raw,max,0.6824412532637075,0.3990791054170658
47,bernoulli,1,max,1.0,1.0,raw,max,0.7029185283772221,0.38750952970415337
