seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
4,beta,54,none,1.0,0.1,pca,54,0.6423090691195467,0.2607945593196941
8,beta,54,none,1.0,0.1,pca,54,0.6616046335261491,0.2600720254922502
0,beta,54,none,1.0,0.1,pca,54,0.7137982174482729,0.2660971540411395
20,beta,54,none,1.0,0.1,pca,54,0.7273186416630683,0.2440092419922087
12,beta,54,none,1.0,0.1,pca,54,0.6433346581875994,0.266207015301812
16,beta,54,none,1.0,0.1,pca,54,0.5979847645429364,0.2774140980650211
36,beta,54,none,1.0,0.1,pca,54,0.6564355268779187,0.2583918131630117
24,beta,54,none,1.0,0.1,pca,54,0.6299258727881396,0.2854527408305565
28,beta,54,none,1.0,0.1,pca,54,0.6639628580421781,0.2865015069620668
40,beta,54,none,1.0,0.1,pca,54,0.5955078668894459,0.2736315175147661
48,beta,54,none,1.0,0.1,pca,54,0.665120859610512,0.254623749132038
44,beta,54,none,1.0,0.1,pca,54,0.6207680895180894,0.2564664147810925
32,beta,54,none,1.0,0.1,pca,54,0.6192615524010873,0.2563276301236478
17,beta,54,none,1.0,0.1,pca,54,0.6743208255574652,0.2619060586251116
18,beta,54,none,1.0,0.1,pca,54,0.6740438630870729,0.2553642957668772
19,beta,54,none,1.0,0.1,pca,54,0.6670268506104016,0.257424467128733
29,beta,54,none,1.0,0.1,pca,54,0.6364944451880605,0.2789430577970012
15,beta,54,none,1.0,0.1,pca,54,0.7090895364638381,0.2582073367146129
14,beta,54,none,1.0,0.1,pca,54,0.6889777948893928,0.2642065913483804
1,beta,54,none,1.0,0.1,pca,54,0.6589072121169226,0.2765730236228015
7,beta,54,none,1.0,0.1,pca,54,0.6795667858511045,0.2530531857896953
2,beta,54,none,1.0,0.1,pca,54,0.6908482142857143,0.2476890566303123
10,beta,54,none,1.0,0.1,pca,54,0.6192959001782532,0.2750825714644689
22,beta,54,none,1.0,0.1,pca,54,0.6388687039952633,0.2855732233752122
3,beta,54,none,1.0,0.1,pca,54,0.6411028625638091,0.2614093061406444
6,beta,54,none,1.0,0.1,pca,54,0.6520784004209419,0.2688652462371705
27,beta,54,none,1.0,0.1,pca,54,0.6591307317652649,0.2627027148937449
5,beta,54,none,1.0,0.1,pca,54,0.5527411264580853,0.2777156619650059
42,beta,54,none,1.0,0.1,pca,54,0.653550241008528,0.2551524902412476
31,beta,54,none,1.0,0.1,pca,54,0.6922003684438665,0.2543791694908627
30,beta,54,none,1.0,0.1,pca,54,0.6735094131662763,0.2574076797669792
26,beta,54,none,1.0,0.1,pca,54,0.6796082887340988,0.2637665190201649
34,beta,54,none,1.0,0.1,pca,54,0.6500265215680234,0.2686744977551823
38,beta,54,none,1.0,0.1,pca,54,0.593215625258379,0.3003189075711295
39,beta,54,none,1.0,0.1,pca,54,0.6601116977785169,0.2818178167089071
11,beta,54,none,1.0,0.1,pca,54,0.6372778228482927,0.2583395598927611
23,beta,54,none,1.0,0.1,pca,54,0.6913662565602684,0.2611491852266111
46,beta,54,none,1.0,0.1,pca,54,0.5933674242424243,0.2757650765061185
35,beta,54,none,1.0,0.1,pca,54,0.6629168608134195,0.2603997256808587
37,beta,54,none,1.0,0.1,pca,54,0.6561965395526104,0.2634551676553405
47,beta,54,none,1.0,0.1,pca,54,0.700684475710619,0.2439006465216877
21,beta,54,none,1.0,0.1,pca,54,0.6517089049058358,0.2474155501824106
9,beta,54,none,1.0,0.1,pca,54,0.6342989864864865,0.2600994832879257
43,beta,54,none,1.0,0.1,pca,54,0.6798933354613043,0.2663413514097855
25,beta,54,none,1.0,0.1,pca,54,0.6937435487630275,0.2720143476271384
13,beta,54,none,1.0,0.1,pca,54,0.6807689125458507,0.2472712336863818
45,beta,54,none,1.0,0.1,pca,54,0.6470523693348307,0.2731484520269009
49,beta,54,none,1.0,0.1,pca,54,0.6766515151515151,0.2503193514311289
33,beta,54,none,1.0,0.1,pca,54,0.6063278008298756,0.2965843509587123
41,beta,54,none,1.0,0.1,pca,54,0.6638183400585489,0.2518937536267404
