n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,0,0.002,1876,0.5288620742989086,0.542862450078945,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.536034107208252, 3.0623488426208496, 3.7419166564941406, 3.711153984069824, 3.6726109981536865, 3.8963828086853027, 3.982046604156494, 3.6494171619415283, 3.52675199508667, 3.5623128414154053, 3.5308656692504883, 3.3667821884155273, 3.6950602531433105, 3.7315454483032227, 3.6269874572753906, 3.461122751235962, 3.9391791820526123, 3.7397491931915283, 3.388831377029419, 3.877843141555786, 3.545175552368164, 3.5584399700164795, 4.036405086517334, 4.067752838134766, 3.708730459213257, 3.904911518096924, 3.749361515045166, 3.9461967945098877, 3.3723702430725098, 3.9438743591308594]",raw,Pre-16
1,beta,28,0.002,1876,0.4765253990615159,0.6376339077782952,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.2810094356536865, 3.2723472118377686, 3.348334550857544, 3.525096893310547, 3.3125076293945312, 3.3143343925476074, 3.366939067840576, 3.420342206954956, 3.300672769546509, 3.3882229328155518, 3.3579070568084717, 3.425583600997925, 3.4248321056365967, 3.272327423095703, 3.33429217338562, 2.891104221343994, 3.3847813606262207, 3.549975872039795, 3.38775897026062, 3.4606730937957764, 3.234757900238037, 3.290029764175415, 3.0493061542510986, 3.5417144298553467, 3.3379883766174316, 3.3788304328918457, 3.0943140983581543, 3.2934017181396484, 3.200303077697754, 3.324437141418457]",raw,Pre-16
1,beta,1,0.002,1876,0.4772433436005974,0.5566978513416264,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.8458895683288574, 3.784562826156616, 3.9070870876312256, 3.895049810409546, 3.857999324798584, 3.1850430965423584, 3.868776321411133, 3.8409037590026855, 3.9038197994232178, 3.9163260459899902, 3.9204020500183105, 3.94972825050354, 3.6510531902313232, 3.9174020290374756, 3.8402836322784424, 3.049583673477173, 3.812913179397583, 3.877439498901367, 4.05358362197876, 3.8709144592285156, 3.883854389190674, 3.9522111415863037, 3.8079190254211426, 3.88783860206604, 3.277284860610962, 3.3136394023895264, 3.8548970222473145, 3.188321590423584, 3.8633010387420654, 3.8055200576782227]",raw,Pre-16
1,beta,14,0.002,1876,0.4923954932922691,0.5680294589746011,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.3762340545654297, 3.1945455074310303, 3.3211116790771484, 3.0861876010894775, 3.2150306701660156, 3.2082631587982178, 3.325634479522705, 3.0920660495758057, 3.3508667945861816, 3.292905569076538, 3.2059555053710938, 3.23618483543396, 3.2628676891326904, 3.180687665939331, 3.2612521648406982, 3.2720274925231934, 3.3043224811553955, 3.231262445449829, 3.2130343914031982, 3.269815444946289, 3.225939989089966, 3.3191730976104736, 3.3099021911621094, 3.3463523387908936, 3.212338924407959, 3.3050143718719482, 3.2455077171325684, 3.2593741416931152, 3.357438325881958, 3.284790277481079]",raw,Pre-16
1,beta,15,0.002,1876,0.4780080789457905,0.6660859465737515,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.3140690326690674, 3.417731285095215, 3.2900519371032715, 3.0392062664031982, 3.2775704860687256, 3.3541486263275146, 3.3247716426849365, 3.394258737564087, 3.3545613288879395, 3.300825595855713, 3.377131938934326, 3.3654305934906006, 3.3766493797302246, 3.280484199523926, 3.514498710632324, 3.333682060241699, 3.33050274848938, 3.4263906478881836, 3.25289249420166, 3.3062944412231445, 3.332895517349243, 3.3738160133361816, 3.309480905532837, 3.3384392261505127, 3.3855443000793457, 3.3855435848236084, 3.0099122524261475, 3.352863311767578, 3.294851303100586, 3.278531312942505]",raw,Pre-16
1,beta,29,0.002,1876,0.4773169783156988,0.6845238095238094,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.096283197402954, 3.092724561691284, 3.4964101314544678, 3.077726364135742, 3.0150063037872314, 3.150059223175049, 3.148756742477417, 3.2233712673187256, 3.0305795669555664, 3.097304582595825, 3.139146566390991, 3.171949625015259, 3.0201053619384766, 3.3643152713775635, 3.1646552085876465, 3.1579010486602783, 3.0162272453308105, 3.3374946117401123, 3.49569034576416, 3.1534616947174072, 3.4383511543273926, 3.1438796520233154, 3.085045337677002, 3.148505210876465, 3.372737407684326, 3.371873617172241, 3.0972182750701904, 3.167006015777588, 3.5289390087127686, 3.23822283744812]",raw,Pre-16
1,beta,30,0.01,1883,0.4647647405844574,0.6592592592592592,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.881636142730713, 3.8767480850219727, 3.7870161533355713, 3.6157467365264893, 3.80788254737854, 3.665595769882202, 3.795806884765625, 3.8259856700897217, 3.8295583724975586, 3.5157365798950195, 3.8414294719696045, 3.886254072189331, 3.7841269969940186, 3.7250330448150635, 3.849576234817505, 3.872981309890747, 3.8361620903015137, 3.7912590503692627, 3.8974227905273438, 3.6773881912231445, 3.94594407081604, 3.8201327323913574, 3.7801074981689453, 3.783313274383545, 3.843702793121338, 3.8760457038879395, 3.7933597564697266, 3.8036584854125977, 3.920989513397217, 3.854384422302246]",raw,Pre-16
1,beta,4,0.0155,1910,0.4847745785435801,0.6592592592592592,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.8577260971069336, 3.8228700160980225, 3.762411594390869, 3.891429901123047, 3.704486131668091, 3.8663716316223145, 3.7464869022369385, 3.876042604446411, 3.7624213695526123, 3.7578864097595215, 3.8030080795288086, 3.8624510765075684, 3.931784152984619, 3.965118408203125, 3.759106397628784, 3.7199900150299072, 3.7876696586608887, 3.8783037662506104, 3.8251378536224365, 3.7783751487731934, 3.7695934772491455, 3.807673215866089, 3.8080310821533203, 3.8074615001678467, 3.8332338333129883, 3.79217267036438, 3.9290273189544678, 3.7740302085876465, 3.8645541667938232, 3.786281108856201]",raw,Pre-16
1,beta,31,0.01,1895,0.5227003743201916,0.560739806641446,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.922868490219116, 3.8392333984375, 3.9513332843780518, 3.8930156230926514, 3.7515530586242676, 3.567570686340332, 3.8622117042541504, 3.711472988128662, 3.8564682006835938, 3.9463300704956055, 3.885465621948242, 3.814720869064331, 3.5345306396484375, 3.9422199726104736, 3.8993520736694336, 3.842952251434326, 3.9430301189422607, 3.7093722820281982, 3.8685340881347656, 3.948756217956543, 3.43849515914917, 3.8871333599090576, 3.861220121383667, 3.871471643447876, 3.8967952728271484, 3.6402029991149902, 3.8316469192504883, 3.703664779663086, 3.8940844535827637, 3.6636297702789307]",raw,Pre-16
1,beta,40,0.005,1876,0.4646910729235631,0.6472564389697648,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.8666601181030273, 3.856175422668457, 3.8543238639831543, 3.774160623550415, 3.871342897415161, 3.862623453140259, 3.869503974914551, 3.812407970428467, 3.9106898307800293, 3.862762451171875, 3.8596770763397217, 3.858971118927002, 3.7725915908813477, 3.792135238647461, 3.8785698413848877, 3.860766887664795, 3.8797640800476074, 3.735320568084717, 3.8571956157684326, 3.8814010620117188, 3.852294683456421, 3.8214972019195557, 3.852757453918457, 3.1992685794830322, 3.702519178390503, 3.9015066623687744, 3.441847324371338, 3.917452812194824, 3.870695114135742, 3.8350422382354736]",raw,Pre-16
1,beta,5,0.0155,1895,0.5240822991104018,0.5519801980198019,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.7221567630767822, 3.785465955734253, 3.7555947303771973, 3.780719757080078, 3.730865478515625, 3.762528896331787, 3.7241933345794678, 3.7549591064453125, 3.7646560668945312, 3.804887294769287, 3.734090566635132, 3.6259822845458984, 3.8230814933776855, 3.7920172214508057, 3.872608184814453, 3.8432555198669434, 3.7468557357788086, 3.777672529220581, 3.7578017711639404, 3.80206561088562, 3.787402629852295, 3.8006162643432617, 3.725726842880249, 3.849853277206421, 3.812291383743286, 3.739835500717163, 3.8140766620635986, 3.7718701362609863, 3.8267340660095215, 3.801443576812744]",raw,Pre-16
1,beta,32,0.0155,1904,0.4934457106870489,0.6562803339157445,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.20009708404541, 3.2403576374053955, 3.219440460205078, 3.2137184143066406, 3.206615447998047, 3.2193362712860107, 3.199556350708008, 3.267544746398926, 3.2656614780426025, 3.2442758083343506, 3.2399191856384277, 3.203359842300415, 3.2679944038391113, 3.1711266040802, 3.090714454650879, 3.3490617275238037, 2.79085373878479, 3.4005348682403564, 3.089264392852783, 2.7327187061309814, 3.2090036869049072, 2.6526033878326416, 3.213073253631592, 3.210205078125, 3.1536507606506348, 3.270070791244507, 3.171854019165039, 3.1912922859191895, 3.2581732273101807, 3.2925174236297607]",raw,Pre-16
